"submit.date","submit.time","trial.num","gazeLength","interval","numPic","browser","comments","condition","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","day.and.time","intervalNum","trials","trial_category","include","first.trial","numPicN","block","subid","final_faceIdx","include_good_rt","condition_trial","correct","mean_acc_exp","correct_exposure","rt_exposure"
"Dec 05 2014","18:58:31",15,"Live","Zero",4,"Chrome","          no","No-socialFirst",5,"Same",1,"Novel80",0,"Novel80",0,3413,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"first",177,-1,"include","no-social",NA,0.25,NA,3413
"Dec 05 2014","18:58:31",16,"Live","Zero",4,"Chrome","          no","No-socialFirst",5,"Same",1,"Novel80",0,"Novel80",0,1936,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"first",177,-1,"include","no-social",TRUE,0.25,NA,3413
"Dec 05 2014","18:58:31",17,"Live","Zero",4,"Chrome","          no","No-socialFirst",6,"Switch",0,"Novel120",3,"Novel94",2,4373,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"first",177,-1,"include","no-social",NA,0.25,NA,4373
"Dec 05 2014","18:58:31",18,"Live","Zero",4,"Chrome","          no","No-socialFirst",6,"Switch",0,"Novel94",3,"Novel94",2,1978,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"first",177,-1,"include","no-social",TRUE,0.25,NA,4373
"Dec 05 2014","18:58:31",19,"Live","Zero",4,"Chrome","          no","No-socialFirst",7,"Same",0,"Novel99",1,"Novel99",1,5402,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"first",177,-1,"include","no-social",NA,0.25,NA,5402
"Dec 05 2014","18:58:31",20,"Live","Zero",4,"Chrome","          no","No-socialFirst",7,"Same",0,"Novel99",0,"Novel99",1,1877,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"first",177,-1,"include","no-social",TRUE,0.25,NA,5402
"Dec 05 2014","18:58:31",21,"Live","Zero",4,"Chrome","          no","No-socialFirst",8,"Switch",1,"Novel129",0,"Novel18",3,3129,"up-left-4sec",1,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"second",177,0,"include","social",TRUE,0.25,TRUE,3129
"Dec 05 2014","18:58:31",22,"Live","Zero",4,"Chrome","          no","No-socialFirst",8,"Switch",1,"Novel21",2,"Novel18",3,7171,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"second",177,-1,"include","social",FALSE,0.25,TRUE,3129
"Dec 05 2014","18:58:31",23,"Live","Zero",4,"Chrome","          no","No-socialFirst",9,"Same",1,"Novel137",2,"Novel137",2,6049,"down-right-4sec",2,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"second",177,3,"include","social",FALSE,0.25,FALSE,6049
"Dec 05 2014","18:58:31",24,"Live","Zero",4,"Chrome","          no","No-socialFirst",9,"Same",1,"Novel123",3,"Novel137",2,5806,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"second",177,-1,"include","social",FALSE,0.25,FALSE,6049
"Dec 05 2014","18:58:31",25,"Live","Zero",4,"Chrome","          no","No-socialFirst",10,"Switch",0,"Novel16",1,"Novel107",0,5770,"up-right-4sec",3,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"second",177,1,"include","social",TRUE,0.25,TRUE,5770
"Dec 05 2014","18:58:31",26,"Live","Zero",4,"Chrome","          no","No-socialFirst",10,"Switch",0,"Novel107",1,"Novel107",0,2132,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"second",177,-1,"include","social",TRUE,0.25,TRUE,5770
"Dec 05 2014","18:58:31",27,"Live","Zero",4,"Chrome","          no","No-socialFirst",11,"Same",0,"Novel91",1,"Novel91",1,7794,"down-left-4sec",0,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"second",177,2,"include","social",FALSE,0.25,FALSE,7794
"Dec 05 2014","18:58:31",28,"Live","Zero",4,"Chrome","          no","No-socialFirst",11,"Same",0,"Novel91",3,"Novel91",1,2109,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"second",177,-1,"include","social",TRUE,0.25,FALSE,7794
"Dec 05 2014","18:58:31",29,"Live","Zero",4,"Chrome","          no","No-socialFirst",12,"Switch",1,"Novel33",0,"Novel63",3,10304,"down-right-4sec",2,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"second",177,3,"exclude","social",FALSE,0.25,FALSE,10304
"Dec 05 2014","18:58:31",30,"Live","Zero",4,"Chrome","          no","No-socialFirst",12,"Switch",1,"Novel63",3,"Novel63",3,2028,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"second",177,-1,"include","social",TRUE,0.25,FALSE,10304
"Dec 05 2014","18:58:31",31,"Live","Zero",4,"Chrome","          no","No-socialFirst",13,"Same",1,"Novel110",2,"Novel110",2,3282,"up-right-4sec",3,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"second",177,1,"include","social",FALSE,0.25,FALSE,3282
"Dec 05 2014","18:58:31",32,"Live","Zero",4,"Chrome","          no","No-socialFirst",13,"Same",1,"Novel110",2,"Novel110",2,1895,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"second",177,-1,"include","social",TRUE,0.25,FALSE,3282
"Dec 05 2014","18:58:31",33,"Live","Zero",4,"Chrome","          no","No-socialFirst",14,"Switch",0,"Novel82",2,"Novel11",0,5482,"up-right-4sec",3,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"second",177,1,"include","social",FALSE,0.25,FALSE,5482
"Dec 05 2014","18:58:31",34,"Live","Zero",4,"Chrome","          no","No-socialFirst",14,"Switch",0,"Novel11",3,"Novel11",0,1882,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"second",177,-1,"include","social",TRUE,0.25,FALSE,5482
"Dec 05 2014","18:58:31",35,"Live","Zero",4,"Chrome","          no","No-socialFirst",15,"Same",0,"Novel97",2,"Novel97",2,4047,"up-left-4sec",1,"(Dec 05 2014 18:58:31)",0,36,"exposure",TRUE,FALSE,4,"second",177,0,"include","social",FALSE,0.25,FALSE,4047
"Dec 05 2014","18:58:31",36,"Live","Zero",4,"Chrome","          no","No-socialFirst",15,"Same",0,"Novel97",3,"Novel97",2,1876,"straight-ahead",-1,"(Dec 05 2014 18:58:31)",0,36,"test",TRUE,FALSE,4,"second",177,-1,"include","social",TRUE,0.25,FALSE,4047
"Dec 06 2014","06:00:30",1,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",0,"Same",0,"squirrel",0,"",0,3900,"up-left-4sec",0,"(Dec 06 2014 06:00:30)",0,36,"example",TRUE,FALSE,4,"first",178,2,"include","social",FALSE,0.375,TRUE,8269
"Dec 06 2014","06:00:30",2,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",0,"Same",0,"squirrel",0,"",0,3989,"up-left-4sec",0,"(Dec 06 2014 06:00:30)",0,36,"example",TRUE,FALSE,4,"first",178,2,"include","social",FALSE,0.375,TRUE,8269
"Dec 06 2014","06:00:30",3,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",0,"Same",0,"tomato",1,"",0,3143,"up-right-4sec",0,"(Dec 06 2014 06:00:30)",0,36,"example",TRUE,FALSE,4,"first",178,2,"include","social",FALSE,0.375,TRUE,8269
"Dec 06 2014","06:00:30",4,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",0,"Same",0,"tomato",2,"",0,2189,"down-left-4sec",0,"(Dec 06 2014 06:00:30)",0,36,"example",TRUE,TRUE,4,"first",178,2,"include","social",TRUE,0.375,TRUE,8269
"Dec 06 2014","06:00:30",5,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",0,"Same",0,"Novel134",2,"Novel134",2,8269,"down-left-4sec",0,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"first",178,2,"include","social",TRUE,0.375,TRUE,8269
"Dec 06 2014","06:00:30",6,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",0,"Same",0,"Novel134",3,"Novel134",2,4637,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"first",178,-1,"include","social",TRUE,0.375,TRUE,8269
"Dec 06 2014","06:00:30",7,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",1,"Switch",0,"Novel99",3,"Novel101",1,5813,"down-left-4sec",0,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"first",178,2,"include","social",FALSE,0.375,FALSE,5813
"Dec 06 2014","06:00:30",8,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",1,"Switch",0,"Novel101",3,"Novel101",1,9786,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"first",178,-1,"include","social",TRUE,0.375,FALSE,5813
"Dec 06 2014","06:00:30",9,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",2,"Same",1,"Novel46",1,"Novel46",1,8476,"up-right-4sec",3,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"first",178,1,"include","social",TRUE,0.375,TRUE,8476
"Dec 06 2014","06:00:30",10,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",2,"Same",1,"Novel46",1,"Novel46",1,2948,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"first",178,-1,"include","social",TRUE,0.375,TRUE,8476
"Dec 06 2014","06:00:30",11,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",3,"Switch",0,"Novel110",0,"Novel19",3,9546,"down-left-4sec",0,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"first",178,2,"include","social",FALSE,0.375,FALSE,9546
"Dec 06 2014","06:00:30",12,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",3,"Switch",0,"Novel19",0,"Novel19",3,4448,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"first",178,-1,"include","social",TRUE,0.375,FALSE,9546
"Dec 06 2014","06:00:30",13,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",4,"Same",0,"Novel103",3,"Novel103",3,7132,"up-right-4sec",3,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"first",178,1,"include","social",FALSE,0.375,FALSE,7132
"Dec 06 2014","06:00:30",14,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",4,"Same",0,"Novel103",2,"Novel103",3,1783,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"first",178,-1,"include","social",TRUE,0.375,FALSE,7132
"Dec 06 2014","06:00:30",15,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",5,"Switch",1,"Novel60",3,"Novel116",2,4613,"up-right-4sec",3,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"first",178,1,"include","social",FALSE,0.375,FALSE,4613
"Dec 06 2014","06:00:30",16,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",5,"Switch",1,"Novel36",0,"Novel116",2,5076,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"first",178,-1,"include","social",FALSE,0.375,FALSE,4613
"Dec 06 2014","06:00:30",17,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",6,"Same",1,"Novel66",3,"Novel66",3,5889,"down-right-4sec",2,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"first",178,3,"include","social",TRUE,0.375,TRUE,5889
"Dec 06 2014","06:00:30",18,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",6,"Same",1,"Novel66",3,"Novel66",3,3068,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"first",178,-1,"include","social",TRUE,0.375,TRUE,5889
"Dec 06 2014","06:00:30",19,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",7,"Switch",1,"Novel92",2,"Novel44",1,4208,"up-right-4sec",3,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"first",178,1,"include","social",FALSE,0.375,FALSE,4208
"Dec 06 2014","06:00:30",20,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",7,"Switch",1,"Novel44",1,"Novel44",1,3063,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"first",178,-1,"include","social",TRUE,0.375,FALSE,4208
"Dec 06 2014","06:00:30",21,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",8,"Same",0,"Novel95",2,"Novel95",2,6396,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"second",178,-1,"include","no-social",NA,0.375,NA,6396
"Dec 06 2014","06:00:30",22,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",8,"Same",0,"Novel95",1,"Novel95",2,2729,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"second",178,-1,"include","no-social",TRUE,0.375,NA,6396
"Dec 06 2014","06:00:30",23,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",9,"Switch",0,"Novel64",0,"Novel40",3,4774,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"second",178,-1,"include","no-social",NA,0.375,NA,4774
"Dec 06 2014","06:00:30",24,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",9,"Switch",0,"Novel68",3,"Novel40",3,5770,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"second",178,-1,"include","no-social",FALSE,0.375,NA,4774
"Dec 06 2014","06:00:30",25,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",10,"Same",1,"Novel121",1,"Novel121",1,6217,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"second",178,-1,"include","no-social",NA,0.375,NA,6217
"Dec 06 2014","06:00:30",26,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",10,"Same",1,"Novel121",1,"Novel121",1,2453,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"second",178,-1,"include","no-social",TRUE,0.375,NA,6217
"Dec 06 2014","06:00:30",27,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",11,"Switch",0,"Novel127",1,"Novel43",3,7639,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"second",178,-1,"include","no-social",NA,0.375,NA,7639
"Dec 06 2014","06:00:30",28,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",11,"Switch",0,"Novel43",2,"Novel43",3,1671,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"second",178,-1,"include","no-social",TRUE,0.375,NA,7639
"Dec 06 2014","06:00:30",29,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",12,"Same",0,"Novel105",1,"Novel105",1,5260,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"second",178,-1,"include","no-social",NA,0.375,NA,5260
"Dec 06 2014","06:00:30",30,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",12,"Same",0,"Novel105",3,"Novel105",1,2194,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"second",178,-1,"include","no-social",TRUE,0.375,NA,5260
"Dec 06 2014","06:00:30",31,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",13,"Switch",1,"Novel42",0,"Novel82",2,4651,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"second",178,-1,"include","no-social",NA,0.375,NA,4651
"Dec 06 2014","06:00:30",32,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",13,"Switch",1,"Novel82",2,"Novel82",2,1880,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"second",178,-1,"include","no-social",TRUE,0.375,NA,4651
"Dec 06 2014","06:00:30",33,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",14,"Same",1,"Novel135",2,"Novel135",2,9156,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"second",178,-1,"include","no-social",NA,0.375,NA,9156
"Dec 06 2014","06:00:30",34,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",14,"Same",1,"Novel135",2,"Novel135",2,1877,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"second",178,-1,"include","no-social",TRUE,0.375,NA,9156
"Dec 06 2014","06:00:30",35,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",15,"Switch",1,"Novel25",0,"Novel53",3,6589,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"exposure",TRUE,FALSE,4,"second",178,-1,"include","no-social",NA,0.375,NA,6589
"Dec 06 2014","06:00:30",36,"Live","Zero",4,"Chrome","Was fun. Thank you. I hope you have a good day.
","SocialFirst",15,"Switch",1,"Novel53",3,"Novel53",3,3028,"straight-ahead",-1,"(Dec 06 2014 06:00:30)",0,36,"test",TRUE,FALSE,4,"second",178,-1,"include","no-social",TRUE,0.375,NA,6589
"Dec 05 2014","10:37:12",1,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",0,"Same",1,"squirrel",0,"",0,4756,"up-left-4sec",0,"(Dec 05 2014 10:37:12)",0,36,"example",TRUE,FALSE,4,"first",179,2,"include","social",FALSE,1,TRUE,3475
"Dec 05 2014","10:37:12",2,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",0,"Same",1,"squirrel",0,"",0,2489,"up-left-4sec",0,"(Dec 05 2014 10:37:12)",0,36,"example",TRUE,FALSE,4,"first",179,2,"include","social",FALSE,1,TRUE,3475
"Dec 05 2014","10:37:12",3,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",0,"Same",1,"tomato",1,"",0,2064,"up-right-4sec",0,"(Dec 05 2014 10:37:12)",0,36,"example",TRUE,FALSE,4,"first",179,2,"include","social",FALSE,1,TRUE,3475
"Dec 05 2014","10:37:12",4,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",0,"Same",1,"tomato",2,"",0,2563,"down-left-4sec",0,"(Dec 05 2014 10:37:12)",0,36,"example",TRUE,TRUE,4,"first",179,2,"include","social",TRUE,1,TRUE,3475
"Dec 05 2014","10:37:12",5,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",0,"Same",1,"Novel74",0,"Novel74",0,3475,"up-left-4sec",1,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"first",179,0,"include","social",TRUE,1,TRUE,3475
"Dec 05 2014","10:37:12",6,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",0,"Same",1,"Novel74",0,"Novel74",0,2191,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"first",179,-1,"include","social",TRUE,1,TRUE,3475
"Dec 05 2014","10:37:12",7,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",1,"Switch",0,"Novel118",3,"Novel100",0,3426,"down-right-4sec",2,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"first",179,3,"include","social",TRUE,1,TRUE,3426
"Dec 05 2014","10:37:12",8,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",1,"Switch",0,"Novel134",3,"Novel100",0,1972,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"first",179,-1,"include","social",FALSE,1,TRUE,3426
"Dec 05 2014","10:37:12",9,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",2,"Same",1,"Novel51",1,"Novel51",1,2943,"up-right-4sec",3,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"first",179,1,"include","social",TRUE,1,TRUE,2943
"Dec 05 2014","10:37:12",10,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",2,"Same",1,"Novel51",1,"Novel51",1,1579,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"first",179,-1,"include","social",TRUE,1,TRUE,2943
"Dec 05 2014","10:37:12",11,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",3,"Switch",1,"Novel106",1,"Novel29",2,1762,"up-right-4sec",3,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"first",179,1,"include","social",TRUE,1,TRUE,1762
"Dec 05 2014","10:37:12",12,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",3,"Switch",1,"Novel44",0,"Novel29",2,3818,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"first",179,-1,"include","social",FALSE,1,TRUE,1762
"Dec 05 2014","10:37:12",13,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",4,"Same",0,"Novel103",1,"Novel103",1,3096,"up-right-4sec",3,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"first",179,1,"include","social",TRUE,1,TRUE,3096
"Dec 05 2014","10:37:12",14,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",4,"Same",0,"Novel103",0,"Novel103",1,1545,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"first",179,-1,"include","social",TRUE,1,TRUE,3096
"Dec 05 2014","10:37:12",15,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",5,"Switch",1,"Novel75",3,"Novel89",1,2823,"down-right-4sec",2,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"first",179,3,"include","social",TRUE,1,TRUE,2823
"Dec 05 2014","10:37:12",16,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",5,"Switch",1,"Novel1",2,"Novel89",1,5141,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"first",179,-1,"include","social",FALSE,1,TRUE,2823
"Dec 05 2014","10:37:12",17,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",6,"Same",0,"Novel57",2,"Novel57",2,2970,"down-left-4sec",0,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"first",179,2,"include","social",TRUE,1,TRUE,2970
"Dec 05 2014","10:37:12",18,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",6,"Same",0,"Novel57",1,"Novel57",2,1635,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"first",179,-1,"include","social",TRUE,1,TRUE,2970
"Dec 05 2014","10:37:12",19,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",7,"Switch",0,"Novel120",2,"Novel87",1,4779,"down-left-4sec",0,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"first",179,2,"include","social",TRUE,1,TRUE,4779
"Dec 05 2014","10:37:12",20,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",7,"Switch",0,"Novel87",0,"Novel87",1,2516,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"first",179,-1,"include","social",TRUE,1,TRUE,4779
"Dec 05 2014","10:37:12",21,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",8,"Same",1,"Novel130",0,"Novel130",0,5395,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"second",179,-1,"include","no-social",NA,1,NA,5395
"Dec 05 2014","10:37:12",22,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",8,"Same",1,"Novel130",0,"Novel130",0,2029,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"second",179,-1,"include","no-social",TRUE,1,NA,5395
"Dec 05 2014","10:37:12",23,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",9,"Switch",0,"Novel24",3,"Novel31",2,5001,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"second",179,-1,"include","no-social",NA,1,NA,5001
"Dec 05 2014","10:37:12",24,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",9,"Switch",0,"Novel71",1,"Novel31",2,2174,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"second",179,-1,"include","no-social",FALSE,1,NA,5001
"Dec 05 2014","10:37:12",25,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",10,"Same",1,"Novel38",2,"Novel38",2,3626,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"second",179,-1,"include","no-social",NA,1,NA,3626
"Dec 05 2014","10:37:12",26,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",10,"Same",1,"Novel38",2,"Novel38",2,1569,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"test",TRUE,FALSE,4,"second",179,-1,"include","no-social",TRUE,1,NA,3626
"Dec 05 2014","10:37:12",27,"Live","Zero",4,"Chrome","          No comments.  All parts of the study seemed to work well.","SocialFirst",11,"Switch",1,"Novel47",0,"Novel26",1,4028,"straight-ahead",-1,"(Dec 05 2014 10:37:12)",0,36,"exposure",TRUE,FALSE,4,"second",179,-1,"include","no-social",NA,1,NA,4028
