"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","numPic","interval","test","day.and.time","correct","include","first.trial","numPicN","intervalN"
"4990","A2YQ12CR1MW1HR","Aug 11 2013","14:25:40",16,5,"Same",0,"Novel60",1,"Novel18",1,3651,"8","1",1,(Aug 11 2013 14:25:40),FALSE,TRUE,FALSE,8,1
"4991","A2YQ12CR1MW1HR","Aug 11 2013","14:25:40",19,6,"Switch",0,"Novel89",6,"Novel53",3,2313,"8","1",1,(Aug 11 2013 14:25:40),FALSE,TRUE,FALSE,8,1
"4992","A2YQ12CR1MW1HR","Aug 11 2013","14:25:40",20,7,"Same",1,"Novel111",0,"Novel34",1,3255,"8","1",1,(Aug 11 2013 14:25:40),FALSE,TRUE,FALSE,8,1
"4993","A2YR1J4QOS7773","Aug 11 2013","13:00:05",9,0,"Same",1,"Novel110",0,"Novel110",0,2860,"3","3",1,(Aug 11 2013 13:00:05),TRUE,TRUE,TRUE,3,3
"4994","A2YR1J4QOS7773","Aug 11 2013","13:00:05",10,1,"Switch",1,"Novel92",0,"Novel92",0,1618,"3","3",1,(Aug 11 2013 13:00:05),TRUE,TRUE,FALSE,3,3
"4995","A2YR1J4QOS7773","Aug 11 2013","13:00:05",11,2,"Same",1,"Novel119",1,"Novel119",1,1604,"3","3",1,(Aug 11 2013 13:00:05),TRUE,TRUE,FALSE,3,3
"4996","A2YR1J4QOS7773","Aug 11 2013","13:00:05",12,3,"Switch",0,"Novel32",2,"Novel32",1,1178,"3","3",1,(Aug 11 2013 13:00:05),TRUE,TRUE,FALSE,3,3
"4997","A2YR1J4QOS7773","Aug 11 2013","13:00:05",17,4,"Same",0,"Novel134",2,"Novel134",0,1398,"3","3",1,(Aug 11 2013 13:00:05),TRUE,TRUE,FALSE,3,3
"4998","A2YR1J4QOS7773","Aug 11 2013","13:00:05",18,5,"Switch",0,"Novel48",0,"Novel48",2,837,"3","3",1,(Aug 11 2013 13:00:05),TRUE,TRUE,FALSE,3,3
"4999","A2YR1J4QOS7773","Aug 11 2013","13:00:05",19,6,"Same",0,"Novel41",2,"Novel41",1,736,"3","3",1,(Aug 11 2013 13:00:05),TRUE,TRUE,FALSE,3,3
"5000","A2YR1J4QOS7773","Aug 11 2013","13:00:05",20,7,"Switch",1,"Novel109",1,"Novel109",1,1793,"3","3",1,(Aug 11 2013 13:00:05),TRUE,TRUE,FALSE,3,3
"5001","A2YWXWLQIBGQPR","Aug 11 2013","18:11:09",6,0,"Switch",1,"Novel127",7,"Novel84",2,7344,"8","0",1,(Aug 11 2013 18:11:09),FALSE,TRUE,TRUE,8,0
"5002","A2YWXWLQIBGQPR","Aug 11 2013","18:11:09",8,1,"Same",1,"Novel12",0,"Novel83",2,4513,"8","0",1,(Aug 11 2013 18:11:09),FALSE,TRUE,FALSE,8,0
"5003","A2YWXWLQIBGQPR","Aug 11 2013","18:11:09",10,2,"Switch",0,"Novel96",6,"Novel96",1,16110,"8","0",1,(Aug 11 2013 18:11:09),TRUE,TRUE,FALSE,8,0
"5004","A2YWXWLQIBGQPR","Aug 11 2013","18:11:09",12,3,"Same",0,"Novel65",0,"Novel16",4,19636,"8","0",1,(Aug 11 2013 18:11:09),FALSE,TRUE,FALSE,8,0
"5005","A2YWXWLQIBGQPR","Aug 11 2013","18:11:09",14,4,"Switch",1,"Novel97",1,"Novel110",7,1466,"8","0",1,(Aug 11 2013 18:11:09),FALSE,TRUE,FALSE,8,0
"5006","A2YWXWLQIBGQPR","Aug 11 2013","18:11:09",16,5,"Same",1,"Novel76",1,"Novel47",5,6265,"8","0",1,(Aug 11 2013 18:11:09),FALSE,TRUE,FALSE,8,0
"5007","A2YWXWLQIBGQPR","Aug 11 2013","18:11:09",18,6,"Switch",0,"Novel20",3,"Novel39",3,612,"8","0",1,(Aug 11 2013 18:11:09),FALSE,TRUE,FALSE,8,0
"5008","A2YWXWLQIBGQPR","Aug 11 2013","18:11:09",20,7,"Same",0,"Novel32",3,"Novel98",7,1863,"8","0",1,(Aug 11 2013 18:11:09),FALSE,TRUE,FALSE,8,0
"5009","A2YXQMZ32BY8XH","Aug 12 2013","10:32:11",9,0,"Same",1,"Novel118",0,"Novel118",0,2515,"4","3",1,(Aug 12 2013 10:32:11),TRUE,TRUE,TRUE,4,3
"5010","A2YXQMZ32BY8XH","Aug 12 2013","10:32:11",10,1,"Switch",1,"Novel106",1,"Novel106",1,5418,"4","3",1,(Aug 12 2013 10:32:11),TRUE,TRUE,FALSE,4,3
"5011","A2YXQMZ32BY8XH","Aug 12 2013","10:32:11",11,2,"Same",1,"Novel95",0,"Novel95",0,2689,"4","3",1,(Aug 12 2013 10:32:11),TRUE,TRUE,FALSE,4,3
"5012","A2YXQMZ32BY8XH","Aug 12 2013","10:32:11",12,3,"Switch",0,"Novel15",3,"Novel15",0,3113,"4","3",1,(Aug 12 2013 10:32:11),TRUE,TRUE,FALSE,4,3
"5013","A2YXQMZ32BY8XH","Aug 12 2013","10:32:11",17,4,"Same",0,"Novel81",1,"Novel81",2,1612,"4","3",1,(Aug 12 2013 10:32:11),TRUE,TRUE,FALSE,4,3
"5014","A2YXQMZ32BY8XH","Aug 12 2013","10:32:11",18,5,"Switch",1,"Novel18",2,"Novel136",3,5588,"4","3",1,(Aug 12 2013 10:32:11),FALSE,TRUE,FALSE,4,3
"5015","A2YXQMZ32BY8XH","Aug 12 2013","10:32:11",19,6,"Same",0,"Novel52",1,"Novel52",2,2492,"4","3",1,(Aug 12 2013 10:32:11),TRUE,TRUE,FALSE,4,3
"5016","A2YXQMZ32BY8XH","Aug 12 2013","10:32:11",20,7,"Switch",0,"Novel84",0,"Novel84",2,2718,"4","3",1,(Aug 12 2013 10:32:11),TRUE,TRUE,FALSE,4,3
"5017","A2Z2MH6EOHSLMP","Apr 05 2013","07:16:32",6,0,"Switch",1,"Novel61",0,"Novel61",0,2908,"3","0",1,(Apr 05 2013 07:16:32),TRUE,TRUE,TRUE,3,0
"5018","A2Z2MH6EOHSLMP","Apr 05 2013","07:16:32",8,1,"Same",0,"Novel104",1,"Novel104",0,2325,"3","0",1,(Apr 05 2013 07:16:32),TRUE,TRUE,FALSE,3,0
"5019","A2Z2MH6EOHSLMP","Apr 05 2013","07:16:32",10,2,"Switch",0,"Novel82",0,"Novel82",2,1959,"3","0",1,(Apr 05 2013 07:16:32),TRUE,TRUE,FALSE,3,0
"5020","A2Z2MH6EOHSLMP","Apr 05 2013","07:16:32",12,3,"Same",0,"Novel101",1,"Novel101",0,1542,"3","0",1,(Apr 05 2013 07:16:32),TRUE,TRUE,FALSE,3,0
"5021","A2Z2MH6EOHSLMP","Apr 05 2013","07:16:32",14,4,"Switch",0,"Novel103",2,"Novel26",0,4331,"3","0",1,(Apr 05 2013 07:16:32),FALSE,TRUE,FALSE,3,0
"5022","A2Z2MH6EOHSLMP","Apr 05 2013","07:16:32",16,5,"Same",1,"Novel76",0,"Novel76",0,1355,"3","0",1,(Apr 05 2013 07:16:32),TRUE,TRUE,FALSE,3,0
"5023","A2Z2MH6EOHSLMP","Apr 05 2013","07:16:32",18,6,"Switch",1,"Novel135",0,"Novel135",0,1870,"3","0",1,(Apr 05 2013 07:16:32),TRUE,TRUE,FALSE,3,0
"5024","A2Z2MH6EOHSLMP","Apr 05 2013","07:16:32",20,7,"Same",1,"Novel113",0,"Novel113",0,1326,"3","0",1,(Apr 05 2013 07:16:32),TRUE,TRUE,FALSE,3,0
"5025","A2Z66Z9TJL4M8A","Aug 11 2013","17:01:08",7,0,"Same",0,"Novel99",0,"Novel99",3,1314,"4","1",1,(Aug 11 2013 17:01:08),TRUE,TRUE,TRUE,4,1
"5026","A2Z66Z9TJL4M8A","Aug 11 2013","17:01:08",8,1,"Switch",1,"Novel129",0,"Novel87",1,4038,"4","1",1,(Aug 11 2013 17:01:08),FALSE,TRUE,FALSE,4,1
"5027","A2Z66Z9TJL4M8A","Aug 11 2013","17:01:08",11,2,"Same",0,"Novel59",0,"Novel59",1,1440,"4","1",1,(Aug 11 2013 17:01:08),TRUE,TRUE,FALSE,4,1
"5028","A2Z66Z9TJL4M8A","Aug 11 2013","17:01:08",12,3,"Switch",0,"Novel39",3,"Novel39",2,3658,"4","1",1,(Aug 11 2013 17:01:08),TRUE,TRUE,FALSE,4,1
"5029","A2Z66Z9TJL4M8A","Aug 11 2013","17:01:08",15,4,"Same",1,"Novel101",0,"Novel101",0,2262,"4","1",1,(Aug 11 2013 17:01:08),TRUE,TRUE,FALSE,4,1
"5030","A2Z66Z9TJL4M8A","Aug 11 2013","17:01:08",16,5,"Switch",1,"Novel74",3,"Novel91",1,4322,"4","1",1,(Aug 11 2013 17:01:08),FALSE,TRUE,FALSE,4,1
"5031","A2Z66Z9TJL4M8A","Aug 11 2013","17:01:08",19,6,"Same",1,"Novel25",3,"Novel25",3,1879,"4","1",1,(Aug 11 2013 17:01:08),TRUE,TRUE,FALSE,4,1
"5032","A2Z66Z9TJL4M8A","Aug 11 2013","17:01:08",20,7,"Switch",0,"Novel17",3,"Novel30",2,5742,"4","1",1,(Aug 11 2013 17:01:08),FALSE,TRUE,FALSE,4,1
"5033","A2ZGGQ0ULDDUG9","Apr 03 2013","19:47:10",6,0,"Switch",0,"Novel102",2,"Novel115",3,13145,"4","0",1,(Apr 03 2013 19:47:10),FALSE,TRUE,TRUE,4,0
"5034","A2ZGGQ0ULDDUG9","Apr 03 2013","19:47:10",8,1,"Same",1,"Novel42",0,"Novel42",0,2204,"4","0",1,(Apr 03 2013 19:47:10),TRUE,TRUE,FALSE,4,0
"5035","A2ZGGQ0ULDDUG9","Apr 03 2013","19:47:10",10,2,"Switch",0,"Novel10",2,"Novel95",3,4385,"4","0",1,(Apr 03 2013 19:47:10),FALSE,TRUE,FALSE,4,0
"5036","A2ZGGQ0ULDDUG9","Apr 03 2013","19:47:10",12,3,"Same",0,"Novel74",2,"Novel74",3,1056,"4","0",1,(Apr 03 2013 19:47:10),TRUE,TRUE,FALSE,4,0
"5037","A2ZGGQ0ULDDUG9","Apr 03 2013","19:47:10",14,4,"Switch",1,"Novel39",2,"Novel39",2,4050,"4","0",1,(Apr 03 2013 19:47:10),TRUE,TRUE,FALSE,4,0
"5038","A2ZGGQ0ULDDUG9","Apr 03 2013","19:47:10",16,5,"Same",1,"Novel28",1,"Novel28",1,861,"4","0",1,(Apr 03 2013 19:47:10),TRUE,TRUE,FALSE,4,0
"5039","A2ZGGQ0ULDDUG9","Apr 03 2013","19:47:10",18,6,"Switch",1,"Novel1",2,"Novel26",3,2274,"4","0",1,(Apr 03 2013 19:47:10),FALSE,TRUE,FALSE,4,0
"5040","A2ZGGQ0ULDDUG9","Apr 03 2013","19:47:10",20,7,"Same",0,"Novel132",0,"Novel132",3,750,"4","0",1,(Apr 03 2013 19:47:10),TRUE,TRUE,FALSE,4,0
"5041","A2ZLRNVQQ5E1G7","Apr 02 2013","16:29:49",6,0,"Switch",1,"Novel130",1,"Novel124",2,5405,"8","0",1,(Apr 02 2013 16:29:49),FALSE,TRUE,TRUE,8,0
"5042","A2ZLRNVQQ5E1G7","Apr 02 2013","16:29:49",8,1,"Same",0,"Novel12",2,"Novel12",5,1099,"8","0",1,(Apr 02 2013 16:29:49),TRUE,TRUE,FALSE,8,0
"5043","A2ZLRNVQQ5E1G7","Apr 02 2013","16:29:49",10,2,"Switch",0,"Novel133",7,"Novel133",1,3576,"8","0",1,(Apr 02 2013 16:29:49),TRUE,TRUE,FALSE,8,0
"5044","A2ZLRNVQQ5E1G7","Apr 02 2013","16:29:49",12,3,"Same",0,"Novel108",7,"Novel108",0,1143,"8","0",1,(Apr 02 2013 16:29:49),TRUE,TRUE,FALSE,8,0
"5045","A2ZLRNVQQ5E1G7","Apr 02 2013","16:29:49",14,4,"Switch",0,"Novel25",6,"Novel25",5,2235,"8","0",1,(Apr 02 2013 16:29:49),TRUE,TRUE,FALSE,8,0
"5046","A2ZLRNVQQ5E1G7","Apr 02 2013","16:29:49",16,5,"Same",1,"Novel17",3,"Novel17",3,1128,"8","0",1,(Apr 02 2013 16:29:49),TRUE,TRUE,FALSE,8,0
"5047","A2ZLRNVQQ5E1G7","Apr 02 2013","16:29:49",18,6,"Switch",1,"Novel84",7,"Novel49",4,1936,"8","0",1,(Apr 02 2013 16:29:49),FALSE,TRUE,FALSE,8,0
"5048","A2ZLRNVQQ5E1G7","Apr 02 2013","16:29:49",20,7,"Same",1,"Novel34",3,"Novel34",3,1041,"8","0",1,(Apr 02 2013 16:29:49),TRUE,TRUE,FALSE,8,0
"5049","A2ZOA6GEQOZJYA","Aug 11 2013","12:17:50",6,0,"Switch",0,"Novel11",0,"Novel10",2,3797,"3","0",1,(Aug 11 2013 12:17:50),FALSE,TRUE,TRUE,3,0
"5050","A2ZOA6GEQOZJYA","Aug 11 2013","12:17:50",8,1,"Same",0,"Novel132",2,"Novel132",0,1480,"3","0",1,(Aug 11 2013 12:17:50),TRUE,TRUE,FALSE,3,0
"5051","A2ZOA6GEQOZJYA","Aug 11 2013","12:17:50",10,2,"Switch",1,"Novel102",1,"Novel90",2,1386,"3","0",1,(Aug 11 2013 12:17:50),FALSE,TRUE,FALSE,3,0
"5052","A2ZOA6GEQOZJYA","Aug 11 2013","12:17:50",12,3,"Same",0,"Novel107",0,"Novel107",2,1135,"3","0",1,(Aug 11 2013 12:17:50),TRUE,TRUE,FALSE,3,0
"5053","A2ZOA6GEQOZJYA","Aug 11 2013","12:17:50",14,4,"Switch",1,"Novel126",1,"Novel126",1,1107,"3","0",1,(Aug 11 2013 12:17:50),TRUE,TRUE,FALSE,3,0
"5054","A2ZOA6GEQOZJYA","Aug 11 2013","12:17:50",16,5,"Same",1,"Novel57",0,"Novel57",0,1273,"3","0",1,(Aug 11 2013 12:17:50),TRUE,TRUE,FALSE,3,0
"5055","A2ZOA6GEQOZJYA","Aug 11 2013","12:17:50",18,6,"Switch",0,"Novel20",1,"Novel99",2,1657,"3","0",1,(Aug 11 2013 12:17:50),FALSE,TRUE,FALSE,3,0
"5056","A2ZOA6GEQOZJYA","Aug 11 2013","12:17:50",20,7,"Same",1,"Novel15",1,"Novel15",1,894,"3","0",1,(Aug 11 2013 12:17:50),TRUE,TRUE,FALSE,3,0
"5057","A2ZU1P6UYE1UBU","Aug 12 2013","05:13:27",9,0,"Switch",0,"Novel67",0,"Novel67",1,1544,"3","3",1,(Aug 12 2013 05:13:27),TRUE,TRUE,TRUE,3,3
"5058","A2ZU1P6UYE1UBU","Aug 12 2013","05:13:27",10,1,"Same",0,"Novel113",0,"Novel27",0,3021,"3","3",1,(Aug 12 2013 05:13:27),FALSE,TRUE,FALSE,3,3
"5059","A2ZU1P6UYE1UBU","Aug 12 2013","05:13:27",11,2,"Switch",1,"Novel7",2,"Novel24",0,1852,"3","3",1,(Aug 12 2013 05:13:27),FALSE,TRUE,FALSE,3,3
"5060","A2ZU1P6UYE1UBU","Aug 12 2013","05:13:27",12,3,"Same",1,"Novel121",1,"Novel32",2,2900,"3","3",1,(Aug 12 2013 05:13:27),FALSE,TRUE,FALSE,3,3
"5061","A2ZU1P6UYE1UBU","Aug 12 2013","05:13:27",17,4,"Switch",1,"Novel137",1,"Novel137",1,2527,"3","3",1,(Aug 12 2013 05:13:27),TRUE,TRUE,FALSE,3,3
"5062","A2ZU1P6UYE1UBU","Aug 12 2013","05:13:27",18,5,"Same",0,"Novel55",2,"Novel126",1,2256,"3","3",1,(Aug 12 2013 05:13:27),FALSE,TRUE,FALSE,3,3
"5063","A2ZU1P6UYE1UBU","Aug 12 2013","05:13:27",19,6,"Switch",0,"Novel90",2,"Novel90",1,2771,"3","3",1,(Aug 12 2013 05:13:27),TRUE,TRUE,FALSE,3,3
"5064","A2ZU1P6UYE1UBU","Aug 12 2013","05:13:27",20,7,"Same",1,"Novel123",2,"Novel23",0,2750,"3","3",1,(Aug 12 2013 05:13:27),FALSE,TRUE,FALSE,3,3
"5065","A3032TP7DCPKFQ","Aug 12 2013","05:13:00",7,0,"Same",1,"Novel104",1,"Novel104",1,2304,"4","1",1,(Aug 12 2013 05:13:00),TRUE,TRUE,TRUE,4,1
"5066","A3032TP7DCPKFQ","Aug 12 2013","05:13:00",8,1,"Switch",0,"Novel30",2,"Novel30",3,1091,"4","1",1,(Aug 12 2013 05:13:00),TRUE,TRUE,FALSE,4,1
"5067","A3032TP7DCPKFQ","Aug 12 2013","05:13:00",11,2,"Same",0,"Novel125",3,"Novel125",1,1094,"4","1",1,(Aug 12 2013 05:13:00),TRUE,TRUE,FALSE,4,1
"5068","A3032TP7DCPKFQ","Aug 12 2013","05:13:00",12,3,"Switch",1,"Novel16",2,"Novel16",2,2671,"4","1",1,(Aug 12 2013 05:13:00),TRUE,TRUE,FALSE,4,1
"5069","A3032TP7DCPKFQ","Aug 12 2013","05:13:00",15,4,"Same",1,"Novel61",0,"Novel61",0,2807,"4","1",1,(Aug 12 2013 05:13:00),TRUE,TRUE,FALSE,4,1
"5070","A3032TP7DCPKFQ","Aug 12 2013","05:13:00",16,5,"Switch",1,"Novel2",2,"Novel74",3,3790,"4","1",1,(Aug 12 2013 05:13:00),FALSE,TRUE,FALSE,4,1
"5071","A3032TP7DCPKFQ","Aug 12 2013","05:13:00",19,6,"Same",0,"Novel22",0,"Novel22",2,5056,"4","1",1,(Aug 12 2013 05:13:00),TRUE,TRUE,FALSE,4,1
"5072","A3032TP7DCPKFQ","Aug 12 2013","05:13:00",20,7,"Switch",0,"Novel41",2,"Novel100",3,1790,"4","1",1,(Aug 12 2013 05:13:00),FALSE,TRUE,FALSE,4,1
"5073","A30K82CK177DX9","Apr 06 2013","21:17:29",7,0,"Switch",0,"Novel87",1,"Novel87",2,2897,"3","1",1,(Apr 06 2013 21:17:29),TRUE,TRUE,TRUE,3,1
"5074","A30K82CK177DX9","Apr 06 2013","21:17:29",8,1,"Same",1,"Novel84",2,"Novel84",2,1922,"3","1",1,(Apr 06 2013 21:17:29),TRUE,TRUE,FALSE,3,1
"5075","A30K82CK177DX9","Apr 06 2013","21:17:29",11,2,"Switch",0,"Novel51",1,"Novel51",2,1420,"3","1",1,(Apr 06 2013 21:17:29),TRUE,TRUE,FALSE,3,1
"5076","A30K82CK177DX9","Apr 06 2013","21:17:29",12,3,"Same",0,"Novel71",0,"Novel27",0,2195,"3","1",1,(Apr 06 2013 21:17:29),FALSE,TRUE,FALSE,3,1
"5077","A30K82CK177DX9","Apr 06 2013","21:17:29",15,4,"Switch",1,"Novel72",1,"Novel115",2,3274,"3","1",1,(Apr 06 2013 21:17:29),FALSE,TRUE,FALSE,3,1
"5078","A30K82CK177DX9","Apr 06 2013","21:17:29",16,5,"Same",0,"Novel1",0,"Novel1",2,1238,"3","1",1,(Apr 06 2013 21:17:29),TRUE,TRUE,FALSE,3,1
"5079","A30K82CK177DX9","Apr 06 2013","21:17:29",19,6,"Switch",1,"Novel107",2,"Novel48",0,2700,"3","1",1,(Apr 06 2013 21:17:29),FALSE,TRUE,FALSE,3,1
"5080","A30K82CK177DX9","Apr 06 2013","21:17:29",20,7,"Same",1,"Novel50",0,"Novel50",0,975,"3","1",1,(Apr 06 2013 21:17:29),TRUE,TRUE,FALSE,3,1
"5081","A30N6B1BDL9V8W","Aug 11 2013","17:51:37",7,0,"Same",0,"Novel45",0,"Novel45",1,1091,"3","1",1,(Aug 11 2013 17:51:37),TRUE,TRUE,TRUE,3,1
"5082","A30N6B1BDL9V8W","Aug 11 2013","17:51:37",8,1,"Switch",1,"Novel72",1,"Novel49",2,1876,"3","1",1,(Aug 11 2013 17:51:37),FALSE,TRUE,FALSE,3,1
"5083","A30N6B1BDL9V8W","Aug 11 2013","17:51:37",11,2,"Same",0,"Novel112",1,"Novel112",2,1037,"3","1",1,(Aug 11 2013 17:51:37),TRUE,TRUE,FALSE,3,1
"5084","A30N6B1BDL9V8W","Aug 11 2013","17:51:37",12,3,"Switch",1,"Novel51",1,"Novel51",1,1253,"3","1",1,(Aug 11 2013 17:51:37),TRUE,TRUE,FALSE,3,1
"5085","A30N6B1BDL9V8W","Aug 11 2013","17:51:37",15,4,"Same",1,"Novel97",2,"Novel97",2,2070,"3","1",1,(Aug 11 2013 17:51:37),TRUE,TRUE,FALSE,3,1
"5086","A30N6B1BDL9V8W","Aug 11 2013","17:51:37",16,5,"Switch",0,"Novel39",1,"Novel140",2,1708,"3","1",1,(Aug 11 2013 17:51:37),FALSE,TRUE,FALSE,3,1
"5087","A30N6B1BDL9V8W","Aug 11 2013","17:51:37",19,6,"Same",1,"Novel83",0,"Novel83",0,1001,"3","1",1,(Aug 11 2013 17:51:37),TRUE,TRUE,FALSE,3,1
"5088","A30N6B1BDL9V8W","Aug 11 2013","17:51:37",20,7,"Switch",0,"Novel110",0,"Novel94",0,1191,"3","1",1,(Aug 11 2013 17:51:37),FALSE,TRUE,FALSE,3,1
"5089","A30QJ7CBVX5HJB","Aug 11 2013","22:25:38",7,0,"Same",1,"Novel51",2,"Novel51",2,1798,"4","1",1,(Aug 11 2013 22:25:38),TRUE,TRUE,TRUE,4,1
"5090","A30QJ7CBVX5HJB","Aug 11 2013","22:25:38",8,1,"Switch",1,"Novel107",3,"Novel84",2,3475,"4","1",1,(Aug 11 2013 22:25:38),FALSE,TRUE,FALSE,4,1
"5091","A30QJ7CBVX5HJB","Aug 11 2013","22:25:38",11,2,"Same",1,"Novel132",1,"Novel132",1,1298,"4","1",1,(Aug 11 2013 22:25:38),TRUE,TRUE,FALSE,4,1
"5092","A30QJ7CBVX5HJB","Aug 11 2013","22:25:38",12,3,"Switch",1,"Novel113",3,"Novel20",0,3418,"4","1",1,(Aug 11 2013 22:25:38),FALSE,TRUE,FALSE,4,1
"5093","A30QJ7CBVX5HJB","Aug 11 2013","22:25:38",15,4,"Same",0,"Novel8",1,"Novel8",3,1217,"4","1",1,(Aug 11 2013 22:25:38),TRUE,TRUE,FALSE,4,1
"5094","A30QJ7CBVX5HJB","Aug 11 2013","22:25:38",16,5,"Switch",0,"Novel49",1,"Novel49",2,2999,"4","1",1,(Aug 11 2013 22:25:38),TRUE,TRUE,FALSE,4,1
"5095","A30QJ7CBVX5HJB","Aug 11 2013","22:25:38",19,6,"Same",0,"Novel67",2,"Novel67",0,1104,"4","1",1,(Aug 11 2013 22:25:38),TRUE,TRUE,FALSE,4,1
"5096","A30QJ7CBVX5HJB","Aug 11 2013","22:25:38",20,7,"Switch",0,"Novel39",3,"Novel93",0,2006,"4","1",1,(Aug 11 2013 22:25:38),FALSE,TRUE,FALSE,4,1
"5097","A30SOZ3C8ELEDN","Apr 05 2013","05:24:05",9,0,"Switch",0,"Novel4",0,"Novel4",1,1742,"3","3",1,(Apr 05 2013 05:24:05),TRUE,TRUE,TRUE,3,3
"5098","A30SOZ3C8ELEDN","Apr 05 2013","05:24:05",10,1,"Same",0,"Novel61",0,"Novel61",2,2781,"3","3",1,(Apr 05 2013 05:24:05),TRUE,TRUE,FALSE,3,3
"5099","A30SOZ3C8ELEDN","Apr 05 2013","05:24:05",11,2,"Switch",0,"Novel46",1,"Novel46",0,3325,"3","3",1,(Apr 05 2013 05:24:05),TRUE,TRUE,FALSE,3,3
"5100","A30SOZ3C8ELEDN","Apr 05 2013","05:24:05",12,3,"Same",1,"Novel81",0,"Novel81",0,1238,"3","3",1,(Apr 05 2013 05:24:05),TRUE,TRUE,FALSE,3,3
"5101","A30SOZ3C8ELEDN","Apr 05 2013","05:24:05",17,4,"Switch",1,"Novel84",1,"Novel133",0,1968,"3","3",1,(Apr 05 2013 05:24:05),FALSE,TRUE,FALSE,3,3
"5102","A30SOZ3C8ELEDN","Apr 05 2013","05:24:05",18,5,"Same",0,"Novel54",0,"Novel54",1,2369,"3","3",1,(Apr 05 2013 05:24:05),TRUE,TRUE,FALSE,3,3
"5103","A30SOZ3C8ELEDN","Apr 05 2013","05:24:05",19,6,"Switch",1,"Novel41",2,"Novel19",0,2091,"3","3",1,(Apr 05 2013 05:24:05),FALSE,TRUE,FALSE,3,3
"5104","A30SOZ3C8ELEDN","Apr 05 2013","05:24:05",20,7,"Same",1,"Novel35",2,"Novel50",0,1936,"3","3",1,(Apr 05 2013 05:24:05),FALSE,TRUE,FALSE,3,3
"5105","A30UCDVAW1U9N2","Apr 03 2013","00:54:34",13,0,"Same",0,"Novel114",0,"Novel114",4,5497,"8","7",1,(Apr 03 2013 00:54:34),TRUE,TRUE,TRUE,8,7
"5106","A30UCDVAW1U9N2","Apr 03 2013","00:54:34",14,1,"Switch",1,"Novel123",6,"Novel131",2,4827,"8","7",1,(Apr 03 2013 00:54:34),FALSE,TRUE,FALSE,8,7
"5107","A30UCDVAW1U9N2","Apr 03 2013","00:54:34",15,2,"Same",1,"Novel48",7,"Novel61",0,3267,"8","7",1,(Apr 03 2013 00:54:34),FALSE,TRUE,FALSE,8,7
"5108","A30UCDVAW1U9N2","Apr 03 2013","00:54:34",16,3,"Switch",1,"Novel32",6,"Novel85",0,6092,"8","7",1,(Apr 03 2013 00:54:34),FALSE,TRUE,FALSE,8,7
"5109","A30UCDVAW1U9N2","Apr 03 2013","00:54:34",17,4,"Same",1,"Novel36",3,"Novel111",0,6382,"8","7",1,(Apr 03 2013 00:54:34),FALSE,TRUE,FALSE,8,7
"5110","A30UCDVAW1U9N2","Apr 03 2013","00:54:34",18,5,"Switch",0,"Novel34",4,"Novel18",7,4073,"8","7",1,(Apr 03 2013 00:54:34),FALSE,TRUE,FALSE,8,7
"5111","A30UCDVAW1U9N2","Apr 03 2013","00:54:34",19,6,"Same",0,"Novel76",6,"Novel80",1,3650,"8","7",1,(Apr 03 2013 00:54:34),FALSE,TRUE,FALSE,8,7
"5112","A30UCDVAW1U9N2","Apr 03 2013","00:54:34",20,7,"Switch",0,"Novel75",0,"Novel75",4,3467,"8","7",1,(Apr 03 2013 00:54:34),TRUE,TRUE,FALSE,8,7
"5113","A30Y9L2P1UHLOH","Aug 12 2013","04:35:09",6,0,"Switch",1,"Novel65",1,"Novel65",1,4477,"8","0",1,(Aug 12 2013 04:35:09),TRUE,TRUE,TRUE,8,0
"5114","A30Y9L2P1UHLOH","Aug 12 2013","04:35:09",8,1,"Same",1,"Novel37",5,"Novel37",5,2030,"8","0",1,(Aug 12 2013 04:35:09),TRUE,TRUE,FALSE,8,0
"5115","A30Y9L2P1UHLOH","Aug 12 2013","04:35:09",10,2,"Switch",1,"Novel107",4,"Novel18",1,3770,"8","0",1,(Aug 12 2013 04:35:09),FALSE,TRUE,FALSE,8,0
"5116","A30Y9L2P1UHLOH","Aug 12 2013","04:35:09",12,3,"Same",0,"Novel6",5,"Novel6",3,1118,"8","0",1,(Aug 12 2013 04:35:09),TRUE,TRUE,FALSE,8,0
"5117","A30Y9L2P1UHLOH","Aug 12 2013","04:35:09",14,4,"Switch",0,"Novel82",0,"Novel82",2,3016,"8","0",1,(Aug 12 2013 04:35:09),TRUE,TRUE,FALSE,8,0
"5118","A30Y9L2P1UHLOH","Aug 12 2013","04:35:09",16,5,"Same",1,"Novel16",6,"Novel16",6,1344,"8","0",1,(Aug 12 2013 04:35:09),TRUE,TRUE,FALSE,8,0
"5119","A30Y9L2P1UHLOH","Aug 12 2013","04:35:09",18,6,"Switch",0,"Novel102",5,"Novel121",7,1599,"8","0",1,(Aug 12 2013 04:35:09),FALSE,TRUE,FALSE,8,0
"5120","A30Y9L2P1UHLOH","Aug 12 2013","04:35:09",20,7,"Same",0,"Novel94",1,"Novel94",3,1520,"8","0",1,(Aug 12 2013 04:35:09),TRUE,TRUE,FALSE,8,0
