"","subid","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","day.and.time","intervalNum","include","first.trial","numPicN","correct"
"1367","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",7,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel64",1,"Novel47",3,323,"silentRUshort",3,1,0,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,FALSE
"1368","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",8,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel85",0,"Novel47",3,799,"straightahead",-1,0,1,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,FALSE
"1369","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",9,"Short","Social","Zero",4,"Chrome",2,"Same",1,"Novel108",0,"Novel108",0,221,"silentLUshort",1,1,0,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,TRUE
"1370","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",10,"Short","Social","Zero",4,"Chrome",2,"Same",1,"Novel108",0,"Novel108",0,668,"straightahead",-1,0,1,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,TRUE
"1371","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",11,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel111",3,"Novel109",1,54,"silentRDshort",2,1,0,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,FALSE
"1372","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",12,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel50",1,"Novel109",1,33,"straightahead",-1,0,1,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,FALSE
"1373","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",13,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel19",3,"Novel19",3,369,"silentRDshort",2,1,0,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,TRUE
"1374","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",14,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel2",2,"Novel19",3,162,"straightahead",-1,0,1,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,FALSE
"1375","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",15,"Short","Social","Zero",4,"Chrome",5,"Switch",0,"Novel12",1,"Novel72",2,132,"silentRUshort",3,1,0,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,FALSE
"1376","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",16,"Short","Social","Zero",4,"Chrome",5,"Switch",0,"Novel72",0,"Novel72",2,355,"straightahead",-1,0,1,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,TRUE
"1377","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",17,"Short","Social","Zero",4,"Chrome",6,"Same",1,"Novel61",3,"Novel61",3,400,"silentRDshort",2,1,0,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,TRUE
"1378","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",18,"Short","Social","Zero",4,"Chrome",6,"Same",1,"Novel61",3,"Novel61",3,403,"straightahead",-1,0,1,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,TRUE
"1379","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",19,"Short","Social","Zero",4,"Chrome",7,"Switch",1,"Novel23",3,"Novel51",1,1492,"silentRDshort",2,1,0,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,FALSE
"1380","A2OLVF6P86QSQJ","Jul 13 2014","08:38:09",20,"Short","Social","Zero",4,"Chrome",7,"Switch",1,"Novel6",0,"Novel51",1,625,"straightahead",-1,0,1,0,(Jul 13 2014 08:38:09),0,TRUE,FALSE,4,FALSE
"1381","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",1,"Short","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,3944,"straightahead",-1,0,0,1,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,FALSE
"1382","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",2,"Short","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,1359,"straightahead",-1,0,0,1,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,FALSE
"1383","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",3,"Short","Social","Zero",4,"Chrome",0,"Same",1,"tomato",1,"",0,126,"straightahead",-1,0,0,1,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,FALSE
"1384","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",4,"Short","Social","Zero",4,"Chrome",0,"Same",1,"tomato",2,"",0,62,"straightahead",-1,0,0,1,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,FALSE
"1385","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",5,"Short","Social","Zero",4,"Chrome",0,"Same",1,"Novel64",3,"Novel64",3,234,"silentRDshort",2,1,0,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,TRUE
"1386","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",6,"Short","Social","Zero",4,"Chrome",0,"Same",1,"Novel64",3,"Novel64",3,122,"straightahead",-1,0,1,0,(Jul 13 2014 10:24:45),0,TRUE,TRUE,4,TRUE
"1387","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",7,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel49",3,"Novel48",2,475,"silentRDshort",2,1,0,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,FALSE
"1388","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",8,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel97",1,"Novel48",2,6610,"straightahead",-1,0,1,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,FALSE
"1389","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",9,"Short","Social","Zero",4,"Chrome",2,"Same",0,"Novel22",0,"Novel22",0,4901,"silentLDshort",0,1,0,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,TRUE
"1390","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",10,"Short","Social","Zero",4,"Chrome",2,"Same",0,"Novel22",1,"Novel22",0,323,"straightahead",-1,0,1,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,TRUE
"1391","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",11,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel60",2,"Novel104",0,2931,"silentLUshort",1,1,0,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,FALSE
"1392","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",12,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel104",3,"Novel104",0,75,"straightahead",-1,0,1,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,TRUE
"1393","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",13,"Short","Social","Zero",4,"Chrome",4,"Same",1,"Novel123",1,"Novel123",1,776,"silentLUshort",1,1,0,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,TRUE
"1394","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",14,"Short","Social","Zero",4,"Chrome",4,"Same",1,"Novel123",1,"Novel123",1,780,"straightahead",-1,0,1,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,TRUE
"1395","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",15,"Short","Social","Zero",4,"Chrome",5,"Switch",1,"Novel100",0,"Novel43",1,4759,"silentRDshort",2,1,0,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,FALSE
"1396","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",16,"Short","Social","Zero",4,"Chrome",5,"Switch",1,"Novel43",1,"Novel43",1,101,"straightahead",-1,0,1,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,TRUE
"1397","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",17,"Short","Social","Zero",4,"Chrome",6,"Same",0,"Novel85",3,"Novel85",3,1070,"silentLDshort",0,1,0,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,TRUE
"1398","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",18,"Short","Social","Zero",4,"Chrome",6,"Same",0,"Novel85",2,"Novel85",3,181,"straightahead",-1,0,1,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,TRUE
"1399","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",19,"Short","Social","Zero",4,"Chrome",7,"Switch",0,"Novel9",1,"Novel99",0,1054,"silentLUshort",1,1,0,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,FALSE
"1400","A2PG9NA3TXSNK7","Jul 13 2014","10:24:45",20,"Short","Social","Zero",4,"Chrome",7,"Switch",0,"Novel99",2,"Novel99",0,222,"straightahead",-1,0,1,0,(Jul 13 2014 10:24:45),0,TRUE,FALSE,4,TRUE
"1401","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",1,"Long","Social","Zero",4,"Chrome",0,"Switch",1,"squirrel",0,"",0,1827,"straightahead",-1,0,0,1,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,FALSE
"1402","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",2,"Long","Social","Zero",4,"Chrome",0,"Switch",1,"squirrel",0,"",0,454,"straightahead",-1,0,0,1,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,FALSE
"1403","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",3,"Long","Social","Zero",4,"Chrome",0,"Switch",1,"tomato",1,"",0,908,"straightahead",-1,0,0,1,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,FALSE
"1404","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",4,"Long","Social","Zero",4,"Chrome",0,"Switch",1,"tomato",2,"",0,502,"straightahead",-1,0,0,1,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,FALSE
"1405","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",5,"Long","Social","Zero",4,"Chrome",0,"Switch",1,"Novel51",1,"Novel50",3,1629,"silentRUlong",3,1,0,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,FALSE
"1406","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",6,"Long","Social","Zero",4,"Chrome",0,"Switch",1,"Novel71",1,"Novel50",3,120,"straightahead",-1,0,1,0,(Jul 13 2014 09:52:48),0,TRUE,TRUE,4,FALSE
"1407","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",7,"Long","Social","Zero",4,"Chrome",1,"Same",1,"Novel81",2,"Novel81",2,322,"silentLDlong",0,1,0,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,TRUE
"1408","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",8,"Long","Social","Zero",4,"Chrome",1,"Same",1,"Novel81",2,"Novel81",2,844,"straightahead",-1,0,1,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,TRUE
"1409","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",9,"Long","Social","Zero",4,"Chrome",2,"Switch",1,"Novel14",0,"Novel111",1,818,"silentLUlong",1,1,0,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,FALSE
"1410","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",10,"Long","Social","Zero",4,"Chrome",2,"Switch",1,"Novel111",1,"Novel111",1,356,"straightahead",-1,0,1,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,TRUE
"1411","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",11,"Long","Social","Zero",4,"Chrome",3,"Same",0,"Novel140",0,"Novel140",0,146,"silentLUlong",1,1,0,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,TRUE
"1412","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",12,"Long","Social","Zero",4,"Chrome",3,"Same",0,"Novel140",3,"Novel140",0,100,"straightahead",-1,0,1,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,TRUE
"1413","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",13,"Long","Social","Zero",4,"Chrome",4,"Switch",0,"Novel91",0,"Novel132",2,156,"silentLUlong",1,1,0,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,FALSE
"1414","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",14,"Long","Social","Zero",4,"Chrome",4,"Switch",0,"Novel48",1,"Novel132",2,1555,"straightahead",-1,0,1,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,FALSE
"1415","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",15,"Long","Social","Zero",4,"Chrome",5,"Same",0,"Novel88",1,"Novel88",1,117,"silentRUlong",3,1,0,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,TRUE
"1416","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",16,"Long","Social","Zero",4,"Chrome",5,"Same",0,"Novel88",2,"Novel88",1,178,"straightahead",-1,0,1,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,TRUE
"1417","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",17,"Long","Social","Zero",4,"Chrome",6,"Switch",0,"Novel20",1,"Novel55",3,16,"silentRUlong",3,1,0,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,FALSE
"1418","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",18,"Long","Social","Zero",4,"Chrome",6,"Switch",0,"Novel119",1,"Novel55",3,41,"straightahead",-1,0,1,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,FALSE
"1419","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",19,"Long","Social","Zero",4,"Chrome",7,"Same",1,"Novel125",0,"Novel125",0,1,"silentLUlong",1,1,0,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,TRUE
"1420","A2QQFGD7K7AHK8","Jul 13 2014","09:52:48",20,"Long","Social","Zero",4,"Chrome",7,"Same",1,"Novel125",0,"Novel125",0,115,"straightahead",-1,0,1,0,(Jul 13 2014 09:52:48),0,TRUE,FALSE,4,TRUE
"1421","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",1,"Short","Social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,887,"straightahead",-1,0,0,1,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1422","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",2,"Short","Social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,184,"straightahead",-1,0,0,1,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1423","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",3,"Short","Social","Zero",4,"Chrome",0,"Same",0,"tomato",1,"",0,169,"straightahead",-1,0,0,1,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1424","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",4,"Short","Social","Zero",4,"Chrome",0,"Same",0,"tomato",2,"",0,103,"straightahead",-1,0,0,1,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1425","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",5,"Short","Social","Zero",4,"Chrome",0,"Same",0,"Novel132",1,"Novel132",1,1757,"silentRUshort",3,1,0,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,TRUE
"1426","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",6,"Short","Social","Zero",4,"Chrome",0,"Same",0,"Novel132",3,"Novel132",1,895,"straightahead",-1,0,1,0,(Jul 13 2014 10:45:10),0,TRUE,TRUE,4,TRUE
"1427","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",7,"Short","Social","Zero",4,"Chrome",1,"Switch",0,"Novel13",2,"Novel94",3,456,"silentLDshort",0,1,0,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1428","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",8,"Short","Social","Zero",4,"Chrome",1,"Switch",0,"Novel139",2,"Novel94",3,1069,"straightahead",-1,0,1,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1429","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",9,"Short","Social","Zero",4,"Chrome",2,"Same",1,"Novel101",0,"Novel101",0,151,"silentLUshort",1,1,0,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,TRUE
"1430","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",10,"Short","Social","Zero",4,"Chrome",2,"Same",1,"Novel101",0,"Novel101",0,180,"straightahead",-1,0,1,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,TRUE
"1431","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",11,"Short","Social","Zero",4,"Chrome",3,"Switch",1,"Novel106",0,"Novel88",3,166,"silentLUshort",1,1,0,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1432","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",12,"Short","Social","Zero",4,"Chrome",3,"Switch",1,"Novel119",2,"Novel88",3,1072,"straightahead",-1,0,1,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1433","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",13,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel44",3,"Novel44",3,815,"silentRDshort",2,1,0,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,TRUE
"1434","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",14,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel44",0,"Novel44",3,2,"straightahead",-1,0,1,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,TRUE
"1435","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",15,"Short","Social","Zero",4,"Chrome",5,"Switch",0,"Novel81",2,"Novel23",1,511,"silentLDshort",0,1,0,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1436","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",16,"Short","Social","Zero",4,"Chrome",5,"Switch",0,"Novel5",3,"Novel23",1,495,"straightahead",-1,0,1,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1437","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",17,"Short","Social","Zero",4,"Chrome",6,"Same",1,"Novel2",3,"Novel2",3,93,"silentRDshort",2,1,0,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,TRUE
"1438","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",18,"Short","Social","Zero",4,"Chrome",6,"Same",1,"Novel2",3,"Novel2",3,84,"straightahead",-1,0,1,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,TRUE
"1439","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",19,"Short","Social","Zero",4,"Chrome",7,"Switch",1,"Novel4",0,"Novel67",3,350,"silentLUshort",1,1,0,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1440","A2QRP3TTV7JVSR","Jul 13 2014","10:45:10",20,"Short","Social","Zero",4,"Chrome",7,"Switch",1,"Novel104",0,"Novel67",3,1022,"straightahead",-1,0,1,0,(Jul 13 2014 10:45:10),0,TRUE,FALSE,4,FALSE
"1441","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",1,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,2380,"straightahead",-1,0,0,1,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,FALSE
"1442","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",2,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,4011,"straightahead",-1,0,0,1,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,FALSE
"1443","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",3,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"tomato",1,"",0,711,"straightahead",-1,0,0,1,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,FALSE
"1444","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",4,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"tomato",2,"",0,108,"straightahead",-1,0,0,1,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,FALSE
"1445","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",5,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"Novel124",1,"Novel124",1,567,"silentRUmedium",3,1,0,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,TRUE
"1446","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",6,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"Novel124",2,"Novel124",1,109,"straightahead",-1,0,1,0,(Jul 13 2014 10:37:47),0,TRUE,TRUE,4,TRUE
"1447","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",7,"Medium","Social","Zero",4,"Chrome",1,"Switch",0,"Novel101",2,"Novel13",3,54,"silentLDmedium",0,1,0,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,FALSE
"1448","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",8,"Medium","Social","Zero",4,"Chrome",1,"Switch",0,"Novel13",1,"Novel13",3,888,"straightahead",-1,0,1,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,TRUE
"1449","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",9,"Medium","Social","Zero",4,"Chrome",2,"Same",1,"Novel125",1,"Novel125",1,517,"silentRUmedium",3,1,0,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,TRUE
"1450","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",10,"Medium","Social","Zero",4,"Chrome",2,"Same",1,"Novel125",1,"Novel125",1,128,"straightahead",-1,0,1,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,TRUE
"1451","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",11,"Medium","Social","Zero",4,"Chrome",3,"Switch",0,"Novel107",0,"Novel73",1,606,"silentLUmedium",1,1,0,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,FALSE
"1452","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",12,"Medium","Social","Zero",4,"Chrome",3,"Switch",0,"Novel73",0,"Novel73",1,1343,"straightahead",-1,0,1,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,TRUE
"1453","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",13,"Medium","Social","Zero",4,"Chrome",4,"Same",1,"Novel62",2,"Novel62",2,144,"silentLDmedium",0,1,0,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,TRUE
"1454","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",14,"Medium","Social","Zero",4,"Chrome",4,"Same",1,"Novel62",2,"Novel62",2,583,"straightahead",-1,0,1,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,TRUE
"1455","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",15,"Medium","Social","Zero",4,"Chrome",5,"Switch",1,"Novel97",3,"Novel52",1,137,"silentRDmedium",2,1,0,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,FALSE
"1456","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",16,"Medium","Social","Zero",4,"Chrome",5,"Switch",1,"Novel52",1,"Novel52",1,758,"straightahead",-1,0,1,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,TRUE
"1457","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",17,"Medium","Social","Zero",4,"Chrome",6,"Same",0,"Novel47",1,"Novel47",1,285,"silentRUmedium",3,1,0,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,TRUE
"1458","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",18,"Medium","Social","Zero",4,"Chrome",6,"Same",0,"Novel47",3,"Novel47",1,69,"straightahead",-1,0,1,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,TRUE
"1459","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",19,"Medium","Social","Zero",4,"Chrome",7,"Switch",1,"Novel48",2,"Novel23",0,46,"silentLDmedium",0,1,0,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,FALSE
"1460","A2STSGWNWS2HGS","Jul 13 2014","10:37:47",20,"Medium","Social","Zero",4,"Chrome",7,"Switch",1,"Novel64",1,"Novel23",0,261,"straightahead",-1,0,1,0,(Jul 13 2014 10:37:47),0,TRUE,FALSE,4,FALSE
"1461","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",1,"Long","Social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,1367,"straightahead",-1,0,0,1,(Jul 13 2014 09:31:25),0,TRUE,FALSE,4,FALSE
"1462","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",2,"Long","Social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,474,"straightahead",-1,0,0,1,(Jul 13 2014 09:31:25),0,TRUE,FALSE,4,FALSE
"1463","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",3,"Long","Social","Zero",4,"Chrome",0,"Same",0,"tomato",1,"",0,433,"straightahead",-1,0,0,1,(Jul 13 2014 09:31:25),0,TRUE,FALSE,4,FALSE
"1464","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",4,"Long","Social","Zero",4,"Chrome",0,"Same",0,"tomato",2,"",0,722,"straightahead",-1,0,0,1,(Jul 13 2014 09:31:25),0,TRUE,FALSE,4,FALSE
"1465","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",5,"Long","Social","Zero",4,"Chrome",0,"Same",0,"Novel127",2,"Novel127",2,398,"silentLDlong",0,1,0,0,(Jul 13 2014 09:31:25),0,TRUE,FALSE,4,TRUE
"1466","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",6,"Long","Social","Zero",4,"Chrome",0,"Same",0,"Novel127",1,"Novel127",2,2095,"straightahead",-1,0,1,0,(Jul 13 2014 09:31:25),0,TRUE,TRUE,4,TRUE
"1467","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",7,"Long","Social","Zero",4,"Chrome",1,"Switch",0,"Novel115",1,"Novel2",0,189,"silentRUlong",3,1,0,0,(Jul 13 2014 09:31:25),0,TRUE,FALSE,4,FALSE
"1468","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",8,"Long","Social","Zero",4,"Chrome",1,"Switch",0,"Novel36",2,"Novel2",0,160,"straightahead",-1,0,1,0,(Jul 13 2014 09:31:25),0,TRUE,FALSE,4,FALSE
"1469","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",9,"Long","Social","Zero",4,"Chrome",2,"Same",1,"Novel68",3,"Novel68",3,502,"silentRDlong",2,1,0,0,(Jul 13 2014 09:31:25),0,TRUE,FALSE,4,TRUE
"1470","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",10,"Long","Social","Zero",4,"Chrome",2,"Same",1,"Novel68",3,"Novel68",3,266,"straightahead",-1,0,1,0,(Jul 13 2014 09:31:25),0,TRUE,FALSE,4,TRUE
"1471","A2TZ9OCCRH7MVR","Jul 13 2014","09:31:25",11,"Long","Social","Zero",4,"Chrome",3,"Switch",1,"Novel43",0,"Novel61",2,130,"silentLUlong",1,1,0,0,(Jul 13 2014 09:31:25),0,TRUE,FALSE,4,FALSE
