"","subid","include","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","intervalNum","first.trial","numPicN","correct"
"3469","A14WLAP6TCEKO0",TRUE,"20:13:25",9,"Social","Seven",4,4,"Same",0,"Novel69",0,"Novel69",0,1349,"eyes_left",0,1,0,0,7,FALSE,4,TRUE
"3470","A14WLAP6TCEKO0",TRUE,"20:13:25",10,"Social","Seven",4,5,"Switch",1,"Novel25",3,"Novel74",1,1613,"eyes_left",0,1,0,0,7,FALSE,4,FALSE
"3471","A14WLAP6TCEKO0",TRUE,"20:13:25",11,"Social","Seven",4,6,"Same",0,"Novel113",2,"Novel113",2,2461,"eyes_down_right",2,1,0,0,7,FALSE,4,TRUE
"3472","A14WLAP6TCEKO0",TRUE,"20:13:25",12,"Social","Seven",4,7,"Switch",0,"Novel39",2,"Novel18",1,1380,"eyes_right",3,1,0,0,7,FALSE,4,FALSE
"3473","A14WLAP6TCEKO0",TRUE,"20:13:25",13,"Social","Seven",4,0,"Same",1,"Novel36",1,"Novel36",1,4418,"eyescenter",-1,0,1,0,7,TRUE,4,TRUE
"3474","A14WLAP6TCEKO0",TRUE,"20:13:25",14,"Social","Seven",4,1,"Switch",1,"Novel27",3,"Novel27",3,2423,"eyescenter",-1,0,1,0,7,FALSE,4,TRUE
"3475","A14WLAP6TCEKO0",TRUE,"20:13:25",15,"Social","Seven",4,2,"Same",1,"Novel83",1,"Novel83",1,1994,"eyescenter",-1,0,1,0,7,FALSE,4,TRUE
"3476","A14WLAP6TCEKO0",TRUE,"20:13:25",16,"Social","Seven",4,3,"Switch",0,"Novel37",3,"Novel44",1,1747,"eyescenter",-1,0,1,0,7,FALSE,4,FALSE
"3477","A14WLAP6TCEKO0",TRUE,"20:13:25",17,"Social","Seven",4,4,"Same",0,"Novel69",2,"Novel69",0,1731,"eyescenter",-1,0,1,0,7,FALSE,4,TRUE
"3478","A14WLAP6TCEKO0",TRUE,"20:13:25",18,"Social","Seven",4,5,"Switch",1,"Novel62",0,"Novel74",1,1930,"eyescenter",-1,0,1,0,7,FALSE,4,FALSE
"3479","A14WLAP6TCEKO0",TRUE,"20:13:25",19,"Social","Seven",4,6,"Same",0,"Novel76",1,"Novel113",2,1539,"eyescenter",-1,0,1,0,7,FALSE,4,FALSE
"3480","A14WLAP6TCEKO0",TRUE,"20:13:25",20,"Social","Seven",4,7,"Switch",0,"Novel78",2,"Novel18",1,1418,"eyescenter",-1,0,1,0,7,FALSE,4,FALSE
"3481","A15Q75YF0AQSAH",TRUE,"18:19:29",1,"No-Social","Zero",4,0,"Same",1,"squirrel",0,"",0,18329,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3482","A15Q75YF0AQSAH",TRUE,"18:19:29",2,"No-Social","Zero",4,0,"Same",1,"squirrel",0,"",0,3957,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3483","A15Q75YF0AQSAH",TRUE,"18:19:29",3,"No-Social","Zero",4,0,"Same",1,"tomato",1,"",0,1232,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3484","A15Q75YF0AQSAH",TRUE,"18:19:29",4,"No-Social","Zero",4,0,"Same",1,"tomato",2,"",0,2120,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3485","A15Q75YF0AQSAH",TRUE,"18:19:29",5,"No-Social","Zero",4,0,"Same",1,"Novel69",3,"Novel69",3,12734,"eyescenter",-1,1,0,0,0,FALSE,4,TRUE
"3486","A15Q75YF0AQSAH",TRUE,"18:19:29",6,"No-Social","Zero",4,0,"Same",1,"Novel69",3,"Novel69",3,5816,"eyescenter",-1,0,1,0,0,TRUE,4,TRUE
"3487","A15Q75YF0AQSAH",TRUE,"18:19:29",7,"No-Social","Zero",4,1,"Switch",0,"Novel121",2,"Novel61",3,4201,"eyescenter",-1,1,0,0,0,FALSE,4,FALSE
"3488","A15Q75YF0AQSAH",TRUE,"18:19:29",8,"No-Social","Zero",4,1,"Switch",0,"Novel133",0,"Novel61",3,4659,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"3489","A15Q75YF0AQSAH",TRUE,"18:19:29",9,"No-Social","Zero",4,2,"Same",1,"Novel122",3,"Novel122",3,3497,"eyescenter",-1,1,0,0,0,FALSE,4,TRUE
"3490","A15Q75YF0AQSAH",TRUE,"18:19:29",10,"No-Social","Zero",4,2,"Same",1,"Novel122",3,"Novel122",3,985,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3491","A15Q75YF0AQSAH",TRUE,"18:19:29",11,"No-Social","Zero",4,3,"Switch",1,"Novel119",0,"Novel33",2,6498,"eyescenter",-1,1,0,0,0,FALSE,4,FALSE
"3492","A15Q75YF0AQSAH",TRUE,"18:19:29",12,"No-Social","Zero",4,3,"Switch",1,"Novel33",2,"Novel33",2,2611,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3493","A15Q75YF0AQSAH",TRUE,"18:19:29",13,"No-Social","Zero",4,4,"Same",0,"Novel97",3,"Novel97",3,2106,"eyescenter",-1,1,0,0,0,FALSE,4,TRUE
"3494","A15Q75YF0AQSAH",TRUE,"18:19:29",14,"No-Social","Zero",4,4,"Same",0,"Novel97",1,"Novel97",3,673,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3495","A15Q75YF0AQSAH",TRUE,"18:19:29",15,"No-Social","Zero",4,5,"Switch",1,"Novel51",3,"Novel105",1,1994,"eyescenter",-1,1,0,0,0,FALSE,4,FALSE
"3496","A15Q75YF0AQSAH",TRUE,"18:19:29",16,"No-Social","Zero",4,5,"Switch",1,"Novel32",2,"Novel105",1,2210,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"3497","A15Q75YF0AQSAH",TRUE,"18:19:29",17,"No-Social","Zero",4,6,"Same",0,"Novel94",3,"Novel94",3,1723,"eyescenter",-1,1,0,0,0,FALSE,4,TRUE
"3498","A15Q75YF0AQSAH",TRUE,"18:19:29",18,"No-Social","Zero",4,6,"Same",0,"Novel94",2,"Novel94",3,334,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3499","A15Q75YF0AQSAH",TRUE,"18:19:29",19,"No-Social","Zero",4,7,"Switch",0,"Novel3",3,"Novel48",0,1649,"eyescenter",-1,1,0,0,0,FALSE,4,FALSE
"3500","A15Q75YF0AQSAH",TRUE,"18:19:29",20,"No-Social","Zero",4,7,"Switch",0,"Novel48",2,"Novel48",0,785,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3501","A15TKPS92CNG8X",TRUE,"08:29:05",1,"No-Social","Zero",4,0,"Switch",0,"squirrel",0,"",0,2745,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3502","A15TKPS92CNG8X",TRUE,"08:29:05",2,"No-Social","Zero",4,0,"Switch",0,"squirrel",0,"",0,2291,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3503","A15TKPS92CNG8X",TRUE,"08:29:05",3,"No-Social","Zero",4,0,"Switch",0,"tomato",1,"",0,2719,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3504","A15TKPS92CNG8X",TRUE,"08:29:05",4,"No-Social","Zero",4,0,"Switch",0,"tomato",2,"",0,1575,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3505","A15TKPS92CNG8X",TRUE,"08:29:05",5,"No-Social","Zero",4,0,"Switch",0,"Novel34",2,"Novel140",1,17253,"eyescenter",-1,1,0,0,0,FALSE,4,FALSE
"3506","A15TKPS92CNG8X",TRUE,"08:29:05",6,"No-Social","Zero",4,0,"Switch",0,"Novel140",2,"Novel140",1,6400,"eyescenter",-1,0,1,0,0,TRUE,4,TRUE
"3507","A15TKPS92CNG8X",TRUE,"08:29:05",7,"No-Social","Zero",4,1,"Same",1,"Novel102",0,"Novel102",0,3680,"eyescenter",-1,1,0,0,0,FALSE,4,TRUE
"3508","A15TKPS92CNG8X",TRUE,"08:29:05",8,"No-Social","Zero",4,1,"Same",1,"Novel102",0,"Novel102",0,1967,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3509","A15TKPS92CNG8X",TRUE,"08:29:05",9,"No-Social","Zero",4,2,"Switch",0,"Novel86",3,"Novel79",0,4491,"eyescenter",-1,1,0,0,0,FALSE,4,FALSE
"3510","A15TKPS92CNG8X",TRUE,"08:29:05",10,"No-Social","Zero",4,2,"Switch",0,"Novel79",2,"Novel79",0,4348,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3511","A15TKPS92CNG8X",TRUE,"08:29:05",11,"No-Social","Zero",4,3,"Same",1,"Novel108",2,"Novel108",2,4966,"eyescenter",-1,1,0,0,0,FALSE,4,TRUE
"3512","A15TKPS92CNG8X",TRUE,"08:29:05",12,"No-Social","Zero",4,3,"Same",1,"Novel108",2,"Novel108",2,2096,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3513","A15TKPS92CNG8X",TRUE,"08:29:05",13,"No-Social","Zero",4,4,"Switch",1,"Novel85",0,"Novel17",2,3295,"eyescenter",-1,1,0,0,0,FALSE,4,FALSE
"3514","A15TKPS92CNG8X",TRUE,"08:29:05",14,"No-Social","Zero",4,4,"Switch",1,"Novel17",2,"Novel17",2,2896,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3515","A15TKPS92CNG8X",TRUE,"08:29:05",15,"No-Social","Zero",4,5,"Same",0,"Novel18",1,"Novel18",1,3250,"eyescenter",-1,1,0,0,0,FALSE,4,TRUE
"3516","A15TKPS92CNG8X",TRUE,"08:29:05",16,"No-Social","Zero",4,5,"Same",0,"Novel18",3,"Novel18",1,4804,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3517","A15TKPS92CNG8X",TRUE,"08:29:05",17,"No-Social","Zero",4,6,"Switch",1,"Novel8",1,"Novel66",0,3311,"eyescenter",-1,1,0,0,0,FALSE,4,FALSE
"3518","A15TKPS92CNG8X",TRUE,"08:29:05",18,"No-Social","Zero",4,6,"Switch",1,"Novel64",1,"Novel66",0,4352,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"3519","A15TKPS92CNG8X",TRUE,"08:29:05",19,"No-Social","Zero",4,7,"Same",0,"Novel97",2,"Novel97",2,3339,"eyescenter",-1,1,0,0,0,FALSE,4,TRUE
"3520","A15TKPS92CNG8X",TRUE,"08:29:05",20,"No-Social","Zero",4,7,"Same",0,"Novel97",0,"Novel97",2,1776,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3521","A167SYXGXFU7C8",TRUE,"04:22:22",1,"No-Social","Three",4,0,"Same",0,"squirrel",0,"",0,5901,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"3522","A167SYXGXFU7C8",TRUE,"04:22:22",2,"No-Social","Three",4,0,"Same",0,"squirrel",0,"",0,1916,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"3523","A167SYXGXFU7C8",TRUE,"04:22:22",3,"No-Social","Three",4,0,"Same",0,"tomato",1,"",0,2419,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"3524","A167SYXGXFU7C8",TRUE,"04:22:22",4,"No-Social","Three",4,0,"Same",0,"tomato",2,"",0,1328,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"3525","A167SYXGXFU7C8",TRUE,"04:22:22",5,"No-Social","Three",4,0,"Same",0,"Novel99",3,"Novel99",3,4572,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"3526","A167SYXGXFU7C8",TRUE,"04:22:22",6,"No-Social","Three",4,1,"Switch",0,"Novel116",3,"Novel14",2,2683,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"3527","A167SYXGXFU7C8",TRUE,"04:22:22",7,"No-Social","Three",4,2,"Same",0,"Novel110",0,"Novel110",0,2287,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"3528","A167SYXGXFU7C8",TRUE,"04:22:22",8,"No-Social","Three",4,3,"Switch",1,"Novel120",3,"Novel129",1,3375,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"3529","A167SYXGXFU7C8",TRUE,"04:22:22",9,"No-Social","Three",4,0,"Same",0,"Novel5",0,"Novel99",3,2667,"eyescenter",-1,0,1,0,3,TRUE,4,FALSE
"3530","A167SYXGXFU7C8",TRUE,"04:22:22",10,"No-Social","Three",4,1,"Switch",0,"Novel14",1,"Novel14",2,3149,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"3531","A167SYXGXFU7C8",TRUE,"04:22:22",11,"No-Social","Three",4,2,"Same",0,"Novel105",2,"Novel110",0,4149,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"3532","A167SYXGXFU7C8",TRUE,"04:22:22",12,"No-Social","Three",4,3,"Switch",1,"Novel134",0,"Novel129",1,4725,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"3533","A167SYXGXFU7C8",TRUE,"04:22:22",13,"No-Social","Three",4,4,"Same",1,"Novel125",1,"Novel125",1,3579,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"3534","A167SYXGXFU7C8",TRUE,"04:22:22",14,"No-Social","Three",4,5,"Switch",1,"Novel58",3,"Novel127",1,3006,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"3535","A167SYXGXFU7C8",TRUE,"04:22:22",15,"No-Social","Three",4,6,"Same",1,"Novel88",1,"Novel88",1,3203,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"3536","A167SYXGXFU7C8",TRUE,"04:22:22",16,"No-Social","Three",4,7,"Switch",0,"Novel1",1,"Novel55",2,2907,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"3537","A167SYXGXFU7C8",TRUE,"04:22:22",17,"No-Social","Three",4,4,"Same",1,"Novel125",1,"Novel125",1,1802,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"3538","A167SYXGXFU7C8",TRUE,"04:22:22",18,"No-Social","Three",4,5,"Switch",1,"Novel127",1,"Novel127",1,2564,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"3539","A167SYXGXFU7C8",TRUE,"04:22:22",19,"No-Social","Three",4,6,"Same",1,"Novel67",3,"Novel88",1,2815,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"3540","A167SYXGXFU7C8",TRUE,"04:22:22",20,"No-Social","Three",4,7,"Switch",0,"Novel10",2,"Novel55",2,5149,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"3541","A16VU51G09DZZZ",TRUE,"18:18:26",1,"Social","Zero",4,0,"Same",1,"squirrel",0,"",0,2912,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3542","A16VU51G09DZZZ",TRUE,"18:18:26",2,"Social","Zero",4,0,"Same",1,"squirrel",0,"",0,1704,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3543","A16VU51G09DZZZ",TRUE,"18:18:26",3,"Social","Zero",4,0,"Same",1,"tomato",1,"",0,2025,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3544","A16VU51G09DZZZ",TRUE,"18:18:26",4,"Social","Zero",4,0,"Same",1,"tomato",2,"",0,1669,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"3545","A16VU51G09DZZZ",TRUE,"18:18:26",5,"Social","Zero",4,0,"Same",1,"Novel4",3,"Novel4",3,2844,"eyes_right",3,1,0,0,0,FALSE,4,TRUE
"3546","A16VU51G09DZZZ",TRUE,"18:18:26",6,"Social","Zero",4,0,"Same",1,"Novel4",3,"Novel4",3,2196,"eyescenter",-1,0,1,0,0,TRUE,4,TRUE
"3547","A16VU51G09DZZZ",TRUE,"18:18:26",7,"Social","Zero",4,1,"Switch",1,"Novel131",0,"Novel3",1,1248,"eyes_left",0,1,0,0,0,FALSE,4,FALSE
"3548","A16VU51G09DZZZ",TRUE,"18:18:26",8,"Social","Zero",4,1,"Switch",1,"Novel34",0,"Novel3",1,4251,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"3549","A16VU51G09DZZZ",TRUE,"18:18:26",9,"Social","Zero",4,2,"Same",0,"Novel35",1,"Novel35",1,1167,"eyes_down_left",1,1,0,0,0,FALSE,4,TRUE
"3550","A16VU51G09DZZZ",TRUE,"18:18:26",10,"Social","Zero",4,2,"Same",0,"Novel35",3,"Novel35",1,744,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3551","A16VU51G09DZZZ",TRUE,"18:18:26",11,"Social","Zero",4,3,"Switch",0,"Novel86",3,"Novel56",2,889,"eyes_right",3,1,0,0,0,FALSE,4,FALSE
"3552","A16VU51G09DZZZ",TRUE,"18:18:26",12,"Social","Zero",4,3,"Switch",0,"Novel77",3,"Novel56",2,5645,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"3553","A16VU51G09DZZZ",TRUE,"18:18:26",13,"Social","Zero",4,4,"Same",0,"Novel28",2,"Novel28",2,1273,"eyes_down_right",2,1,0,0,0,FALSE,4,TRUE
"3554","A16VU51G09DZZZ",TRUE,"18:18:26",14,"Social","Zero",4,4,"Same",0,"Novel28",0,"Novel28",2,828,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3555","A16VU51G09DZZZ",TRUE,"18:18:26",15,"Social","Zero",4,5,"Switch",1,"Novel26",3,"Novel53",0,2531,"eyes_right",3,1,0,0,0,FALSE,4,FALSE
"3556","A16VU51G09DZZZ",TRUE,"18:18:26",16,"Social","Zero",4,5,"Switch",1,"Novel122",3,"Novel53",0,4172,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"3557","A16VU51G09DZZZ",TRUE,"18:18:26",17,"Social","Zero",4,6,"Same",1,"Novel70",3,"Novel70",3,2027,"eyes_right",3,1,0,0,0,FALSE,4,TRUE
"3558","A16VU51G09DZZZ",TRUE,"18:18:26",18,"Social","Zero",4,6,"Same",1,"Novel70",3,"Novel70",3,713,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"3559","A16VU51G09DZZZ",TRUE,"18:18:26",19,"Social","Zero",4,7,"Switch",0,"Novel16",3,"Novel136",0,1093,"eyes_right",3,1,0,0,0,FALSE,4,FALSE
"3560","A16VU51G09DZZZ",TRUE,"18:18:26",20,"Social","Zero",4,7,"Switch",0,"Novel49",1,"Novel136",0,3116,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"3561","A175ZTL2OZO9YU",TRUE,"14:16:05",1,"Social","Seven",4,0,"Switch",0,"squirrel",0,"",0,3620,"eyescenter",-1,0,0,1,7,FALSE,4,FALSE
"3562","A175ZTL2OZO9YU",TRUE,"14:16:05",2,"Social","Seven",4,0,"Switch",0,"squirrel",0,"",0,1711,"eyescenter",-1,0,0,1,7,FALSE,4,FALSE
"3563","A175ZTL2OZO9YU",TRUE,"14:16:05",3,"Social","Seven",4,0,"Switch",0,"tomato",1,"",0,1753,"eyescenter",-1,0,0,1,7,FALSE,4,FALSE
"3564","A175ZTL2OZO9YU",TRUE,"14:16:05",4,"Social","Seven",4,0,"Switch",0,"tomato",2,"",0,944,"eyescenter",-1,0,0,1,7,FALSE,4,FALSE
"3565","A175ZTL2OZO9YU",TRUE,"14:16:05",5,"Social","Seven",4,0,"Switch",0,"Novel133",2,"Novel14",0,2756,"eyes_left",0,1,0,0,7,FALSE,4,FALSE
"3566","A175ZTL2OZO9YU",TRUE,"14:16:05",6,"Social","Seven",4,1,"Same",1,"Novel90",2,"Novel90",2,3355,"eyes_right",3,1,0,0,7,FALSE,4,TRUE
"3567","A175ZTL2OZO9YU",TRUE,"14:16:05",7,"Social","Seven",4,2,"Switch",1,"Novel73",3,"Novel74",1,3140,"eyes_right",3,1,0,0,7,FALSE,4,FALSE
"3568","A175ZTL2OZO9YU",TRUE,"14:16:05",8,"Social","Seven",4,3,"Same",0,"Novel100",2,"Novel100",2,1976,"eyes_down_right",2,1,0,0,7,FALSE,4,TRUE
"3569","A175ZTL2OZO9YU",TRUE,"14:16:05",9,"Social","Seven",4,4,"Switch",0,"Novel136",3,"Novel52",2,2990,"eyes_right",3,1,0,0,7,FALSE,4,FALSE
"3570","A175ZTL2OZO9YU",TRUE,"14:16:05",10,"Social","Seven",4,5,"Same",0,"Novel64",2,"Novel64",2,3489,"eyes_down_right",2,1,0,0,7,FALSE,4,TRUE
"3571","A175ZTL2OZO9YU",TRUE,"14:16:05",11,"Social","Seven",4,6,"Switch",1,"Novel131",3,"Novel33",0,2505,"eyes_right",3,1,0,0,7,FALSE,4,FALSE
"3572","A175ZTL2OZO9YU",TRUE,"14:16:05",12,"Social","Seven",4,7,"Same",1,"Novel5",0,"Novel5",0,1992,"eyes_down_left",1,1,0,0,7,FALSE,4,TRUE
"3573","A175ZTL2OZO9YU",TRUE,"14:16:05",13,"Social","Seven",4,0,"Switch",0,"Novel81",1,"Novel14",0,1771,"eyescenter",-1,0,1,0,7,TRUE,4,FALSE
"3574","A175ZTL2OZO9YU",TRUE,"14:16:05",14,"Social","Seven",4,1,"Same",1,"Novel90",2,"Novel90",2,3269,"eyescenter",-1,0,1,0,7,FALSE,4,TRUE
"3575","A175ZTL2OZO9YU",TRUE,"14:16:05",15,"Social","Seven",4,2,"Switch",1,"Novel22",3,"Novel74",1,3126,"eyescenter",-1,0,1,0,7,FALSE,4,FALSE
"3576","A175ZTL2OZO9YU",TRUE,"14:16:05",16,"Social","Seven",4,3,"Same",0,"Novel100",1,"Novel100",2,1814,"eyescenter",-1,0,1,0,7,FALSE,4,TRUE
"3577","A175ZTL2OZO9YU",TRUE,"14:16:05",17,"Social","Seven",4,4,"Switch",0,"Novel125",2,"Novel52",2,1561,"eyescenter",-1,0,1,0,7,FALSE,4,FALSE
"3578","A175ZTL2OZO9YU",TRUE,"14:16:05",18,"Social","Seven",4,5,"Same",0,"Novel64",1,"Novel64",2,1267,"eyescenter",-1,0,1,0,7,FALSE,4,TRUE
"3579","A175ZTL2OZO9YU",TRUE,"14:16:05",19,"Social","Seven",4,6,"Switch",1,"Novel87",3,"Novel33",0,1580,"eyescenter",-1,0,1,0,7,FALSE,4,FALSE
"3580","A175ZTL2OZO9YU",TRUE,"14:16:05",20,"Social","Seven",4,7,"Same",1,"Novel18",3,"Novel5",0,2144,"eyescenter",-1,0,1,0,7,FALSE,4,FALSE
"3581","A17ETOGOC5JF4I",TRUE,"12:19:44",1,"No-Social","Three",4,0,"Switch",1,"squirrel",0,"",0,1943,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"3582","A17ETOGOC5JF4I",TRUE,"12:19:44",2,"No-Social","Three",4,0,"Switch",1,"squirrel",0,"",0,1929,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"3583","A17ETOGOC5JF4I",TRUE,"12:19:44",3,"No-Social","Three",4,0,"Switch",1,"tomato",1,"",0,1375,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"3584","A17ETOGOC5JF4I",TRUE,"12:19:44",4,"No-Social","Three",4,0,"Switch",1,"tomato",2,"",0,1937,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"3585","A17ETOGOC5JF4I",TRUE,"12:19:44",5,"No-Social","Three",4,0,"Switch",1,"Novel18",0,"Novel98",2,3269,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"3586","A17ETOGOC5JF4I",TRUE,"12:19:44",6,"No-Social","Three",4,1,"Same",0,"Novel26",2,"Novel26",2,2067,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"3587","A17ETOGOC5JF4I",TRUE,"12:19:44",7,"No-Social","Three",4,2,"Switch",1,"Novel120",1,"Novel102",3,1102,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"3588","A17ETOGOC5JF4I",TRUE,"12:19:44",8,"No-Social","Three",4,3,"Same",0,"Novel81",0,"Novel81",0,1272,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"3589","A17ETOGOC5JF4I",TRUE,"12:19:44",9,"No-Social","Three",4,0,"Switch",1,"Novel98",2,"Novel98",2,3586,"eyescenter",-1,0,1,0,3,TRUE,4,TRUE
"3590","A17ETOGOC5JF4I",TRUE,"12:19:44",10,"No-Social","Three",4,1,"Same",0,"Novel125",3,"Novel26",2,3891,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"3591","A17ETOGOC5JF4I",TRUE,"12:19:44",11,"No-Social","Three",4,2,"Switch",1,"Novel14",2,"Novel102",3,1873,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"3592","A17ETOGOC5JF4I",TRUE,"12:19:44",12,"No-Social","Three",4,3,"Same",0,"Novel129",1,"Novel81",0,1723,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"3593","A17ETOGOC5JF4I",TRUE,"12:19:44",13,"No-Social","Three",4,4,"Switch",0,"Novel87",3,"Novel107",1,1436,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"3594","A17ETOGOC5JF4I",TRUE,"12:19:44",14,"No-Social","Three",4,5,"Same",1,"Novel35",2,"Novel35",2,1042,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"3595","A17ETOGOC5JF4I",TRUE,"12:19:44",15,"No-Social","Three",4,6,"Switch",0,"Novel121",0,"Novel136",3,1346,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"3596","A17ETOGOC5JF4I",TRUE,"12:19:44",16,"No-Social","Three",4,7,"Same",1,"Novel32",2,"Novel32",2,1893,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"3597","A17ETOGOC5JF4I",TRUE,"12:19:44",17,"No-Social","Three",4,4,"Switch",0,"Novel44",3,"Novel107",1,1384,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"3598","A17ETOGOC5JF4I",TRUE,"12:19:44",18,"No-Social","Three",4,5,"Same",1,"Novel19",0,"Novel35",2,1244,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"3599","A17ETOGOC5JF4I",TRUE,"12:19:44",19,"No-Social","Three",4,6,"Switch",0,"Novel15",3,"Novel136",3,1181,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"3600","A17ETOGOC5JF4I",TRUE,"12:19:44",20,"No-Social","Three",4,7,"Same",1,"Novel32",2,"Novel32",2,1873,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"3601","A187RK5K1JR4WP",TRUE,"20:54:52",1,"Social","One",4,0,"Same",1,"squirrel",0,"",0,2627,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"3602","A187RK5K1JR4WP",TRUE,"20:54:52",2,"Social","One",4,0,"Same",1,"squirrel",0,"",0,1078,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"3603","A187RK5K1JR4WP",TRUE,"20:54:52",3,"Social","One",4,0,"Same",1,"tomato",1,"",0,901,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"3604","A187RK5K1JR4WP",TRUE,"20:54:52",4,"Social","One",4,0,"Same",1,"tomato",2,"",0,1148,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"3605","A187RK5K1JR4WP",TRUE,"20:54:52",5,"Social","One",4,0,"Same",1,"Novel54",2,"Novel54",2,1666,"eyes_down_right",2,1,0,0,1,FALSE,4,TRUE
"3606","A187RK5K1JR4WP",TRUE,"20:54:52",6,"Social","One",4,1,"Switch",1,"Novel69",2,"Novel108",3,1219,"eyes_down_right",2,1,0,0,1,FALSE,4,FALSE
"3607","A187RK5K1JR4WP",TRUE,"20:54:52",7,"Social","One",4,0,"Same",1,"Novel54",2,"Novel54",2,1423,"eyescenter",-1,0,1,0,1,TRUE,4,TRUE
"3608","A187RK5K1JR4WP",TRUE,"20:54:52",8,"Social","One",4,1,"Switch",1,"Novel77",0,"Novel108",3,3154,"eyescenter",-1,0,1,0,1,FALSE,4,FALSE
