"example_trial","exposure_trial","test_trial","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","day.and.time","intervalNum","include","first.trial","numPicN","correct","experiment","n_trials","duplicate","subids"
1,0,0,"Oct 05 2014","19:22:11",3,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,31,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
1,0,0,"Oct 05 2014","19:22:11",4,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,1366,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",5,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel122",2,"Novel105",0,1119,"silentLDshort",0,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",6,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel105",1,"Novel105",0,1024,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,TRUE,4,TRUE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",7,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel49",0,"Novel49",0,571,"silentLDshort",0,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",8,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel101",0,"Novel49",0,550,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",9,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel47",0,"Novel5",3,829,"silentLDshort",0,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",10,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel89",1,"Novel5",3,685,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",11,"Short","SocialFirst","Zero",4,"Chrome",3,"Same","Novel99",0,"Novel99",0,1162,"silentLDshort",0,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",12,"Short","SocialFirst","Zero",4,"Chrome",3,"Same","Novel8",1,"Novel99",0,469,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",13,"Short","SocialFirst","Zero",4,"Chrome",4,"Switch","Novel1",0,"Novel2",3,438,"silentRDshort",2,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",14,"Short","SocialFirst","Zero",4,"Chrome",4,"Switch","Novel34",0,"Novel2",3,482,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",15,"Short","SocialFirst","Zero",4,"Chrome",5,"Same","Novel62",1,"Novel62",1,4715,"silentLUshort",1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",16,"Short","SocialFirst","Zero",4,"Chrome",5,"Same","Novel11",0,"Novel62",1,604,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",17,"Short","SocialFirst","Zero",4,"Chrome",6,"Switch","Novel124",1,"Novel96",2,781,"silentLUshort",1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",18,"Short","SocialFirst","Zero",4,"Chrome",6,"Switch","Novel12",0,"Novel96",2,479,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",19,"Short","SocialFirst","Zero",4,"Chrome",7,"Same","Novel48",1,"Novel48",1,1535,"silentLUshort",1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",20,"Short","SocialFirst","Zero",4,"Chrome",7,"Same","Novel44",0,"Novel48",1,967,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",21,"Short","SocialFirst","Zero",4,"Chrome",8,"Switch","Novel121",0,"Novel9",3,540,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",22,"Short","SocialFirst","Zero",4,"Chrome",8,"Switch","Novel7",1,"Novel9",3,847,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",23,"Short","SocialFirst","Zero",4,"Chrome",9,"Same","Novel94",0,"Novel94",0,1252,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",24,"Short","SocialFirst","Zero",4,"Chrome",9,"Same","Novel50",0,"Novel94",0,633,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",25,"Short","SocialFirst","Zero",4,"Chrome",10,"Switch","Novel128",1,"Novel113",0,583,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",26,"Short","SocialFirst","Zero",4,"Chrome",10,"Switch","Novel113",1,"Novel113",0,3375,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",27,"Short","SocialFirst","Zero",4,"Chrome",11,"Same","Novel73",1,"Novel73",1,778,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",28,"Short","SocialFirst","Zero",4,"Chrome",11,"Same","Novel98",0,"Novel73",1,3271,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",29,"Short","SocialFirst","Zero",4,"Chrome",12,"Switch","Novel67",1,"Novel106",0,524,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",30,"Short","SocialFirst","Zero",4,"Chrome",12,"Switch","Novel127",0,"Novel106",0,2992,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",31,"Short","SocialFirst","Zero",4,"Chrome",13,"Same","Novel125",1,"Novel125",1,1498,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",32,"Short","SocialFirst","Zero",4,"Chrome",13,"Same","Novel132",1,"Novel125",1,6493,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",33,"Short","SocialFirst","Zero",4,"Chrome",14,"Switch","Novel58",1,"Novel40",3,809,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",34,"Short","SocialFirst","Zero",4,"Chrome",14,"Switch","Novel40",1,"Novel40",3,2053,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"455"
0,1,0,"Oct 05 2014","19:22:11",35,"Short","SocialFirst","Zero",4,"Chrome",15,"Same","Novel102",1,"Novel102",1,1765,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"455"
0,0,1,"Oct 05 2014","19:22:11",36,"Short","SocialFirst","Zero",4,"Chrome",15,"Same","Novel80",0,"Novel102",1,1607,"straightahead",-1,"(Oct 05 2014 19:22:11)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"455"
1,0,0,"Oct 05 2014","17:49:21",1,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,4828,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
1,0,0,"Oct 05 2014","17:49:21",2,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,282,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
1,0,0,"Oct 05 2014","17:49:21",3,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,340,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
1,0,0,"Oct 05 2014","17:49:21",4,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,381,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",5,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel47",1,"Novel43",2,1135,"silentRUshort",3,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",6,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel17",3,"Novel43",2,2604,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,TRUE,4,FALSE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",7,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel45",1,"Novel45",1,3339,"silentRUshort",3,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",8,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel45",3,"Novel45",1,378,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",9,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel139",1,"Novel40",3,1070,"silentRUshort",3,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",10,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel1",3,"Novel40",3,2997,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",11,"Short","SocialFirst","Zero",4,"Chrome",3,"Same","Novel22",2,"Novel22",2,2906,"silentLDshort",0,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",12,"Short","SocialFirst","Zero",4,"Chrome",3,"Same","Novel22",2,"Novel22",2,2739,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",13,"Short","SocialFirst","Zero",4,"Chrome",4,"Switch","Novel77",1,"Novel123",0,1649,"silentRUshort",3,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",14,"Short","SocialFirst","Zero",4,"Chrome",4,"Switch","Novel71",2,"Novel123",0,1561,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",15,"Short","SocialFirst","Zero",4,"Chrome",5,"Same","Novel124",2,"Novel124",2,882,"silentLDshort",0,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",16,"Short","SocialFirst","Zero",4,"Chrome",5,"Same","Novel124",0,"Novel124",2,727,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",17,"Short","SocialFirst","Zero",4,"Chrome",6,"Switch","Novel8",3,"Novel9",2,738,"silentRDshort",2,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",18,"Short","SocialFirst","Zero",4,"Chrome",6,"Switch","Novel26",0,"Novel9",2,470,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",19,"Short","SocialFirst","Zero",4,"Chrome",7,"Same","Novel121",1,"Novel121",1,1395,"silentRUshort",3,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",20,"Short","SocialFirst","Zero",4,"Chrome",7,"Same","Novel121",1,"Novel121",1,28,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",21,"Short","SocialFirst","Zero",4,"Chrome",8,"Switch","Novel49",1,"Novel66",3,3636,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",22,"Short","SocialFirst","Zero",4,"Chrome",8,"Switch","Novel110",0,"Novel66",3,3116,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",23,"Short","SocialFirst","Zero",4,"Chrome",9,"Same","Novel103",1,"Novel103",1,1860,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",24,"Short","SocialFirst","Zero",4,"Chrome",9,"Same","Novel103",3,"Novel103",1,411,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",25,"Short","SocialFirst","Zero",4,"Chrome",10,"Switch","Novel18",1,"Novel6",0,4266,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",26,"Short","SocialFirst","Zero",4,"Chrome",10,"Switch","Novel6",3,"Novel6",0,254,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",27,"Short","SocialFirst","Zero",4,"Chrome",11,"Same","Novel97",0,"Novel97",0,3388,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",28,"Short","SocialFirst","Zero",4,"Chrome",11,"Same","Novel97",3,"Novel97",0,139,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",29,"Short","SocialFirst","Zero",4,"Chrome",12,"Switch","Novel99",2,"Novel29",0,3876,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",30,"Short","SocialFirst","Zero",4,"Chrome",12,"Switch","Novel29",2,"Novel29",0,20,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",31,"Short","SocialFirst","Zero",4,"Chrome",13,"Same","Novel59",1,"Novel59",1,1514,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",32,"Short","SocialFirst","Zero",4,"Chrome",13,"Same","Novel59",3,"Novel59",1,264,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",33,"Short","SocialFirst","Zero",4,"Chrome",14,"Switch","Novel94",3,"Novel91",2,2049,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",34,"Short","SocialFirst","Zero",4,"Chrome",14,"Switch","Novel91",0,"Novel91",2,4,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,1,0,"Oct 05 2014","17:49:21",35,"Short","SocialFirst","Zero",4,"Chrome",15,"Same","Novel35",0,"Novel35",0,3389,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
0,0,1,"Oct 05 2014","17:49:21",36,"Short","SocialFirst","Zero",4,"Chrome",15,"Same","Novel35",2,"Novel35",0,155,"straightahead",-1,"(Oct 05 2014 17:49:21)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"456"
1,0,0,"Oct 05 2014","18:11:09",1,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,1105,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
1,0,0,"Oct 05 2014","18:11:09",2,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,378,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
1,0,0,"Oct 05 2014","18:11:09",3,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","tomato",1,"",0,306,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
1,0,0,"Oct 05 2014","18:11:09",4,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","tomato",2,"",0,578,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",5,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","Novel126",0,"Novel126",0,5572,"silentLUshort",1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",6,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","Novel126",0,"Novel126",0,552,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,TRUE,4,TRUE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",7,"Short","SocialFirst","Zero",4,"Chrome",1,"Switch","Novel82",3,"Novel133",1,1820,"silentRUshort",3,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",8,"Short","SocialFirst","Zero",4,"Chrome",1,"Switch","Novel87",2,"Novel133",1,5990,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",9,"Short","SocialFirst","Zero",4,"Chrome",2,"Same","Novel24",1,"Novel24",1,1413,"silentLDshort",0,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",10,"Short","SocialFirst","Zero",4,"Chrome",2,"Same","Novel24",0,"Novel24",1,118,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",11,"Short","SocialFirst","Zero",4,"Chrome",3,"Switch","Novel42",1,"Novel108",0,2472,"silentRUshort",3,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",12,"Short","SocialFirst","Zero",4,"Chrome",3,"Switch","Novel9",3,"Novel108",0,1133,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",13,"Short","SocialFirst","Zero",4,"Chrome",4,"Same","Novel61",2,"Novel61",2,2852,"silentLDshort",0,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",14,"Short","SocialFirst","Zero",4,"Chrome",4,"Same","Novel117",2,"Novel61",2,1158,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",15,"Short","SocialFirst","Zero",4,"Chrome",5,"Switch","Novel91",0,"Novel16",2,2712,"silentRDshort",2,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",16,"Short","SocialFirst","Zero",4,"Chrome",5,"Switch","Novel75",1,"Novel16",2,250,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",17,"Short","SocialFirst","Zero",4,"Chrome",6,"Same","Novel115",1,"Novel115",1,385,"silentLDshort",0,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",18,"Short","SocialFirst","Zero",4,"Chrome",6,"Same","Novel115",1,"Novel115",1,2194,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",19,"Short","SocialFirst","Zero",4,"Chrome",7,"Switch","Novel122",2,"Novel36",0,2493,"silentRDshort",2,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",20,"Short","SocialFirst","Zero",4,"Chrome",7,"Switch","Novel81",3,"Novel36",0,1663,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",21,"Short","SocialFirst","Zero",4,"Chrome",8,"Same","Novel98",2,"Novel98",2,1839,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",22,"Short","SocialFirst","Zero",4,"Chrome",8,"Same","Novel98",1,"Novel98",2,706,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",23,"Short","SocialFirst","Zero",4,"Chrome",9,"Switch","Novel123",0,"Novel105",2,1593,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",24,"Short","SocialFirst","Zero",4,"Chrome",9,"Switch","Novel33",2,"Novel105",2,326,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",25,"Short","SocialFirst","Zero",4,"Chrome",10,"Same","Novel134",2,"Novel134",2,670,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",26,"Short","SocialFirst","Zero",4,"Chrome",10,"Same","Novel134",1,"Novel134",2,306,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",27,"Short","SocialFirst","Zero",4,"Chrome",11,"Switch","Novel85",3,"Novel25",2,2250,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",28,"Short","SocialFirst","Zero",4,"Chrome",11,"Switch","Novel96",3,"Novel25",2,678,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",29,"Short","SocialFirst","Zero",4,"Chrome",12,"Same","Novel12",3,"Novel12",3,3214,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",30,"Short","SocialFirst","Zero",4,"Chrome",12,"Same","Novel12",0,"Novel12",3,396,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",31,"Short","SocialFirst","Zero",4,"Chrome",13,"Switch","Novel44",2,"Novel89",0,1342,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",32,"Short","SocialFirst","Zero",4,"Chrome",13,"Switch","Novel89",1,"Novel89",0,227,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",33,"Short","SocialFirst","Zero",4,"Chrome",14,"Same","Novel127",3,"Novel127",3,1096,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,0,1,"Oct 05 2014","18:11:09",34,"Short","SocialFirst","Zero",4,"Chrome",14,"Same","Novel127",0,"Novel127",3,267,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,TRUE,"within_replication",36,0,"457"
0,1,0,"Oct 05 2014","18:11:09",35,"Short","SocialFirst","Zero",4,"Chrome",15,"Switch","Novel29",2,"Novel60",3,1681,"straightahead",-1,"(Oct 05 2014 18:11:09)",0,TRUE,FALSE,4,FALSE,"within_replication",36,0,"457"
