"","subid","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","day.and.time","intervalNum","include","first.trial","numPicN","correct"
"1026","A35QNLVSKS21BI","Jul 15 2014","18:12:25",6,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"Novel124",2,"Novel124",1,2211,"straightahead",-1,0,1,0,(Jul 15 2014 18:12:25),0,TRUE,TRUE,4,TRUE
"1027","A35QNLVSKS21BI","Jul 15 2014","18:12:25",7,"Short","Social","Zero",4,"Chrome",1,"Same",1,"Novel23",0,"Novel23",0,674,"silentLUshort",1,1,0,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,TRUE
"1028","A35QNLVSKS21BI","Jul 15 2014","18:12:25",8,"Short","Social","Zero",4,"Chrome",1,"Same",1,"Novel23",0,"Novel23",0,2450,"straightahead",-1,0,1,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,TRUE
"1029","A35QNLVSKS21BI","Jul 15 2014","18:12:25",9,"Short","Social","Zero",4,"Chrome",2,"Switch",0,"Novel118",2,"Novel125",0,6,"silentLDshort",0,1,0,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,FALSE
"1030","A35QNLVSKS21BI","Jul 15 2014","18:12:25",10,"Short","Social","Zero",4,"Chrome",2,"Switch",0,"Novel125",3,"Novel125",0,3061,"straightahead",-1,0,1,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,TRUE
"1031","A35QNLVSKS21BI","Jul 15 2014","18:12:25",11,"Short","Social","Zero",4,"Chrome",3,"Same",1,"Novel55",1,"Novel55",1,3694,"silentLUshort",1,1,0,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,TRUE
"1032","A35QNLVSKS21BI","Jul 15 2014","18:12:25",12,"Short","Social","Zero",4,"Chrome",3,"Same",1,"Novel55",1,"Novel55",1,3890,"straightahead",-1,0,1,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,TRUE
"1033","A35QNLVSKS21BI","Jul 15 2014","18:12:25",13,"Short","Social","Zero",4,"Chrome",4,"Switch",1,"Novel60",2,"Novel115",1,1470,"silentLDshort",0,1,0,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,FALSE
"1034","A35QNLVSKS21BI","Jul 15 2014","18:12:25",14,"Short","Social","Zero",4,"Chrome",4,"Switch",1,"Novel115",1,"Novel115",1,3279,"straightahead",-1,0,1,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,TRUE
"1035","A35QNLVSKS21BI","Jul 15 2014","18:12:25",15,"Short","Social","Zero",4,"Chrome",5,"Same",0,"Novel99",2,"Novel99",2,1227,"silentLDshort",0,1,0,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,TRUE
"1036","A35QNLVSKS21BI","Jul 15 2014","18:12:25",16,"Short","Social","Zero",4,"Chrome",5,"Same",0,"Novel99",3,"Novel99",2,1401,"straightahead",-1,0,1,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,TRUE
"1037","A35QNLVSKS21BI","Jul 15 2014","18:12:25",17,"Short","Social","Zero",4,"Chrome",6,"Switch",1,"Novel24",1,"Novel93",2,1782,"silentRUshort",3,1,0,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,FALSE
"1038","A35QNLVSKS21BI","Jul 15 2014","18:12:25",18,"Short","Social","Zero",4,"Chrome",6,"Switch",1,"Novel128",3,"Novel93",2,949,"straightahead",-1,0,1,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,FALSE
"1039","A35QNLVSKS21BI","Jul 15 2014","18:12:25",19,"Short","Social","Zero",4,"Chrome",7,"Same",0,"Novel11",1,"Novel11",1,3029,"silentRUshort",3,1,0,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,TRUE
"1040","A35QNLVSKS21BI","Jul 15 2014","18:12:25",20,"Short","Social","Zero",4,"Chrome",7,"Same",0,"Novel11",0,"Novel11",1,21,"straightahead",-1,0,1,0,(Jul 15 2014 18:12:25),0,TRUE,FALSE,4,TRUE
"1061","A36Z84HQ47181X","Jul 15 2014","16:10:08",1,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,4460,"straightahead",-1,0,0,1,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1062","A36Z84HQ47181X","Jul 15 2014","16:10:08",2,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,48,"straightahead",-1,0,0,1,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1063","A36Z84HQ47181X","Jul 15 2014","16:10:08",3,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"tomato",1,"",0,262,"straightahead",-1,0,0,1,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1064","A36Z84HQ47181X","Jul 15 2014","16:10:08",4,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"tomato",2,"",0,438,"straightahead",-1,0,0,1,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1065","A36Z84HQ47181X","Jul 15 2014","16:10:08",5,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"Novel132",3,"Novel132",3,1207,"straightahead",-1,1,0,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,TRUE
"1066","A36Z84HQ47181X","Jul 15 2014","16:10:08",6,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"Novel132",3,"Novel132",3,103,"straightahead",-1,0,1,0,(Jul 15 2014 16:10:08),0,TRUE,TRUE,4,TRUE
"1067","A36Z84HQ47181X","Jul 15 2014","16:10:08",7,"Short","No-social","Zero",4,"Chrome",1,"Switch",1,"Novel116",1,"Novel67",0,534,"straightahead",-1,1,0,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1068","A36Z84HQ47181X","Jul 15 2014","16:10:08",8,"Short","No-social","Zero",4,"Chrome",1,"Switch",1,"Novel105",2,"Novel67",0,563,"straightahead",-1,0,1,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1069","A36Z84HQ47181X","Jul 15 2014","16:10:08",9,"Short","No-social","Zero",4,"Chrome",2,"Same",0,"Novel84",0,"Novel84",0,1205,"straightahead",-1,1,0,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,TRUE
"1070","A36Z84HQ47181X","Jul 15 2014","16:10:08",10,"Short","No-social","Zero",4,"Chrome",2,"Same",0,"Novel84",1,"Novel84",0,761,"straightahead",-1,0,1,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,TRUE
"1071","A36Z84HQ47181X","Jul 15 2014","16:10:08",11,"Short","No-social","Zero",4,"Chrome",3,"Switch",0,"Novel103",3,"Novel129",0,866,"straightahead",-1,1,0,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1072","A36Z84HQ47181X","Jul 15 2014","16:10:08",12,"Short","No-social","Zero",4,"Chrome",3,"Switch",0,"Novel122",3,"Novel129",0,177,"straightahead",-1,0,1,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1073","A36Z84HQ47181X","Jul 15 2014","16:10:08",13,"Short","No-social","Zero",4,"Chrome",4,"Same",1,"Novel18",0,"Novel18",0,445,"straightahead",-1,1,0,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,TRUE
"1074","A36Z84HQ47181X","Jul 15 2014","16:10:08",14,"Short","No-social","Zero",4,"Chrome",4,"Same",1,"Novel18",0,"Novel18",0,397,"straightahead",-1,0,1,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,TRUE
"1075","A36Z84HQ47181X","Jul 15 2014","16:10:08",15,"Short","No-social","Zero",4,"Chrome",5,"Switch",1,"Novel17",2,"Novel111",3,2985,"straightahead",-1,1,0,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1076","A36Z84HQ47181X","Jul 15 2014","16:10:08",16,"Short","No-social","Zero",4,"Chrome",5,"Switch",1,"Novel102",1,"Novel111",3,1960,"straightahead",-1,0,1,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1077","A36Z84HQ47181X","Jul 15 2014","16:10:08",17,"Short","No-social","Zero",4,"Chrome",6,"Same",0,"Novel33",1,"Novel33",1,245,"straightahead",-1,1,0,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,TRUE
"1078","A36Z84HQ47181X","Jul 15 2014","16:10:08",18,"Short","No-social","Zero",4,"Chrome",6,"Same",0,"Novel33",2,"Novel33",1,3689,"straightahead",-1,0,1,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,TRUE
"1079","A36Z84HQ47181X","Jul 15 2014","16:10:08",19,"Short","No-social","Zero",4,"Chrome",7,"Switch",0,"Novel136",2,"Novel57",1,1091,"straightahead",-1,1,0,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,FALSE
"1080","A36Z84HQ47181X","Jul 15 2014","16:10:08",20,"Short","No-social","Zero",4,"Chrome",7,"Switch",0,"Novel57",0,"Novel57",1,363,"straightahead",-1,0,1,0,(Jul 15 2014 16:10:08),0,TRUE,FALSE,4,TRUE
"1081","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",1,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,182,"straightahead",-1,0,0,1,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,FALSE
"1082","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",2,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,1788,"straightahead",-1,0,0,1,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,FALSE
"1083","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",3,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"tomato",1,"",0,1531,"straightahead",-1,0,0,1,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,FALSE
"1084","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",4,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"tomato",2,"",0,1347,"straightahead",-1,0,0,1,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,FALSE
"1085","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",5,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"Novel40",3,"Novel128",2,6827,"straightahead",-1,1,0,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,FALSE
"1086","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",6,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"Novel128",0,"Novel128",2,5109,"straightahead",-1,0,1,0,(Jul 15 2014 12:19:14),0,TRUE,TRUE,4,TRUE
"1087","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",7,"Short","No-social","Zero",4,"Chrome",1,"Same",1,"Novel18",2,"Novel18",2,4066,"straightahead",-1,1,0,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1088","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",8,"Short","No-social","Zero",4,"Chrome",1,"Same",1,"Novel18",2,"Novel18",2,364,"straightahead",-1,0,1,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1089","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",9,"Short","No-social","Zero",4,"Chrome",2,"Switch",1,"Novel136",1,"Novel9",2,4290,"straightahead",-1,1,0,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,FALSE
"1090","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",10,"Short","No-social","Zero",4,"Chrome",2,"Switch",1,"Novel9",2,"Novel9",2,1922,"straightahead",-1,0,1,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1091","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",11,"Short","No-social","Zero",4,"Chrome",3,"Same",0,"Novel65",0,"Novel65",0,3608,"straightahead",-1,1,0,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1092","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",12,"Short","No-social","Zero",4,"Chrome",3,"Same",0,"Novel65",3,"Novel65",0,253,"straightahead",-1,0,1,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1093","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",13,"Short","No-social","Zero",4,"Chrome",4,"Switch",1,"Novel66",1,"Novel99",2,1730,"straightahead",-1,1,0,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,FALSE
"1094","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",14,"Short","No-social","Zero",4,"Chrome",4,"Switch",1,"Novel99",2,"Novel99",2,1715,"straightahead",-1,0,1,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1095","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",15,"Short","No-social","Zero",4,"Chrome",5,"Same",1,"Novel82",2,"Novel82",2,2574,"straightahead",-1,1,0,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1096","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",16,"Short","No-social","Zero",4,"Chrome",5,"Same",1,"Novel82",2,"Novel82",2,414,"straightahead",-1,0,1,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1097","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",17,"Short","No-social","Zero",4,"Chrome",6,"Switch",0,"Novel32",1,"Novel27",2,1251,"straightahead",-1,1,0,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,FALSE
"1098","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",18,"Short","No-social","Zero",4,"Chrome",6,"Switch",0,"Novel27",3,"Novel27",2,27,"straightahead",-1,0,1,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1099","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",19,"Short","No-social","Zero",4,"Chrome",7,"Same",0,"Novel122",0,"Novel122",0,4625,"straightahead",-1,1,0,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1100","A37HUVPAJTNSGT","Jul 15 2014","12:19:14",20,"Short","No-social","Zero",4,"Chrome",7,"Same",0,"Novel122",3,"Novel122",0,2485,"straightahead",-1,0,1,0,(Jul 15 2014 12:19:14),0,TRUE,FALSE,4,TRUE
"1101","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",1,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,1606,"straightahead",-1,0,0,1,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,FALSE
"1102","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",2,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,1350,"straightahead",-1,0,0,1,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,FALSE
"1103","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",3,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"tomato",1,"",0,974,"straightahead",-1,0,0,1,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,FALSE
"1104","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",4,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"tomato",2,"",0,977,"straightahead",-1,0,0,1,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,FALSE
"1105","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",5,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"Novel50",1,"Novel106",2,841,"silentRUshort",3,1,0,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,FALSE
"1106","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",6,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"Novel7",2,"Novel106",2,1570,"straightahead",-1,0,1,0,(Jul 14 2014 23:05:28),0,TRUE,TRUE,4,FALSE
"1107","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",7,"Short","Social","Zero",4,"Chrome",1,"Same",0,"Novel41",1,"Novel41",1,1441,"silentRUshort",3,1,0,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,TRUE
"1108","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",8,"Short","Social","Zero",4,"Chrome",1,"Same",0,"Novel41",3,"Novel41",1,1417,"straightahead",-1,0,1,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,TRUE
"1109","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",9,"Short","Social","Zero",4,"Chrome",2,"Switch",0,"Novel108",1,"Novel130",2,2752,"silentRUshort",3,1,0,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,FALSE
"1110","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",10,"Short","Social","Zero",4,"Chrome",2,"Switch",0,"Novel63",2,"Novel130",2,304,"straightahead",-1,0,1,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,FALSE
"1111","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",11,"Short","Social","Zero",4,"Chrome",3,"Same",1,"Novel10",1,"Novel10",1,313,"silentRUshort",3,1,0,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,TRUE
"1112","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",12,"Short","Social","Zero",4,"Chrome",3,"Same",1,"Novel10",1,"Novel10",1,1501,"straightahead",-1,0,1,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,TRUE
"1113","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",13,"Short","Social","Zero",4,"Chrome",4,"Switch",1,"Novel85",0,"Novel123",1,29,"silentRDshort",2,1,0,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,FALSE
"1114","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",14,"Short","Social","Zero",4,"Chrome",4,"Switch",1,"Novel16",3,"Novel123",1,341,"straightahead",-1,0,1,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,FALSE
"1115","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",15,"Short","Social","Zero",4,"Chrome",5,"Same",1,"Novel9",0,"Novel9",0,2834,"silentLUshort",1,1,0,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,TRUE
"1116","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",16,"Short","Social","Zero",4,"Chrome",5,"Same",1,"Novel9",0,"Novel9",0,360,"straightahead",-1,0,1,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,TRUE
"1117","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",17,"Short","Social","Zero",4,"Chrome",6,"Switch",1,"Novel100",2,"Novel8",1,674,"silentLDshort",0,1,0,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,FALSE
"1118","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",18,"Short","Social","Zero",4,"Chrome",6,"Switch",1,"Novel8",1,"Novel8",1,951,"straightahead",-1,0,1,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,TRUE
"1119","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",19,"Short","Social","Zero",4,"Chrome",7,"Same",0,"Novel5",0,"Novel5",0,11143,"silentLUshort",1,1,0,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,TRUE
"1120","A384DW1A7HI9Z7","Jul 14 2014","23:05:28",20,"Short","Social","Zero",4,"Chrome",7,"Same",0,"Novel5",2,"Novel5",0,1480,"straightahead",-1,0,1,0,(Jul 14 2014 23:05:28),0,TRUE,FALSE,4,TRUE
"1121","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",1,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,2573,"straightahead",-1,0,0,1,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1122","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",2,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,838,"straightahead",-1,0,0,1,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1123","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",3,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"tomato",1,"",0,923,"straightahead",-1,0,0,1,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1124","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",4,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"tomato",2,"",0,872,"straightahead",-1,0,0,1,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1125","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",5,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"Novel107",2,"Novel10",1,701,"silentLDshort",0,1,0,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1126","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",6,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"Novel10",2,"Novel10",1,678,"straightahead",-1,0,1,0,(Jul 15 2014 16:46:16),0,TRUE,TRUE,4,TRUE
"1127","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",7,"Short","Social","Zero",4,"Chrome",1,"Same",1,"Novel58",0,"Novel58",0,390,"silentLUshort",1,1,0,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,TRUE
"1128","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",8,"Short","Social","Zero",4,"Chrome",1,"Same",1,"Novel58",0,"Novel58",0,950,"straightahead",-1,0,1,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,TRUE
"1129","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",9,"Short","Social","Zero",4,"Chrome",2,"Switch",0,"Novel40",2,"Novel42",3,290,"silentLDshort",0,1,0,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1130","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",10,"Short","Social","Zero",4,"Chrome",2,"Switch",0,"Novel48",2,"Novel42",3,714,"straightahead",-1,0,1,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1131","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",11,"Short","Social","Zero",4,"Chrome",3,"Same",1,"Novel75",0,"Novel75",0,140,"silentLUshort",1,1,0,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,TRUE
"1132","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",12,"Short","Social","Zero",4,"Chrome",3,"Same",1,"Novel75",0,"Novel75",0,27,"straightahead",-1,0,1,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,TRUE
"1133","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",13,"Short","Social","Zero",4,"Chrome",4,"Switch",1,"Novel101",1,"Novel110",0,289,"silentRUshort",3,1,0,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1134","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",14,"Short","Social","Zero",4,"Chrome",4,"Switch",1,"Novel84",2,"Novel110",0,7175,"straightahead",-1,0,1,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1135","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",15,"Short","Social","Zero",4,"Chrome",5,"Same",0,"Novel13",0,"Novel13",0,1037,"silentLUshort",1,1,0,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,TRUE
"1136","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",16,"Short","Social","Zero",4,"Chrome",5,"Same",0,"Novel65",2,"Novel13",0,25,"straightahead",-1,0,1,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1137","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",17,"Short","Social","Zero",4,"Chrome",6,"Switch",1,"Novel4",3,"Novel125",1,375,"silentRDshort",2,1,0,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1138","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",18,"Short","Social","Zero",4,"Chrome",6,"Switch",1,"Novel24",0,"Novel125",1,2840,"straightahead",-1,0,1,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,FALSE
"1139","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",19,"Short","Social","Zero",4,"Chrome",7,"Same",0,"Novel72",3,"Novel72",3,904,"silentRDshort",2,1,0,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,TRUE
"1140","A3A7BJ6W5ACYX2","Jul 15 2014","16:46:16",20,"Short","Social","Zero",4,"Chrome",7,"Same",0,"Novel72",2,"Novel72",3,178,"straightahead",-1,0,1,0,(Jul 15 2014 16:46:16),0,TRUE,FALSE,4,TRUE
"1141","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",1,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,1457,"straightahead",-1,0,0,1,(Jul 15 2014 16:29:08),0,TRUE,FALSE,4,FALSE
"1142","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",2,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,9,"straightahead",-1,0,0,1,(Jul 15 2014 16:29:08),0,TRUE,FALSE,4,FALSE
"1143","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",3,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"tomato",1,"",0,351,"straightahead",-1,0,0,1,(Jul 15 2014 16:29:08),0,TRUE,FALSE,4,FALSE
"1144","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",4,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"tomato",2,"",0,38,"straightahead",-1,0,0,1,(Jul 15 2014 16:29:08),0,TRUE,FALSE,4,FALSE
"1145","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",5,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"Novel35",0,"Novel35",0,1864,"straightahead",-1,1,0,0,(Jul 15 2014 16:29:08),0,TRUE,FALSE,4,TRUE
"1146","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",6,"Short","No-social","Zero",4,"Chrome",0,"Same",1,"Novel98",2,"Novel35",0,3595,"straightahead",-1,0,1,0,(Jul 15 2014 16:29:08),0,TRUE,TRUE,4,FALSE
"1147","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",7,"Short","No-social","Zero",4,"Chrome",1,"Switch",0,"Novel80",0,"Novel44",1,504,"straightahead",-1,1,0,0,(Jul 15 2014 16:29:08),0,TRUE,FALSE,4,FALSE
"1148","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",8,"Short","No-social","Zero",4,"Chrome",1,"Switch",0,"Novel17",1,"Novel44",1,2324,"straightahead",-1,0,1,0,(Jul 15 2014 16:29:08),0,TRUE,FALSE,4,FALSE
"1149","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",9,"Short","No-social","Zero",4,"Chrome",2,"Same",1,"Novel134",1,"Novel134",1,667,"straightahead",-1,1,0,0,(Jul 15 2014 16:29:08),0,TRUE,FALSE,4,TRUE
"1150","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",10,"Short","No-social","Zero",4,"Chrome",2,"Same",1,"Novel134",1,"Novel134",1,670,"straightahead",-1,0,1,0,(Jul 15 2014 16:29:08),0,TRUE,FALSE,4,TRUE
"1151","A3B01IFCRDXBRB","Jul 15 2014","16:29:08",11,"Short","No-social","Zero",4,"Chrome",3,"Switch",1,"Novel45",2,"Novel101",3,258,"straightahead",-1,1,0,0,(Jul 15 2014 16:29:08),0,TRUE,FALSE,4,FALSE
