"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","example_trial","exposure_trial","test_trial","day.and.time","intervalNum","include","first.trial","numPicN","correct","subids"
"Aug 08 2014","16:12:05",2,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,136,"straightahead",-1,1,0,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",3,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","tomato",1,"",0,216,"straightahead",-1,1,0,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",4,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","tomato",2,"",0,1648,"straightahead",-1,1,0,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",5,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","Novel49",2,"Novel49",2,1967,"silentRDshort",2,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",6,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","Novel113",0,"Novel49",2,1007,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,TRUE,4,FALSE,"44"
"Aug 08 2014","16:12:05",7,"Short","SocialFirst","Zero",4,"Chrome",1,"Switch","Novel133",1,"Novel41",2,1496,"silentLDshort",0,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",8,"Short","SocialFirst","Zero",4,"Chrome",1,"Switch","Novel132",0,"Novel41",2,885,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",9,"Short","SocialFirst","Zero",4,"Chrome",2,"Same","Novel70",0,"Novel70",0,1344,"silentLDshort",0,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",10,"Short","SocialFirst","Zero",4,"Chrome",2,"Same","Novel70",0,"Novel70",0,844,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",11,"Short","SocialFirst","Zero",4,"Chrome",3,"Switch","Novel90",2,"Novel129",0,1283,"silentLDshort",0,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",12,"Short","SocialFirst","Zero",4,"Chrome",3,"Switch","Novel74",0,"Novel129",0,823,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",13,"Short","SocialFirst","Zero",4,"Chrome",4,"Same","Novel121",2,"Novel121",2,1661,"silentLUshort",1,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",14,"Short","SocialFirst","Zero",4,"Chrome",4,"Same","Novel121",2,"Novel121",2,144,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",15,"Short","SocialFirst","Zero",4,"Chrome",5,"Switch","Novel130",0,"Novel48",2,2881,"silentRDshort",2,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",16,"Short","SocialFirst","Zero",4,"Chrome",5,"Switch","Novel48",0,"Novel48",2,1201,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",17,"Short","SocialFirst","Zero",4,"Chrome",6,"Same","Novel82",3,"Novel82",3,2386,"silentLUshort",1,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",18,"Short","SocialFirst","Zero",4,"Chrome",6,"Same","Novel139",0,"Novel82",3,595,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",19,"Short","SocialFirst","Zero",4,"Chrome",7,"Switch","Novel4",1,"Novel11",3,1218,"silentRDshort",2,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",20,"Short","SocialFirst","Zero",4,"Chrome",7,"Switch","Novel11",3,"Novel11",3,867,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",21,"Short","SocialFirst","Zero",4,"Chrome",8,"Same","Novel89",1,"Novel89",1,3019,"straightahead",-1,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",22,"Short","SocialFirst","Zero",4,"Chrome",8,"Same","Novel89",3,"Novel89",1,868,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",23,"Short","SocialFirst","Zero",4,"Chrome",9,"Switch","Novel21",1,"Novel83",0,1840,"straightahead",-1,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",24,"Short","SocialFirst","Zero",4,"Chrome",9,"Switch","Novel83",3,"Novel83",0,221,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",25,"Short","SocialFirst","Zero",4,"Chrome",10,"Same","Novel14",0,"Novel14",0,2394,"straightahead",-1,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",26,"Short","SocialFirst","Zero",4,"Chrome",10,"Same","Novel14",1,"Novel14",0,450,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",27,"Short","SocialFirst","Zero",4,"Chrome",11,"Switch","Novel34",2,"Novel58",1,969,"straightahead",-1,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",28,"Short","SocialFirst","Zero",4,"Chrome",11,"Switch","Novel62",0,"Novel58",1,688,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",29,"Short","SocialFirst","Zero",4,"Chrome",12,"Same","Novel3",3,"Novel3",3,1588,"straightahead",-1,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",30,"Short","SocialFirst","Zero",4,"Chrome",12,"Same","Novel3",1,"Novel3",3,875,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",31,"Short","SocialFirst","Zero",4,"Chrome",13,"Switch","Novel65",2,"Novel111",3,1012,"straightahead",-1,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",32,"Short","SocialFirst","Zero",4,"Chrome",13,"Switch","Novel76",1,"Novel111",3,470,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",33,"Short","SocialFirst","Zero",4,"Chrome",14,"Same","Novel93",0,"Novel93",0,1034,"straightahead",-1,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",34,"Short","SocialFirst","Zero",4,"Chrome",14,"Same","Novel93",3,"Novel93",0,6,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,TRUE,"44"
"Aug 08 2014","16:12:05",35,"Short","SocialFirst","Zero",4,"Chrome",15,"Switch","Novel119",2,"Novel116",3,1030,"straightahead",-1,0,1,0,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","16:12:05",36,"Short","SocialFirst","Zero",4,"Chrome",15,"Switch","Novel72",1,"Novel116",3,330,"straightahead",-1,0,0,1,(Aug 08 2014 16:12:05),0,TRUE,FALSE,4,FALSE,"44"
"Aug 08 2014","13:57:16",1,"Short","No-socialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,840,"straightahead",-1,1,0,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",2,"Short","No-socialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,29,"straightahead",-1,1,0,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",3,"Short","No-socialFirst","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,429,"straightahead",-1,1,0,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",4,"Short","No-socialFirst","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,2268,"straightahead",-1,1,0,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",5,"Short","No-socialFirst","Zero",4,"Chrome",0,"Switch","Novel130",0,"Novel1",2,2975,"straightahead",-1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",6,"Short","No-socialFirst","Zero",4,"Chrome",0,"Switch","Novel1",2,"Novel1",2,2085,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,TRUE,4,TRUE,"45"
"Aug 08 2014","13:57:16",7,"Short","No-socialFirst","Zero",4,"Chrome",1,"Same","Novel53",1,"Novel53",1,2808,"straightahead",-1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",8,"Short","No-socialFirst","Zero",4,"Chrome",1,"Same","Novel53",3,"Novel53",1,47,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",9,"Short","No-socialFirst","Zero",4,"Chrome",2,"Switch","Novel68",1,"Novel57",0,907,"straightahead",-1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",10,"Short","No-socialFirst","Zero",4,"Chrome",2,"Switch","Novel136",1,"Novel57",0,3104,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",11,"Short","No-socialFirst","Zero",4,"Chrome",3,"Same","Novel117",2,"Novel117",2,1745,"straightahead",-1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",12,"Short","No-socialFirst","Zero",4,"Chrome",3,"Same","Novel117",2,"Novel117",2,1860,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",13,"Short","No-socialFirst","Zero",4,"Chrome",4,"Switch","Novel66",3,"Novel13",1,1237,"straightahead",-1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",14,"Short","No-socialFirst","Zero",4,"Chrome",4,"Switch","Novel13",2,"Novel13",1,44,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",15,"Short","No-socialFirst","Zero",4,"Chrome",5,"Same","Novel115",1,"Novel115",1,2741,"straightahead",-1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",16,"Short","No-socialFirst","Zero",4,"Chrome",5,"Same","Novel115",0,"Novel115",1,2792,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",17,"Short","No-socialFirst","Zero",4,"Chrome",6,"Switch","Novel91",2,"Novel96",1,1076,"straightahead",-1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",18,"Short","No-socialFirst","Zero",4,"Chrome",6,"Switch","Novel96",1,"Novel96",1,1781,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",19,"Short","No-socialFirst","Zero",4,"Chrome",7,"Same","Novel119",0,"Novel119",0,1048,"straightahead",-1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",20,"Short","No-socialFirst","Zero",4,"Chrome",7,"Same","Novel119",0,"Novel119",0,2358,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",21,"Short","No-socialFirst","Zero",4,"Chrome",8,"Switch","Novel27",2,"Novel59",0,1066,"silentRDmedium",2,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",22,"Short","No-socialFirst","Zero",4,"Chrome",8,"Switch","Novel59",2,"Novel59",0,1117,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",23,"Short","No-socialFirst","Zero",4,"Chrome",9,"Same","Novel45",0,"Novel45",0,1327,"silentLUmedium",1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",24,"Short","No-socialFirst","Zero",4,"Chrome",9,"Same","Novel45",1,"Novel45",0,39,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",25,"Short","No-socialFirst","Zero",4,"Chrome",10,"Switch","Novel61",0,"Novel69",3,1421,"silentRUmedium",3,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",26,"Short","No-socialFirst","Zero",4,"Chrome",10,"Switch","Novel69",1,"Novel69",3,1627,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",27,"Short","No-socialFirst","Zero",4,"Chrome",11,"Same","Novel81",2,"Novel81",2,4677,"silentLUmedium",1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",28,"Short","No-socialFirst","Zero",4,"Chrome",11,"Same","Novel81",3,"Novel81",2,955,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",29,"Short","No-socialFirst","Zero",4,"Chrome",12,"Switch","Novel138",0,"Novel17",3,1049,"silentLUmedium",1,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",30,"Short","No-socialFirst","Zero",4,"Chrome",12,"Switch","Novel17",1,"Novel17",3,234,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",31,"Short","No-socialFirst","Zero",4,"Chrome",13,"Same","Novel82",0,"Novel82",0,1330,"silentLDmedium",0,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",32,"Short","No-socialFirst","Zero",4,"Chrome",13,"Same","Novel82",1,"Novel82",0,2096,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",33,"Short","No-socialFirst","Zero",4,"Chrome",14,"Switch","Novel100",1,"Novel111",3,3187,"silentLDmedium",0,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,FALSE,"45"
"Aug 08 2014","13:57:16",34,"Short","No-socialFirst","Zero",4,"Chrome",14,"Switch","Novel111",0,"Novel111",3,2683,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",35,"Short","No-socialFirst","Zero",4,"Chrome",15,"Same","Novel14",3,"Novel14",3,4127,"silentRDmedium",2,0,1,0,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:57:16",36,"Short","No-socialFirst","Zero",4,"Chrome",15,"Same","Novel14",0,"Novel14",3,103,"straightahead",-1,0,0,1,(Aug 08 2014 13:57:16),0,TRUE,FALSE,4,TRUE,"45"
"Aug 08 2014","13:55:08",1,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,645,"straightahead",-1,1,0,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",2,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,699,"straightahead",-1,1,0,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",3,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,1061,"straightahead",-1,1,0,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",4,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,54,"straightahead",-1,1,0,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",5,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel22",1,"Novel118",3,4804,"silentLUshort",1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",6,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel118",2,"Novel118",3,1020,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,TRUE,4,TRUE,"46"
"Aug 08 2014","13:55:08",7,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel91",0,"Novel91",0,1665,"silentLUshort",1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",8,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel91",0,"Novel91",0,791,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",9,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel117",0,"Novel19",3,1329,"silentLUshort",1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",10,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel100",2,"Novel19",3,457,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",11,"Short","SocialFirst","Zero",4,"Chrome",3,"Same","Novel134",3,"Novel134",3,2588,"silentRDshort",2,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",12,"Short","SocialFirst","Zero",4,"Chrome",3,"Same","Novel134",1,"Novel134",3,436,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",13,"Short","SocialFirst","Zero",4,"Chrome",4,"Switch","Novel17",2,"Novel9",0,1910,"silentLUshort",1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",14,"Short","SocialFirst","Zero",4,"Chrome",4,"Switch","Novel70",2,"Novel9",0,1003,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",15,"Short","SocialFirst","Zero",4,"Chrome",5,"Same","Novel139",2,"Novel139",2,3221,"silentLDshort",0,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",16,"Short","SocialFirst","Zero",4,"Chrome",5,"Same","Novel139",2,"Novel139",2,722,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",17,"Short","SocialFirst","Zero",4,"Chrome",6,"Switch","Novel133",0,"Novel46",1,1399,"silentRDshort",2,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",18,"Short","SocialFirst","Zero",4,"Chrome",6,"Switch","Novel46",1,"Novel46",1,226,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",19,"Short","SocialFirst","Zero",4,"Chrome",7,"Same","Novel35",3,"Novel35",3,2304,"silentLUshort",1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",20,"Short","SocialFirst","Zero",4,"Chrome",7,"Same","Novel35",2,"Novel35",3,187,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",21,"Short","SocialFirst","Zero",4,"Chrome",8,"Switch","Novel119",0,"Novel137",3,4438,"straightahead",-1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",22,"Short","SocialFirst","Zero",4,"Chrome",8,"Switch","Novel137",2,"Novel137",3,156,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",23,"Short","SocialFirst","Zero",4,"Chrome",9,"Same","Novel108",0,"Novel108",0,553,"straightahead",-1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",24,"Short","SocialFirst","Zero",4,"Chrome",9,"Same","Novel108",1,"Novel108",0,325,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",25,"Short","SocialFirst","Zero",4,"Chrome",10,"Switch","Novel87",3,"Novel122",1,1360,"straightahead",-1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",26,"Short","SocialFirst","Zero",4,"Chrome",10,"Switch","Novel122",3,"Novel122",1,920,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",27,"Short","SocialFirst","Zero",4,"Chrome",11,"Same","Novel97",2,"Novel97",2,873,"straightahead",-1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",28,"Short","SocialFirst","Zero",4,"Chrome",11,"Same","Novel97",1,"Novel97",2,1231,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",29,"Short","SocialFirst","Zero",4,"Chrome",12,"Switch","Novel54",3,"Novel37",0,1150,"straightahead",-1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",30,"Short","SocialFirst","Zero",4,"Chrome",12,"Switch","Novel37",3,"Novel37",0,649,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",31,"Short","SocialFirst","Zero",4,"Chrome",13,"Same","Novel2",2,"Novel2",2,1997,"straightahead",-1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",32,"Short","SocialFirst","Zero",4,"Chrome",13,"Same","Novel2",3,"Novel2",2,321,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",33,"Short","SocialFirst","Zero",4,"Chrome",14,"Switch","Novel76",3,"Novel34",1,1812,"straightahead",-1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,FALSE,"46"
"Aug 08 2014","13:55:08",34,"Short","SocialFirst","Zero",4,"Chrome",14,"Switch","Novel34",0,"Novel34",1,725,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",35,"Short","SocialFirst","Zero",4,"Chrome",15,"Same","Novel136",3,"Novel136",3,1251,"straightahead",-1,0,1,0,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","13:55:08",36,"Short","SocialFirst","Zero",4,"Chrome",15,"Same","Novel136",2,"Novel136",3,112,"straightahead",-1,0,0,1,(Aug 08 2014 13:55:08),0,TRUE,FALSE,4,TRUE,"46"
"Aug 08 2014","17:29:43",1,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,818,"straightahead",-1,1,0,0,(Aug 08 2014 17:29:43),0,TRUE,FALSE,4,FALSE,"47"
"Aug 08 2014","17:29:43",2,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,206,"straightahead",-1,1,0,0,(Aug 08 2014 17:29:43),0,TRUE,FALSE,4,FALSE,"47"
"Aug 08 2014","17:29:43",3,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","tomato",1,"",0,30,"straightahead",-1,1,0,0,(Aug 08 2014 17:29:43),0,TRUE,FALSE,4,FALSE,"47"
"Aug 08 2014","17:29:43",4,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","tomato",2,"",0,1974,"straightahead",-1,1,0,0,(Aug 08 2014 17:29:43),0,TRUE,FALSE,4,FALSE,"47"
"Aug 08 2014","17:29:43",5,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","Novel53",3,"Novel53",3,925,"silentRDshort",2,0,1,0,(Aug 08 2014 17:29:43),0,TRUE,FALSE,4,TRUE,"47"
"Aug 08 2014","17:29:43",6,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","Novel53",2,"Novel53",3,4393,"straightahead",-1,0,0,1,(Aug 08 2014 17:29:43),0,TRUE,TRUE,4,TRUE,"47"
"Aug 08 2014","17:29:43",7,"Short","SocialFirst","Zero",4,"Chrome",1,"Switch","Novel77",0,"Novel124",2,864,"silentLUshort",1,0,1,0,(Aug 08 2014 17:29:43),0,TRUE,FALSE,4,FALSE,"47"
"Aug 08 2014","17:29:43",8,"Short","SocialFirst","Zero",4,"Chrome",1,"Switch","Novel114",1,"Novel124",2,1541,"straightahead",-1,0,0,1,(Aug 08 2014 17:29:43),0,TRUE,FALSE,4,FALSE,"47"
"Aug 08 2014","17:29:43",9,"Short","SocialFirst","Zero",4,"Chrome",2,"Same","Novel39",0,"Novel39",0,305,"silentLUshort",1,0,1,0,(Aug 08 2014 17:29:43),0,TRUE,FALSE,4,TRUE,"47"
