subid,gender,age,age_group,condition,trial,itemNum,trialType,samePos,chosen,chosen_idx,kept,kept_idx,rt,faceVid,faceIdx,trial_cat,correct,include,version_expt,condition_expt,faceVid_expo,faceVid_expo_idx
29,f,4.08,4,No-social,3,0,1,0,Novel14,0,Novel14,0,7173,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,4,0,1,0,Novel14,1,Novel14,0,2174,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,5,1,1,1,Novel25,1,Novel25,1,7732,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,6,1,1,1,Novel1,0,Novel25,1,1891,straightaheadlonger,-1,test,FALSE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,7,2,2,0,Novel11,1,Novel17,0,1945,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,8,2,2,0,Novel17,1,Novel17,0,7487,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,9,3,2,1,Novel21,0,Novel2,1,5127,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,10,3,2,1,Novel18,0,Novel2,1,4216,straightaheadlonger,-1,test,FALSE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,11,4,1,0,Novel24,0,Novel24,0,3446,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,12,4,1,0,Novel24,1,Novel24,0,8017,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,13,5,2,1,Novel3,1,Novel23,0,2583,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
29,f,4.08,4,No-social,14,5,2,1,Novel23,0,Novel23,0,4393,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,1,0,1,0,flower,1,,0,4409,straightaheadlonger,-1,example,TRUE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,2,0,1,0,truck,0,,0,1354,straightaheadlonger,-1,example,TRUE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,3,0,1,0,Novel23,1,Novel23,1,7217,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,4,0,1,0,Novel23,0,Novel23,1,6457,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,5,1,1,1,Novel1,1,Novel1,1,4138,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,6,1,1,1,Novel1,1,Novel1,1,2287,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,7,2,2,0,Novel11,0,Novel4,1,2654,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,8,2,2,0,Novel2,1,Novel4,1,4260,straightaheadlonger,-1,test,FALSE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,9,3,2,1,Novel19,1,Novel13,0,2875,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,10,3,2,1,Novel13,0,Novel13,0,2965,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,11,4,1,0,Novel10,1,Novel10,1,4459,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,12,4,1,0,Novel10,0,Novel10,1,1523,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,13,5,2,1,Novel12,0,Novel28,1,4589,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
30,f,6.08,6,No-social,14,5,2,1,Novel28,1,Novel28,1,4096,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
31,m,5.03,5,Social,1,0,1,1,flower,1,,0,14423,straightaheadlonger,-1,example,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,2,0,1,1,truck,0,,0,5258,straightaheadlonger,-1,example,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,3,0,1,1,Novel5,1,Novel5,1,14213,RDkidslonger,1,exposure,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,4,0,1,1,Novel5,1,Novel5,1,10453,RDkidslonger,1,test,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,5,1,1,0,Novel26,1,Novel26,1,3036,RDkidslonger,1,exposure,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,6,1,1,0,Novel26,0,Novel26,1,13870,RDkidslonger,1,test,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,7,2,2,1,Novel28,1,Novel27,0,8606,RDkidslonger,1,exposure,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,8,2,2,1,Novel9,1,Novel27,0,4152,RDkidslonger,1,test,FALSE,1,v2,social,NA,NA
31,m,5.03,5,Social,9,3,2,0,Novel16,0,Novel25,1,2954,LDkidslonger,0,exposure,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,10,3,2,0,Novel25,0,Novel25,1,2251,LDkidslonger,0,test,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,11,4,1,1,Novel3,1,Novel3,1,1371,RDkidslonger,1,exposure,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,12,4,1,1,Novel3,1,Novel3,1,3193,RDkidslonger,1,test,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,13,5,2,0,Novel12,1,Novel15,0,2202,RDkidslonger,1,exposure,TRUE,1,v2,social,NA,NA
31,m,5.03,5,Social,14,5,2,0,Novel15,1,Novel15,0,9978,RDkidslonger,1,test,TRUE,1,v2,social,NA,NA
32,f,4.02,4,No-social,1,0,1,1,flower,1,,0,11588,straightaheadlonger,-1,example,TRUE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,2,0,1,1,truck,0,,0,9695,straightaheadlonger,-1,example,TRUE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,3,0,1,1,Novel22,0,Novel22,0,9701,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,4,0,1,1,Novel1,1,Novel22,0,6920,straightaheadlonger,-1,test,FALSE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,5,1,1,0,Novel14,0,Novel14,0,2575,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,6,1,1,0,Novel14,1,Novel14,0,2359,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,7,2,2,0,Novel25,1,Novel9,0,23292,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,8,2,2,0,Novel9,1,Novel9,0,6580,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,9,3,2,1,Novel27,1,Novel6,0,3329,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,10,3,2,1,Novel6,0,Novel6,0,5298,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,11,4,1,1,Novel24,1,Novel24,1,1957,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,12,4,1,1,Novel24,1,Novel24,1,6062,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,13,5,2,0,Novel21,1,Novel16,0,3044,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
32,f,4.02,4,No-social,14,5,2,0,Novel16,1,Novel16,0,2275,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,1,0,1,0,flower,1,,0,5591,straightaheadlonger,-1,example,TRUE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,2,0,1,0,truck,0,,0,1173,straightaheadlonger,-1,example,TRUE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,3,0,1,0,Novel7,0,Novel7,0,13464,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,4,0,1,0,Novel7,1,Novel7,0,2743,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,5,1,1,1,Novel23,0,Novel23,0,18368,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,6,1,1,1,Novel23,0,Novel23,0,1736,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,7,2,2,0,Novel11,0,Novel27,1,4240,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,8,2,2,0,Novel28,1,Novel27,1,5073,straightaheadlonger,-1,test,FALSE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,9,3,2,1,Novel8,0,Novel24,1,19459,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,10,3,2,1,Novel24,1,Novel24,1,2889,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,11,4,1,0,Novel5,0,Novel5,0,8728,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,12,4,1,0,Novel5,1,Novel5,0,2715,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,13,5,2,1,Novel25,0,Novel19,1,4993,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
33,m,5.02,5,No-social,14,5,2,1,Novel1,0,Novel19,1,2128,straightaheadlonger,-1,test,FALSE,1,v2,no-social,NA,NA
34,m,4.1,4,Social,1,0,1,1,flower,1,,0,2867,straightaheadlonger,-1,example,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,2,0,1,1,truck,0,,0,752,straightaheadlonger,-1,example,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,3,0,1,1,Novel3,1,Novel3,1,2051,RDkidslonger,1,exposure,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,4,0,1,1,Novel3,1,Novel3,1,3562,RDkidslonger,1,test,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,5,1,1,0,Novel4,1,Novel4,1,1088,RDkidslonger,1,exposure,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,6,1,1,0,Novel4,0,Novel4,1,1723,RDkidslonger,1,test,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,7,2,2,0,Novel17,1,Novel20,0,1012,RDkidslonger,1,exposure,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,8,2,2,0,Novel5,0,Novel20,0,1689,RDkidslonger,1,test,FALSE,1,v2,social,NA,NA
34,m,4.1,4,Social,9,3,2,1,Novel1,0,Novel14,1,1083,LDkidslonger,0,exposure,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,10,3,2,1,Novel14,1,Novel14,1,2734,LDkidslonger,0,test,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,11,4,1,1,Novel18,0,Novel18,0,9111,LDkidslonger,0,exposure,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,12,4,1,1,Novel18,0,Novel18,0,3530,LDkidslonger,0,test,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,13,5,2,0,Novel7,0,Novel19,1,1583,LDkidslonger,0,exposure,TRUE,1,v2,social,NA,NA
34,m,4.1,4,Social,14,5,2,0,Novel19,0,Novel19,1,3156,LDkidslonger,0,test,TRUE,1,v2,social,NA,NA
35,m,5.07,5,No-social,1,0,1,1,flower,1,,0,5230,straightaheadlonger,-1,example,TRUE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,2,0,1,1,truck,0,,0,1356,straightaheadlonger,-1,example,TRUE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,3,0,1,1,Novel20,1,Novel20,1,2669,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,4,0,1,1,Novel20,1,Novel20,1,3191,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,5,1,1,0,Novel22,1,Novel22,1,3404,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,6,1,1,0,Novel22,0,Novel22,1,3674,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,7,2,2,0,Novel11,0,Novel6,1,1234,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,8,2,2,0,Novel6,0,Novel6,1,944,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,9,3,2,1,Novel18,1,Novel16,0,1561,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,10,3,2,1,Novel16,0,Novel16,0,1727,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,11,4,1,1,Novel4,1,Novel4,1,1010,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,12,4,1,1,Novel4,1,Novel4,1,1318,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,13,5,2,0,Novel27,1,Novel28,0,2146,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
35,m,5.07,5,No-social,14,5,2,0,Novel10,0,Novel28,0,4987,straightaheadlonger,-1,test,FALSE,1,v2,no-social,NA,NA
36,f,3.06,3,Social,1,0,1,1,lion,0,,0,2057,straightaheadlonger,-1,example,TRUE,1,v2,social,NA,NA
36,f,3.06,3,Social,2,0,1,1,truck,0,,0,4575,straightaheadlonger,-1,example,TRUE,1,v2,social,NA,NA
36,f,3.06,3,Social,3,0,1,1,Novel20,1,Novel20,1,2213,LDkidslonger,0,exposure,FALSE,1,v2,social,NA,NA
36,f,3.06,3,Social,4,0,1,1,Novel20,1,Novel20,1,3948,LDkidslonger,0,test,TRUE,1,v2,social,NA,NA
36,f,3.06,3,Social,5,1,1,0,Novel23,0,Novel23,0,5891,LDkidslonger,0,exposure,TRUE,1,v2,social,NA,NA
36,f,3.06,3,Social,6,1,1,0,Novel23,1,Novel23,0,1386,LDkidslonger,0,test,TRUE,1,v2,social,NA,NA
36,f,3.06,3,Social,7,2,2,0,Novel6,0,Novel22,1,4873,RDkidslonger,1,exposure,FALSE,1,v2,social,NA,NA
36,f,3.06,3,Social,8,2,2,0,Novel22,0,Novel22,1,1310,RDkidslonger,1,test,TRUE,1,v2,social,NA,NA
36,f,3.06,3,Social,9,3,2,1,Novel4,0,Novel19,1,1313,LDkidslonger,0,exposure,TRUE,1,v2,social,NA,NA
36,f,3.06,3,Social,10,3,2,1,Novel19,1,Novel19,1,4820,LDkidslonger,0,test,TRUE,1,v2,social,NA,NA
36,f,3.06,3,Social,11,4,1,1,Novel28,1,Novel28,1,5794,LDkidslonger,0,exposure,FALSE,1,v2,social,NA,NA
36,f,3.06,3,Social,12,4,1,1,Novel28,1,Novel28,1,1222,LDkidslonger,0,test,TRUE,1,v2,social,NA,NA
36,f,3.06,3,Social,13,5,2,0,Novel5,1,Novel7,0,2449,RDkidslonger,1,exposure,TRUE,1,v2,social,NA,NA
36,f,3.06,3,Social,14,5,2,0,Novel7,1,Novel7,0,1581,RDkidslonger,1,test,TRUE,1,v2,social,NA,NA
37,f,5.04,5,No-social,1,0,1,0,flower,1,,0,1096,straightaheadlonger,-1,example,TRUE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,2,0,1,0,truck,0,,0,2259,straightaheadlonger,-1,example,TRUE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,3,0,1,0,Novel13,1,Novel13,1,2762,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,4,0,1,0,Novel13,0,Novel13,1,1724,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,5,1,1,1,Novel18,1,Novel18,1,9394,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,6,1,1,1,Novel18,1,Novel18,1,2678,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,7,2,2,0,Novel28,1,Novel27,0,2242,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,8,2,2,0,Novel27,1,Novel27,0,2173,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,9,3,2,1,Novel23,0,Novel11,1,4493,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,10,3,2,1,Novel11,1,Novel11,1,1367,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,11,4,1,0,Novel25,1,Novel25,1,2060,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,12,4,1,0,Novel25,0,Novel25,1,1200,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,13,5,2,1,Novel26,1,Novel12,0,3006,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,NA,NA
37,f,5.04,5,No-social,14,5,2,1,Novel12,0,Novel12,0,1050,straightaheadlonger,-1,test,TRUE,1,v2,no-social,NA,NA
38,f,8.01,8,No-social,1,0,1,0,flower,1,,0,814,straightaheadlonger,-1,example,TRUE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,2,0,1,0,truck,0,,0,924,straightaheadlonger,-1,example,TRUE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,3,0,1,0,Novel3,1,Novel3,1,2081,straightaheadlonger,-1,exposure,FALSE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,4,0,1,0,Novel3,0,Novel3,1,936,straightaheadlonger,-1,test,TRUE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,5,1,1,1,Novel23,1,Novel23,1,945,straightaheadlonger,-1,exposure,FALSE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,6,1,1,1,Novel23,1,Novel23,1,1101,straightaheadlonger,-1,test,TRUE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,7,2,2,1,Novel16,0,Novel1,1,1071,straightaheadlonger,-1,exposure,FALSE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,8,2,2,1,Novel1,1,Novel1,1,3185,straightaheadlonger,-1,test,TRUE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,9,3,2,0,Novel6,1,Novel7,0,1742,straightaheadlonger,-1,exposure,FALSE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,10,3,2,0,Novel7,1,Novel7,0,1348,straightaheadlonger,-1,test,TRUE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,11,4,1,0,Novel19,1,Novel19,1,2608,straightaheadlonger,-1,exposure,FALSE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,12,4,1,0,Novel19,0,Novel19,1,1376,straightaheadlonger,-1,test,TRUE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,13,5,2,1,Novel27,1,Novel2,0,1106,straightaheadlonger,-1,exposure,FALSE,0,v2,no-social,NA,NA
38,f,8.01,8,No-social,14,5,2,1,Novel2,0,Novel2,0,1262,straightaheadlonger,-1,test,TRUE,0,v2,no-social,NA,NA
39,m,4.07,4,Social,1,0,1,1,flower,1,,0,4598,straightaheadlonger,-1,example,TRUE,1,v2,social,RDkidslonger,1
39,m,4.07,4,Social,2,0,1,1,tie,1,,0,1222,straightaheadlonger,-1,example,TRUE,1,v2,social,RDkidslonger,1
39,m,4.07,4,Social,3,0,1,1,Novel22,1,Novel22,1,7573,RDkidslonger,1,exposure,TRUE,1,v2,social,RDkidslonger,1
39,m,4.07,4,Social,4,0,1,1,Novel22,1,Novel22,1,4166,straightaheadlonger,-1,test,TRUE,1,v2,social,RDkidslonger,1
39,m,4.07,4,Social,5,1,1,0,Novel20,0,Novel20,0,4544,LDkidslonger,0,exposure,TRUE,1,v2,social,LDkidslonger,0
39,m,4.07,4,Social,6,1,1,0,Novel20,1,Novel20,0,1946,straightaheadlonger,-1,test,TRUE,1,v2,social,LDkidslonger,0
39,m,4.07,4,Social,7,2,2,0,Novel17,0,Novel6,1,3090,LDkidslonger,0,exposure,TRUE,1,v2,social,LDkidslonger,0
39,m,4.07,4,Social,8,2,2,0,Novel6,0,Novel6,1,1538,straightaheadlonger,-1,test,TRUE,1,v2,social,LDkidslonger,0
39,m,4.07,4,Social,9,3,2,1,Novel18,1,Novel7,0,10409,LDkidslonger,0,exposure,FALSE,1,v2,social,LDkidslonger,0
39,m,4.07,4,Social,10,3,2,1,Novel21,1,Novel7,0,2327,straightaheadlonger,-1,test,FALSE,1,v2,social,LDkidslonger,0
39,m,4.07,4,Social,11,4,1,1,Novel27,1,Novel27,1,1872,RDkidslonger,1,exposure,TRUE,1,v2,social,RDkidslonger,1
39,m,4.07,4,Social,12,4,1,1,Novel27,1,Novel27,1,1990,straightaheadlonger,-1,test,TRUE,1,v2,social,RDkidslonger,1
39,m,4.07,4,Social,13,5,2,0,Novel23,1,Novel9,0,1392,RDkidslonger,1,exposure,TRUE,1,v2,social,RDkidslonger,1
39,m,4.07,4,Social,14,5,2,0,Novel9,1,Novel9,0,1801,straightaheadlonger,-1,test,TRUE,1,v2,social,RDkidslonger,1
40,f,4.06,4,No-social,1,0,1,1,flower,1,,0,3327,RDkidslonger,1,example,TRUE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,2,0,1,1,truck,0,,0,1969,LDkidslonger,0,example,TRUE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,3,0,1,1,Novel25,1,Novel25,1,4250,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,4,0,1,1,Novel25,1,Novel25,1,1313,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,5,1,1,0,Novel9,0,Novel9,0,1632,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,6,1,1,0,Novel9,1,Novel9,0,2533,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,7,2,2,1,Novel22,0,Novel21,1,2482,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,8,2,2,1,Novel3,0,Novel21,1,3041,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,9,3,2,0,Novel11,1,Novel8,0,1732,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,10,3,2,0,Novel28,0,Novel8,0,1184,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,11,4,1,1,Novel2,0,Novel2,0,1599,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,12,4,1,1,Novel2,0,Novel2,0,1066,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,13,5,2,0,Novel26,0,Novel15,1,948,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
40,f,4.06,4,No-social,14,5,2,0,Novel27,1,Novel15,1,1315,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
41,f,5.1,5,Social,1,0,1,1,flower,1,,0,10195,RDkidslonger,1,example,TRUE,1,v2,social,LDkidslonger,0
41,f,5.1,5,Social,2,0,1,1,truck,0,,0,4146,LDkidslonger,0,example,TRUE,1,v2,social,LDkidslonger,0
41,f,5.1,5,Social,3,0,1,1,Novel13,0,Novel13,0,1951,straightaheadlonger,-1,exposure,TRUE,1,v2,social,LDkidslonger,0
41,f,5.1,5,Social,4,0,1,1,Novel13,0,Novel13,0,1979,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
41,f,5.1,5,Social,5,1,1,0,Novel26,1,Novel26,1,3370,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
41,f,5.1,5,Social,6,1,1,0,Novel26,0,Novel26,1,4233,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
41,f,5.1,5,Social,7,2,2,0,Novel7,0,Novel19,1,2975,straightaheadlonger,-1,exposure,TRUE,1,v2,social,LDkidslonger,0
41,f,5.1,5,Social,8,2,2,0,Novel19,0,Novel19,1,1706,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
41,f,5.1,5,Social,9,3,2,1,Novel12,1,Novel6,0,2975,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
41,f,5.1,5,Social,10,3,2,1,Novel28,1,Novel6,0,1687,RDkidslonger,1,test,FALSE,1,v2,social,RDkidslonger,1
41,f,5.1,5,Social,11,4,1,1,Novel5,1,Novel5,1,3138,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
41,f,5.1,5,Social,12,4,1,1,Novel5,1,Novel5,1,4591,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
41,f,5.1,5,Social,13,5,2,0,Novel16,0,Novel23,1,5419,straightaheadlonger,-1,exposure,TRUE,1,v2,social,LDkidslonger,0
41,f,5.1,5,Social,14,5,2,0,Novel15,1,Novel23,1,5121,LDkidslonger,0,test,FALSE,1,v2,social,LDkidslonger,0
42,f,4.02,4,No-social,1,0,1,0,flower,1,,0,3507,RDkidslonger,1,example,TRUE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,2,0,1,0,truck,0,,0,4297,LDkidslonger,0,example,TRUE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,3,0,1,0,Novel23,0,Novel23,0,12848,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,4,0,1,0,Novel23,1,Novel23,0,2616,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,5,1,1,1,Novel10,1,Novel10,1,4711,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,6,1,1,1,Novel10,1,Novel10,1,6064,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,7,2,2,1,Novel28,1,Novel6,0,12629,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,8,2,2,1,Novel6,0,Novel6,0,6830,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,9,3,2,0,Novel9,0,Novel5,1,8408,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,10,3,2,0,Novel5,0,Novel5,1,2663,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,11,4,1,0,Novel26,0,Novel26,0,3807,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
