"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","comments","itemNum","trialType","samePos","chosen","chosenIdx","gaze_target","trial_category","kept","keptIdx","rt","face","faceIdx","intervalNum","include","first.trial","numPicN","correct","block","subids"
"Jan 28 2015","15:21:06",28,"Live","25%_reliable","Zero",4,"Firefox","Running the latest version of Firefox, there was some lag on the video portions at times.",12,"Same",0,"Novel69",1,"NA","test","Novel69",1,723,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","150"
"Jan 28 2015","15:21:06",29,"Live","25%_reliable","Zero",4,"Firefox","Running the latest version of Firefox, there was some lag on the video portions at times.",13,"Switch",0,"Novel140",3,"Novel140","exposure","Novel90",1,1549,"down-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","150"
"Jan 28 2015","15:21:06",30,"Live","25%_reliable","Zero",4,"Firefox","Running the latest version of Firefox, there was some lag on the video portions at times.",13,"Switch",0,"Novel63",2,"NA","test","Novel90",1,949,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","150"
"Jan 28 2015","15:21:06",31,"Live","25%_reliable","Zero",4,"Firefox","Running the latest version of Firefox, there was some lag on the video portions at times.",14,"Same",1,"Novel76",1,"Novel76","exposure","Novel76",1,8728,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","150"
"Jan 28 2015","15:21:06",32,"Live","25%_reliable","Zero",4,"Firefox","Running the latest version of Firefox, there was some lag on the video portions at times.",14,"Same",1,"Novel76",2,"NA","test","Novel76",1,768,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","150"
"Jan 28 2015","15:21:06",33,"Live","25%_reliable","Zero",4,"Firefox","Running the latest version of Firefox, there was some lag on the video portions at times.",15,"Switch",1,"Novel135",1,"Novel135","exposure","Novel83",3,6823,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","150"
"Jan 28 2015","15:21:06",34,"Live","25%_reliable","Zero",4,"Firefox","Running the latest version of Firefox, there was some lag on the video portions at times.",15,"Switch",1,"Novel83",1,"NA","test","Novel83",3,964,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","150"
"Jan 28 2015","15:21:37",1,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",0,"Same",1,"squirrel",0,"squirrel","example","",0,1500,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",2,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",0,"Same",1,"tomato",1,"tomato","example","",0,618,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",3,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",0,"Same",1,"Novel127",0,"Novel127","exposure","Novel127",0,3379,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",4,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",0,"Same",1,"Novel99",1,"NA","test","Novel127",0,3077,"straight-ahead",-1,0,TRUE,TRUE,4,FALSE,"familiarization","151"
"Jan 28 2015","15:21:37",5,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",1,"Switch",0,"Novel55",0,"Novel55","exposure","Novel77",3,4896,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",6,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",1,"Switch",0,"Novel139",0,"NA","test","Novel77",3,4141,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","151"
"Jan 28 2015","15:21:37",7,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",2,"Switch",1,"Novel90",1,"Novel90","exposure","Novel68",2,3660,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",8,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",2,"Switch",1,"Novel52",1,"NA","test","Novel68",2,4033,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","151"
"Jan 28 2015","15:21:37",9,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",3,"Switch",0,"Novel82",1,"Novel82","exposure","Novel113",2,3155,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",10,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",3,"Switch",0,"Novel40",1,"NA","test","Novel113",2,4728,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","151"
"Jan 28 2015","15:21:37",11,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",4,"Switch",1,"Novel43",0,"Novel43","exposure","Novel7",3,3785,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",12,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",4,"Switch",1,"Novel21",1,"NA","test","Novel7",3,677,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","151"
"Jan 28 2015","15:21:37",13,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",5,"Switch",1,"Novel60",1,"Novel60","exposure","Novel64",2,3989,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",14,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",5,"Switch",1,"Novel58",1,"NA","test","Novel64",2,781,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","151"
"Jan 28 2015","15:21:37",15,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",6,"Switch",0,"Novel111",1,"Novel111","exposure","Novel10",2,2239,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",16,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",6,"Switch",0,"Novel75",0,"NA","test","Novel10",2,1070,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","151"
"Jan 28 2015","15:21:37",17,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",7,"Same",0,"Novel46",0,"Novel46","exposure","Novel46",0,1302,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",18,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",7,"Same",0,"Novel46",1,"NA","test","Novel46",0,854,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","151"
"Jan 28 2015","15:21:37",19,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",8,"Switch",0,"Novel128",1,"Novel128","exposure","Novel61",2,1490,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",20,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",8,"Switch",0,"Novel1",2,"NA","test","Novel61",2,3685,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","151"
"Jan 28 2015","15:21:37",21,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",9,"Same",0,"Novel84",1,"Novel84","exposure","Novel84",1,2708,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",22,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",9,"Same",0,"Novel84",1,"NA","test","Novel84",1,835,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",23,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",10,"Switch",0,"Novel51",0,"Novel51","exposure","Novel86",1,2930,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",24,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",10,"Switch",0,"Novel86",2,"NA","test","Novel86",1,1052,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",25,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",11,"Same",0,"Novel8",2,"Novel8","exposure","Novel8",2,3511,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",26,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",11,"Same",0,"Novel8",2,"NA","test","Novel8",2,828,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",27,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",12,"Switch",1,"Novel115",2,"Novel115","exposure","Novel72",1,1976,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",28,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",12,"Switch",1,"Novel130",0,"NA","test","Novel72",1,949,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","151"
"Jan 28 2015","15:21:37",29,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",13,"Same",1,"Novel11",0,"Novel11","exposure","Novel11",0,1375,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",30,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",13,"Same",1,"Novel11",2,"NA","test","Novel11",0,780,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",31,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",14,"Switch",1,"Novel26",3,"Novel26","exposure","Novel119",0,2797,"down-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",32,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",14,"Switch",1,"Novel106",0,"NA","test","Novel119",0,1682,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","151"
"Jan 28 2015","15:21:37",33,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",15,"Same",1,"Novel13",2,"Novel13","exposure","Novel13",2,1657,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:21:37",34,"Live","25%_reliable","Zero",4,"Chrome","Everything worked fine!          ",15,"Same",1,"Novel13",0,"NA","test","Novel13",2,1767,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","151"
"Jan 28 2015","15:48:54",1,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",0,"Switch",0,"squirrel",0,"squirrel","example","",0,2174,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",2,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",0,"Switch",0,"tomato",1,"tomato","example","",0,849,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",3,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",0,"Switch",0,"Novel106",1,"Novel106","exposure","Novel98",2,6646,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",4,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",0,"Switch",0,"Novel128",0,"NA","test","Novel98",2,5940,"straight-ahead",-1,0,TRUE,TRUE,4,FALSE,"familiarization","152"
"Jan 28 2015","15:48:54",5,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",1,"Same",0,"Novel131",1,"Novel131","exposure","Novel131",1,4204,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",6,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",1,"Same",0,"Novel131",0,"NA","test","Novel131",1,1151,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",7,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",2,"Same",0,"Novel103",0,"Novel103","exposure","Novel103",0,3482,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",8,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",2,"Same",0,"Novel103",1,"NA","test","Novel103",0,686,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",9,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",3,"Same",1,"Novel6",0,"Novel6","exposure","Novel6",0,2783,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",10,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",3,"Same",1,"Novel6",0,"NA","test","Novel6",0,365,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",11,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",4,"Switch",0,"Novel13",1,"Novel13","exposure","Novel44",2,3606,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",12,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",4,"Switch",0,"Novel44",1,"NA","test","Novel44",2,1826,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",13,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",5,"Same",1,"Novel53",0,"Novel53","exposure","Novel53",0,1464,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",14,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",5,"Same",1,"Novel53",0,"NA","test","Novel53",0,256,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",15,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",6,"Same",1,"Novel127",1,"Novel127","exposure","Novel127",1,1679,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",16,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",6,"Same",1,"Novel127",1,"NA","test","Novel127",1,340,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",17,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",7,"Same",1,"Novel54",0,"Novel54","exposure","Novel54",0,2244,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",18,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",7,"Same",1,"Novel54",0,"NA","test","Novel54",0,448,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","152"
"Jan 28 2015","15:48:54",19,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",8,"Switch",1,"Novel19",2,"Novel19","exposure","Novel55",3,1961,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",20,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",8,"Switch",1,"Novel55",1,"NA","test","Novel55",3,5840,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",21,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",9,"Same",0,"Novel94",1,"Novel94","exposure","Novel94",1,3448,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",22,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",9,"Same",0,"Novel94",0,"NA","test","Novel94",1,423,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",23,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",10,"Switch",0,"Novel79",2,"Novel79","exposure","Novel3",3,5778,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",24,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",10,"Switch",0,"Novel34",1,"NA","test","Novel3",3,4083,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","152"
"Jan 28 2015","15:48:54",25,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",11,"Same",1,"Novel20",0,"Novel20","exposure","Novel20",0,1896,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",26,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",11,"Same",1,"Novel20",2,"NA","test","Novel20",0,242,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",27,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",12,"Switch",0,"Novel102",2,"Novel102","exposure","Novel65",0,984,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",28,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",12,"Switch",0,"Novel78",0,"NA","test","Novel65",0,1329,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","152"
"Jan 28 2015","15:48:54",29,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",13,"Same",0,"Novel8",1,"Novel8","exposure","Novel8",1,2383,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",30,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",13,"Same",0,"Novel8",1,"NA","test","Novel8",1,520,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",31,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",14,"Switch",1,"Novel82",3,"Novel82","exposure","Novel43",1,1452,"down-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",32,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",14,"Switch",1,"Novel4",1,"NA","test","Novel43",1,7482,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","152"
"Jan 28 2015","15:48:54",33,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",15,"Same",1,"Novel108",0,"Novel108","exposure","Novel108",0,2917,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","15:48:54",34,"Live","75%_reliable","Zero",4,"Firefox","          It works fine.",15,"Same",1,"Novel108",2,"NA","test","Novel108",0,166,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","152"
"Jan 28 2015","16:19:17",1,"Live","100%_reliable","Zero",4,"Chrome","          ",0,"Same",1,"squirrel",0,"squirrel","example","",0,1133,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",2,"Live","100%_reliable","Zero",4,"Chrome","          ",0,"Same",1,"tomato",1,"tomato","example","",0,807,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",3,"Live","100%_reliable","Zero",4,"Chrome","          ",0,"Same",1,"Novel101",1,"Novel101","exposure","Novel101",1,17058,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",4,"Live","100%_reliable","Zero",4,"Chrome","          ",0,"Same",1,"Novel101",1,"NA","test","Novel101",1,3828,"straight-ahead",-1,0,TRUE,TRUE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",5,"Live","100%_reliable","Zero",4,"Chrome","          ",1,"Same",1,"Novel92",1,"Novel92","exposure","Novel92",1,6072,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",6,"Live","100%_reliable","Zero",4,"Chrome","          ",1,"Same",1,"Novel92",1,"NA","test","Novel92",1,2192,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",7,"Live","100%_reliable","Zero",4,"Chrome","          ",2,"Same",1,"Novel96",1,"Novel96","exposure","Novel96",1,2527,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",8,"Live","100%_reliable","Zero",4,"Chrome","          ",2,"Same",1,"Novel96",1,"NA","test","Novel96",1,790,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",9,"Live","100%_reliable","Zero",4,"Chrome","          ",3,"Same",1,"Novel55",0,"Novel55","exposure","Novel55",0,2596,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",10,"Live","100%_reliable","Zero",4,"Chrome","          ",3,"Same",1,"Novel55",0,"NA","test","Novel55",0,579,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",11,"Live","100%_reliable","Zero",4,"Chrome","          ",4,"Same",0,"Novel72",0,"Novel72","exposure","Novel72",0,1165,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",12,"Live","100%_reliable","Zero",4,"Chrome","          ",4,"Same",0,"Novel72",1,"NA","test","Novel72",0,641,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",13,"Live","100%_reliable","Zero",4,"Chrome","          ",5,"Same",0,"Novel36",0,"Novel36","exposure","Novel36",0,3078,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",14,"Live","100%_reliable","Zero",4,"Chrome","          ",5,"Same",0,"Novel36",1,"NA","test","Novel36",0,1376,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",15,"Live","100%_reliable","Zero",4,"Chrome","          ",6,"Same",1,"Novel65",1,"Novel65","exposure","Novel65",1,2437,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",16,"Live","100%_reliable","Zero",4,"Chrome","          ",6,"Same",1,"Novel65",1,"NA","test","Novel65",1,665,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",17,"Live","100%_reliable","Zero",4,"Chrome","          ",7,"Same",0,"Novel94",0,"Novel94","exposure","Novel94",0,3168,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",18,"Live","100%_reliable","Zero",4,"Chrome","          ",7,"Same",0,"Novel94",1,"NA","test","Novel94",0,1251,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","153"
"Jan 28 2015","16:19:17",19,"Live","100%_reliable","Zero",4,"Chrome","          ",8,"Switch",0,"Novel14",2,"Novel14","exposure","Novel61",1,3943,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",20,"Live","100%_reliable","Zero",4,"Chrome","          ",8,"Switch",0,"Novel61",0,"NA","test","Novel61",1,886,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",21,"Live","100%_reliable","Zero",4,"Chrome","          ",9,"Same",0,"Novel31",0,"Novel31","exposure","Novel31",0,5904,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",22,"Live","100%_reliable","Zero",4,"Chrome","          ",9,"Same",0,"Novel31",2,"NA","test","Novel31",0,936,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",23,"Live","100%_reliable","Zero",4,"Chrome","          ",10,"Switch",1,"Novel115",0,"Novel115","exposure","Novel44",3,7007,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",24,"Live","100%_reliable","Zero",4,"Chrome","          ",10,"Switch",1,"Novel44",1,"NA","test","Novel44",3,2724,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",25,"Live","100%_reliable","Zero",4,"Chrome","          ",11,"Same",0,"Novel27",0,"Novel27","exposure","Novel27",0,5791,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",26,"Live","100%_reliable","Zero",4,"Chrome","          ",11,"Same",0,"Novel27",1,"NA","test","Novel27",0,1067,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",27,"Live","100%_reliable","Zero",4,"Chrome","          ",12,"Switch",1,"Novel63",1,"Novel63","exposure","Novel77",2,4270,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",28,"Live","100%_reliable","Zero",4,"Chrome","          ",12,"Switch",1,"Novel21",2,"NA","test","Novel77",2,1922,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","153"
"Jan 28 2015","16:19:17",29,"Live","100%_reliable","Zero",4,"Chrome","          ",13,"Same",1,"Novel127",0,"Novel127","exposure","Novel127",0,4645,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",30,"Live","100%_reliable","Zero",4,"Chrome","          ",13,"Same",1,"Novel127",2,"NA","test","Novel127",0,1355,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",31,"Live","100%_reliable","Zero",4,"Chrome","          ",14,"Switch",0,"Novel71",1,"Novel71","exposure","Novel29",3,6350,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",32,"Live","100%_reliable","Zero",4,"Chrome","          ",14,"Switch",0,"Novel29",2,"NA","test","Novel29",3,1354,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",33,"Live","100%_reliable","Zero",4,"Chrome","          ",15,"Same",0,"Novel126",2,"Novel126","exposure","Novel126",2,5758,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:19:17",34,"Live","100%_reliable","Zero",4,"Chrome","          ",15,"Same",0,"Novel126",1,"NA","test","Novel126",2,902,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","153"
"Jan 28 2015","16:20:00",1,"Live","100%_reliable","Zero",4,"Chrome","          Nope.",0,"Same",0,"squirrel",0,"squirrel","example","",0,2074,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","154"
"Jan 28 2015","16:20:00",2,"Live","100%_reliable","Zero",4,"Chrome","          Nope.",0,"Same",0,"tomato",1,"tomato","example","",0,829,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","154"
"Jan 28 2015","16:20:00",3,"Live","100%_reliable","Zero",4,"Chrome","          Nope.",0,"Same",0,"Novel69",1,"Novel69","exposure","Novel69",1,16203,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","154"
"Jan 28 2015","16:20:00",4,"Live","100%_reliable","Zero",4,"Chrome","          Nope.",0,"Same",0,"Novel113",1,"NA","test","Novel69",1,4869,"straight-ahead",-1,0,TRUE,TRUE,4,FALSE,"familiarization","154"
"Jan 28 2015","16:20:00",5,"Live","100%_reliable","Zero",4,"Chrome","          Nope.",1,"Same",0,"Novel43",0,"Novel43","exposure","Novel43",0,7415,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","154"
"Jan 28 2015","16:20:00",6,"Live","100%_reliable","Zero",4,"Chrome","          Nope.",1,"Same",0,"Novel43",1,"NA","test","Novel43",0,2063,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","154"
