"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","comments","itemNum","trialType","samePos","chosen","correct","chosenIdx","gaze_target","trial_category","kept","keptIdx","rt","face","faceIdx","rel_subj","intervalNum","include","first.trial","numPicN","block","subids"
"Feb 19 2015","13:52:23",19,"Live","100%_reliable","Zero",4,"Chrome","                ",8,"Same",0,"Novel48","TRUE",1,"Novel48","exposure","Novel48",1,1339,"up-right-4sec",3,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",20,"Live","100%_reliable","Zero",4,"Chrome","                ",8,"Same",0,"Novel48","TRUE",2,"NA","test","Novel48",1,2314,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",21,"Live","100%_reliable","Zero",4,"Chrome","                ",9,"Switch",0,"Novel140","TRUE",2,"Novel140","exposure","Novel91",1,3045,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",22,"Live","100%_reliable","Zero",4,"Chrome","                ",9,"Switch",0,"Novel116","FALSE",1,"NA","test","Novel91",1,4345,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",23,"Live","100%_reliable","Zero",4,"Chrome","                ",10,"Same",1,"Novel80","TRUE",2,"Novel80","exposure","Novel80",2,792,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",24,"Live","100%_reliable","Zero",4,"Chrome","                ",10,"Same",1,"Novel66","FALSE",2,"NA","test","Novel80",2,2873,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",25,"Live","100%_reliable","Zero",4,"Chrome","                ",11,"Switch",1,"Novel134","TRUE",1,"Novel134","exposure","Novel90",0,2254,"up-right-4sec",3,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",26,"Live","100%_reliable","Zero",4,"Chrome","                ",11,"Switch",1,"Novel127","FALSE",2,"NA","test","Novel90",0,2005,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",27,"Live","100%_reliable","Zero",4,"Chrome","                ",12,"Same",1,"Novel75","TRUE",0,"Novel75","exposure","Novel75",0,3299,"up-left-4sec",1,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",28,"Live","100%_reliable","Zero",4,"Chrome","                ",12,"Same",1,"Novel75","TRUE",1,"NA","test","Novel75",0,44,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",29,"Live","100%_reliable","Zero",4,"Chrome","                ",13,"Switch",1,"Novel109","TRUE",1,"Novel109","exposure","Novel130",0,342,"up-right-4sec",3,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",30,"Live","100%_reliable","Zero",4,"Chrome","                ",13,"Switch",1,"Novel121","FALSE",2,"NA","test","Novel130",0,612,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",31,"Live","100%_reliable","Zero",4,"Chrome","                ",14,"Same",1,"Novel7","TRUE",0,"Novel7","exposure","Novel7",0,664,"up-left-4sec",1,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",32,"Live","100%_reliable","Zero",4,"Chrome","                ",14,"Same",1,"Novel7","TRUE",1,"NA","test","Novel7",0,554,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",33,"Live","100%_reliable","Zero",4,"Chrome","                ",15,"Switch",0,"Novel58","TRUE",2,"Novel58","exposure","Novel124",0,754,"down-right-4sec",2,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","13:52:23",34,"Live","100%_reliable","Zero",4,"Chrome","                ",15,"Switch",0,"Novel124","TRUE",1,"NA","test","Novel124",0,144,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","323"
"Feb 19 2015","14:06:05",1,"Live","0%_reliable","Zero",4,"Chrome","                no comments",0,"Switch",0,"squirrel","TRUE",0,"squirrel","example","",0,5083,"up-left-4sec",0,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",2,"Live","0%_reliable","Zero",4,"Chrome","                no comments",0,"Switch",0,"tomato","TRUE",1,"tomato","example","",0,749,"up-right-4sec",1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",3,"Live","0%_reliable","Zero",4,"Chrome","                no comments",0,"Switch",0,"NA","NA",0,"Novel34","exposure","Novel8",1,6846,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",4,"Live","0%_reliable","Zero",4,"Chrome","                no comments",0,"Switch",0,"Novel8","TRUE",0,"NA","test","Novel8",1,969,"straight-ahead",-1,"0.3",0,TRUE,TRUE,4,"familiarization","324"
"Feb 19 2015","14:06:05",5,"Live","0%_reliable","Zero",4,"Chrome","                no comments",1,"Switch",1,"NA","NA",0,"Novel90","exposure","Novel55",1,3640,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",6,"Live","0%_reliable","Zero",4,"Chrome","                no comments",1,"Switch",1,"Novel55","TRUE",0,"NA","test","Novel55",1,2680,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",7,"Live","0%_reliable","Zero",4,"Chrome","                no comments",2,"Switch",1,"NA","NA",0,"Novel74","exposure","Novel100",1,2798,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",8,"Live","0%_reliable","Zero",4,"Chrome","                no comments",2,"Switch",1,"Novel12","FALSE",1,"NA","test","Novel100",1,3259,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",9,"Live","0%_reliable","Zero",4,"Chrome","                no comments",3,"Switch",1,"NA","NA",1,"Novel131","exposure","Novel95",0,2372,"down-right-4sec",1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",10,"Live","0%_reliable","Zero",4,"Chrome","                no comments",3,"Switch",1,"Novel36","FALSE",0,"NA","test","Novel95",0,586,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",11,"Live","0%_reliable","Zero",4,"Chrome","                no comments",4,"Switch",0,"NA","NA",0,"Novel45","exposure","Novel132",1,2177,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",12,"Live","0%_reliable","Zero",4,"Chrome","                no comments",4,"Switch",0,"Novel132","TRUE",0,"NA","test","Novel132",1,496,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",13,"Live","0%_reliable","Zero",4,"Chrome","                no comments",5,"Switch",1,"NA","NA",1,"Novel77","exposure","Novel19",0,1310,"down-right-4sec",1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",14,"Live","0%_reliable","Zero",4,"Chrome","                no comments",5,"Switch",1,"Novel33","FALSE",0,"NA","test","Novel19",0,265,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",15,"Live","0%_reliable","Zero",4,"Chrome","                no comments",6,"Switch",0,"NA","NA",1,"Novel127","exposure","Novel9",0,2055,"down-right-4sec",1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",16,"Live","0%_reliable","Zero",4,"Chrome","                no comments",6,"Switch",0,"Novel54","FALSE",0,"NA","test","Novel9",0,597,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",17,"Live","0%_reliable","Zero",4,"Chrome","                no comments",7,"Switch",1,"NA","NA",1,"Novel53","exposure","Novel117",0,1342,"down-right-4sec",1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",18,"Live","0%_reliable","Zero",4,"Chrome","                no comments",7,"Switch",1,"Novel112","FALSE",0,"NA","test","Novel117",0,882,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"familiarization","324"
"Feb 19 2015","14:06:05",19,"Live","0%_reliable","Zero",4,"Chrome","                no comments",8,"Same",1,"Novel81","TRUE",1,"Novel81","exposure","Novel81",1,5297,"up-right-4sec",3,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",20,"Live","0%_reliable","Zero",4,"Chrome","                no comments",8,"Same",1,"Novel81","TRUE",0,"NA","test","Novel81",1,663,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",21,"Live","0%_reliable","Zero",4,"Chrome","                no comments",9,"Switch",0,"Novel105","TRUE",2,"Novel105","exposure","Novel29",1,2095,"down-right-4sec",2,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",22,"Live","0%_reliable","Zero",4,"Chrome","                no comments",9,"Switch",0,"Novel29","TRUE",2,"NA","test","Novel29",1,522,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",23,"Live","0%_reliable","Zero",4,"Chrome","                no comments",10,"Same",1,"Novel96","TRUE",2,"Novel96","exposure","Novel96",2,3296,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",24,"Live","0%_reliable","Zero",4,"Chrome","                no comments",10,"Same",1,"Novel96","TRUE",0,"NA","test","Novel96",2,506,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",25,"Live","0%_reliable","Zero",4,"Chrome","                no comments",11,"Switch",0,"Novel48","TRUE",2,"Novel48","exposure","Novel97",1,2479,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",26,"Live","0%_reliable","Zero",4,"Chrome","                no comments",11,"Switch",0,"Novel102","FALSE",0,"NA","test","Novel97",1,589,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",27,"Live","0%_reliable","Zero",4,"Chrome","                no comments",12,"Same",0,"Novel24","TRUE",2,"Novel24","exposure","Novel24",2,1802,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",28,"Live","0%_reliable","Zero",4,"Chrome","                no comments",12,"Same",0,"Novel24","TRUE",2,"NA","test","Novel24",2,417,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",29,"Live","0%_reliable","Zero",4,"Chrome","                no comments",13,"Switch",0,"Novel49","TRUE",2,"Novel49","exposure","Novel110",0,1413,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",30,"Live","0%_reliable","Zero",4,"Chrome","                no comments",13,"Switch",0,"Novel32","FALSE",2,"NA","test","Novel110",0,1291,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",31,"Live","0%_reliable","Zero",4,"Chrome","                no comments",14,"Same",0,"Novel18","TRUE",0,"Novel18","exposure","Novel18",0,2413,"up-left-4sec",1,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",32,"Live","0%_reliable","Zero",4,"Chrome","                no comments",14,"Same",0,"Novel18","TRUE",2,"NA","test","Novel18",0,660,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",33,"Live","0%_reliable","Zero",4,"Chrome","                no comments",15,"Switch",1,"Novel87","TRUE",2,"Novel87","exposure","Novel80",1,1720,"down-left-4sec",0,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:06:05",34,"Live","0%_reliable","Zero",4,"Chrome","                no comments",15,"Switch",1,"Novel1","FALSE",2,"NA","test","Novel80",1,796,"straight-ahead",-1,"0.3",0,TRUE,FALSE,4,"test","324"
"Feb 19 2015","14:16:58",1,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",0,"Switch",1,"squirrel","TRUE",0,"squirrel","example","",0,2505,"up-left-4sec",0,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",2,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",0,"Switch",1,"tomato","TRUE",1,"tomato","example","",0,2959,"up-right-4sec",1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",3,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",0,"Switch",1,"NA","NA",1,"Novel74","exposure","Novel55",0,8129,"down-right-4sec",1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",4,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",0,"Switch",1,"Novel55","TRUE",1,"NA","test","Novel55",0,5298,"straight-ahead",-1,"1",0,TRUE,TRUE,4,"familiarization","325"
"Feb 19 2015","14:16:58",5,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",1,"Same",1,"NA","NA",1,"Novel17","exposure","Novel17",1,7929,"down-right-4sec",1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",6,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",1,"Same",1,"Novel17","TRUE",0,"NA","test","Novel17",1,1605,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",7,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",2,"Switch",0,"NA","NA",0,"Novel50","exposure","Novel130",1,2871,"down-left-4sec",0,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",8,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",2,"Switch",0,"Novel130","TRUE",0,"NA","test","Novel130",1,1094,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",9,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",3,"Switch",0,"NA","NA",0,"Novel33","exposure","Novel70",1,2552,"down-left-4sec",0,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",10,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",3,"Switch",0,"Novel70","TRUE",0,"NA","test","Novel70",1,1706,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",11,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",4,"Same",1,"NA","NA",0,"Novel27","exposure","Novel27",0,2870,"down-left-4sec",0,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",12,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",4,"Same",1,"Novel27","TRUE",1,"NA","test","Novel27",0,1112,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",13,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",5,"Switch",0,"NA","NA",0,"Novel22","exposure","Novel135",1,3010,"down-left-4sec",0,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",14,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",5,"Switch",0,"Novel135","TRUE",0,"NA","test","Novel135",1,1899,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",15,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",6,"Switch",1,"NA","NA",1,"Novel11","exposure","Novel114",0,2795,"down-right-4sec",1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",16,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",6,"Switch",1,"Novel114","TRUE",1,"NA","test","Novel114",0,2604,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",17,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",7,"Switch",1,"NA","NA",0,"Novel10","exposure","Novel116",1,4773,"down-left-4sec",0,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",18,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",7,"Switch",1,"Novel116","TRUE",0,"NA","test","Novel116",1,1811,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"familiarization","325"
"Feb 19 2015","14:16:58",19,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",8,"Same",0,"Novel78","TRUE",2,"Novel78","exposure","Novel78",2,11931,"down-left-4sec",0,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",20,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",8,"Same",0,"Novel101","FALSE",2,"NA","test","Novel78",2,7275,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",21,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",9,"Switch",1,"Novel9","TRUE",1,"Novel9","exposure","Novel117",0,3344,"up-right-4sec",3,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",22,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",9,"Switch",1,"Novel60","FALSE",2,"NA","test","Novel117",0,3112,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",23,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",10,"Same",1,"Novel30","TRUE",1,"Novel30","exposure","Novel30",1,4938,"up-right-4sec",3,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",24,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",10,"Same",1,"Novel30","TRUE",0,"NA","test","Novel30",1,1211,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",25,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",11,"Switch",0,"Novel12","FALSE",2,"Novel57","exposure","Novel57",0,5536,"up-left-4sec",1,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",26,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",11,"Switch",0,"Novel57","TRUE",2,"NA","test","Novel57",0,1317,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",27,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",12,"Same",0,"Novel3","FALSE",1,"Novel139","exposure","Novel3",1,4209,"down-left-4sec",0,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",28,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",12,"Same",0,"Novel3","TRUE",0,"NA","test","Novel3",1,1229,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",29,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",13,"Switch",0,"Novel110","FALSE",2,"Novel37","exposure","Novel37",1,4517,"up-right-4sec",3,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",30,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",13,"Switch",0,"Novel37","TRUE",2,"NA","test","Novel37",1,989,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",31,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",14,"Same",0,"Novel34","FALSE",2,"Novel32","exposure","Novel34",2,4847,"down-left-4sec",0,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",32,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",14,"Same",0,"Novel34","TRUE",1,"NA","test","Novel34",2,1049,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",33,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",15,"Switch",1,"Novel82","FALSE",1,"Novel61","exposure","Novel94",0,2817,"down-left-4sec",0,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:16:58",34,"Live","25%_reliable","Zero",4,"Chrome","                Everything ran smoothly. ",15,"Switch",1,"Novel94","TRUE",1,"NA","test","Novel94",0,1036,"straight-ahead",-1,"1",0,TRUE,FALSE,4,"test","325"
"Feb 19 2015","14:42:36",1,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",0,"Switch",0,"squirrel","TRUE",0,"squirrel","example","",0,2352,"up-left-4sec",0,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",2,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",0,"Switch",0,"tomato","TRUE",1,"tomato","example","",0,1336,"up-right-4sec",1,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",3,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",0,"Switch",0,"NA","NA",0,"Novel113","exposure","Novel52",1,7307,"down-left-4sec",0,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",4,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",0,"Switch",0,"Novel52","TRUE",0,"NA","test","Novel52",1,3451,"straight-ahead",-1,"0.46",0,TRUE,TRUE,4,"familiarization","326"
"Feb 19 2015","14:42:36",5,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",1,"Same",0,"NA","NA",0,"Novel123","exposure","Novel123",0,3147,"down-left-4sec",0,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",6,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",1,"Same",0,"Novel123","TRUE",1,"NA","test","Novel123",0,1018,"straight-ahead",-1,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",7,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",2,"Switch",1,"NA","NA",0,"Novel20","exposure","Novel96",1,3042,"down-left-4sec",0,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",8,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",2,"Switch",1,"Novel97","FALSE",1,"NA","test","Novel96",1,1050,"straight-ahead",-1,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",9,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",3,"Same",0,"NA","NA",0,"Novel45","exposure","Novel45",0,2552,"down-left-4sec",0,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",10,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",3,"Same",0,"Novel45","TRUE",1,"NA","test","Novel45",0,730,"straight-ahead",-1,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",11,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",4,"Switch",1,"NA","NA",0,"Novel110","exposure","Novel68",1,2269,"down-left-4sec",0,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",12,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",4,"Switch",1,"Novel71","FALSE",1,"NA","test","Novel68",1,1434,"straight-ahead",-1,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",13,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",5,"Same",1,"NA","NA",0,"Novel86","exposure","Novel86",0,2565,"down-left-4sec",0,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",14,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",5,"Same",1,"Novel86","TRUE",1,"NA","test","Novel86",0,1094,"straight-ahead",-1,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",15,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",6,"Switch",0,"NA","NA",1,"Novel77","exposure","Novel43",0,2341,"down-right-4sec",1,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",16,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",6,"Switch",0,"Novel90","FALSE",0,"NA","test","Novel43",0,1244,"straight-ahead",-1,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",17,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",7,"Same",1,"NA","NA",1,"Novel124","exposure","Novel124",1,3550,"down-right-4sec",1,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",18,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",7,"Same",1,"Novel124","TRUE",0,"NA","test","Novel124",1,716,"straight-ahead",-1,"0.46",0,TRUE,FALSE,4,"familiarization","326"
"Feb 19 2015","14:42:36",19,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",8,"Switch",0,"Novel108","TRUE",0,"Novel108","exposure","Novel94",1,7438,"up-left-4sec",1,"0.46",0,TRUE,FALSE,4,"test","326"
"Feb 19 2015","14:42:36",20,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",8,"Switch",0,"Novel94","TRUE",0,"NA","test","Novel94",1,3022,"straight-ahead",-1,"0.46",0,TRUE,FALSE,4,"test","326"
"Feb 19 2015","14:42:36",21,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",9,"Same",1,"Novel119","TRUE",1,"Novel119","exposure","Novel119",1,3491,"up-right-4sec",3,"0.46",0,TRUE,FALSE,4,"test","326"
"Feb 19 2015","14:42:36",22,"Live","50%_reliable","Zero",4,"Chrome","                Nothing broken, unless I was supposed to not get the same picture Taylor looked at on some pages.",9,"Same",1,"Novel119","TRUE",0,"NA","test","Novel119",1,783,"straight-ahead",-1,"0.46",0,TRUE,FALSE,4,"test","326"
