"subids","itemNum","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","comments","trialType","samePos","chosen.x","correct","chosenIdx","gaze_target.x","trial_category","kept","keptIdx","rt","face","faceIdx","rel_subj","intervalNum","include","first.trial","numPicN","block","prop_cond_clean","reliability","include_good_rt","gaze_target.y","chosen.y","correct_exposure","total_exposure_correct","chosen","gaze_target"
180,14,"Feb 17 2015","16:43:40",32,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Same",1,"Novel94",TRUE,0,NA,"test","Novel94",1,395,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel94","Novel94",TRUE,8,NA,NA
180,15,"Feb 17 2015","16:43:40",34,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Switch",0,"Novel104",FALSE,2,NA,"test","Novel53",1,2771,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel62","Novel62",TRUE,8,NA,NA
180,8,"Feb 17 2015","16:43:40",20,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Same",0,"Novel123",FALSE,1,NA,"test","Novel48",1,3573,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel48","Novel48",TRUE,8,NA,NA
180,9,"Feb 17 2015","16:43:40",22,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Switch",1,"Novel116",FALSE,2,NA,"test","Novel87",1,3620,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel88","Novel88",TRUE,8,NA,NA
180,8,"Feb 17 2015","16:43:40",19,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Same",0,NA,TRUE,1,NA,"exposure","Novel48",1,2945,"up-right-4sec",3,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel48","Novel48"
180,9,"Feb 17 2015","16:43:40",21,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Switch",1,NA,TRUE,2,NA,"exposure","Novel87",1,1173,"down-right-4sec",2,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel88","Novel88"
180,10,"Feb 17 2015","16:43:40",23,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Same",1,NA,TRUE,0,NA,"exposure","Novel138",0,973,"up-left-4sec",1,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel138","Novel138"
180,11,"Feb 17 2015","16:43:40",25,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Switch",0,NA,TRUE,1,NA,"exposure","Novel102",0,2467,"up-right-4sec",3,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel111","Novel111"
180,12,"Feb 17 2015","16:43:40",27,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Same",0,NA,TRUE,0,NA,"exposure","Novel112",0,1759,"up-left-4sec",1,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel112","Novel112"
180,13,"Feb 17 2015","16:43:40",29,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Switch",1,NA,TRUE,2,NA,"exposure","Novel44",0,1150,"down-right-4sec",2,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel24","Novel24"
180,14,"Feb 17 2015","16:43:40",31,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Same",1,NA,TRUE,1,NA,"exposure","Novel94",1,456,"up-right-4sec",3,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel94","Novel94"
180,15,"Feb 17 2015","16:43:40",33,"Live","75%_reliable","Zero",4,"Chrome","                everything ok","Switch",0,NA,TRUE,0,NA,"exposure","Novel53",1,759,"up-left-4sec",1,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel62","Novel62"
181,10,"Feb 17 2015","16:57:58",24,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Switch",1,"Novel132",FALSE,2,NA,"test","Novel51",0,3738,"straight-ahead",-1,0.75,0,TRUE,FALSE,4,"test","100%",1,1,"Novel116","Novel116",TRUE,8,NA,NA
181,11,"Feb 17 2015","16:57:58",26,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Same",0,"Novel75",TRUE,2,NA,"test","Novel75",1,867,"straight-ahead",-1,0.75,0,TRUE,FALSE,4,"test","100%",1,1,"Novel75","Novel75",TRUE,8,NA,NA
181,12,"Feb 17 2015","16:57:58",28,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Switch",0,"Novel17",FALSE,2,NA,"test","Novel103",1,306,"straight-ahead",-1,0.75,0,TRUE,FALSE,4,"test","100%",1,1,"Novel15","Novel15",TRUE,8,NA,NA
181,13,"Feb 17 2015","16:57:58",30,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Same",0,"Novel129",TRUE,2,NA,"test","Novel129",1,1408,"straight-ahead",-1,0.75,0,TRUE,FALSE,4,"test","100%",1,1,"Novel129","Novel129",TRUE,8,NA,NA
181,14,"Feb 17 2015","16:57:58",32,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Switch",1,"Novel14",FALSE,2,NA,"test","Novel37",0,619,"straight-ahead",-1,0.75,0,TRUE,FALSE,4,"test","100%",1,1,"Novel97","Novel97",TRUE,8,NA,NA
181,15,"Feb 17 2015","16:57:58",34,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Same",1,"Novel74",TRUE,0,NA,"test","Novel74",1,549,"straight-ahead",-1,0.75,0,TRUE,FALSE,4,"test","100%",1,1,"Novel74","Novel74",TRUE,8,NA,NA
181,8,"Feb 17 2015","16:57:58",20,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Switch",0,"Novel21",TRUE,1,NA,"test","Novel21",0,2794,"straight-ahead",-1,0.75,0,TRUE,FALSE,4,"test","100%",1,1,"Novel123","Novel123",TRUE,8,NA,NA
181,9,"Feb 17 2015","16:57:58",22,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Same",1,"Novel101",TRUE,1,NA,"test","Novel101",2,817,"straight-ahead",-1,0.75,0,TRUE,FALSE,4,"test","100%",1,1,"Novel101","Novel101",TRUE,8,NA,NA
181,8,"Feb 17 2015","16:57:58",19,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Switch",0,NA,TRUE,1,NA,"exposure","Novel21",0,2181,"up-right-4sec",3,74,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel123","Novel123"
181,9,"Feb 17 2015","16:57:58",21,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Same",1,NA,TRUE,2,NA,"exposure","Novel101",2,1984,"down-right-4sec",2,74,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel101","Novel101"
181,10,"Feb 17 2015","16:57:58",23,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Switch",1,NA,TRUE,1,NA,"exposure","Novel51",0,1329,"up-right-4sec",3,74,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel116","Novel116"
181,11,"Feb 17 2015","16:57:58",25,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Same",0,NA,TRUE,1,NA,"exposure","Novel75",1,2114,"up-right-4sec",3,74,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel75","Novel75"
181,12,"Feb 17 2015","16:57:58",27,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Switch",0,NA,TRUE,0,NA,"exposure","Novel103",1,1426,"up-left-4sec",1,74,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel15","Novel15"
181,13,"Feb 17 2015","16:57:58",29,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Same",0,NA,TRUE,1,NA,"exposure","Novel129",1,885,"up-right-4sec",3,74,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel129","Novel129"
181,14,"Feb 17 2015","16:57:58",31,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Switch",1,NA,TRUE,1,NA,"exposure","Novel37",0,950,"up-right-4sec",3,74,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel97","Novel97"
181,15,"Feb 17 2015","16:57:58",33,"Live","100%_reliable","Zero",4,"Chrome","None at this time, thank you.","Same",1,NA,TRUE,1,NA,"exposure","Novel74",1,623,"up-right-4sec",3,74,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel74","Novel74"
182,10,"Feb 17 2015","17:19:13",24,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel30",TRUE,2,NA,"test","Novel30",1,546,"straight-ahead",-1,0.26,0,TRUE,FALSE,4,"test","0%",0,1,"Novel30","Novel30",TRUE,7,NA,NA
182,11,"Feb 17 2015","17:19:13",26,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel62",TRUE,1,NA,"test","Novel62",0,4507,"straight-ahead",-1,0.26,0,TRUE,FALSE,4,"test","0%",0,1,"Novel62","Novel67",FALSE,7,NA,NA
182,12,"Feb 17 2015","17:19:13",28,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel23",TRUE,1,NA,"test","Novel23",2,398,"straight-ahead",-1,0.26,0,TRUE,FALSE,4,"test","0%",0,1,"Novel23","Novel23",TRUE,7,NA,NA
182,13,"Feb 17 2015","17:19:13",30,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel79",FALSE,2,NA,"test","Novel85",1,521,"straight-ahead",-1,0.26,0,TRUE,FALSE,4,"test","0%",0,1,"Novel41","Novel41",TRUE,7,NA,NA
182,14,"Feb 17 2015","17:19:13",32,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel125",TRUE,2,NA,"test","Novel125",1,323,"straight-ahead",-1,0.26,0,TRUE,FALSE,4,"test","0%",0,1,"Novel125","Novel125",TRUE,7,NA,NA
182,15,"Feb 17 2015","17:19:13",34,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel108",FALSE,1,NA,"test","Novel111",0,327,"straight-ahead",-1,0.26,0,TRUE,FALSE,4,"test","0%",0,1,"Novel53","Novel53",TRUE,7,NA,NA
182,8,"Feb 17 2015","17:19:13",20,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel119",TRUE,1,NA,"test","Novel119",0,662,"straight-ahead",-1,0.26,0,TRUE,FALSE,4,"test","0%",0,1,"Novel119","Novel119",TRUE,7,NA,NA
182,9,"Feb 17 2015","17:19:13",22,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel118",FALSE,2,NA,"test","Novel14",1,3268,"straight-ahead",-1,0.26,0,TRUE,FALSE,4,"test","0%",0,1,"Novel22","Novel22",TRUE,7,NA,NA
182,8,"Feb 17 2015","17:19:13",19,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,0,NA,"exposure","Novel119",0,2730,"up-left-4sec",1,25,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel119","Novel119"
182,9,"Feb 17 2015","17:19:13",21,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel14",1,2744,"down-right-4sec",2,25,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel22","Novel22"
182,10,"Feb 17 2015","17:19:13",23,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,1,NA,"exposure","Novel30",1,3470,"up-right-4sec",3,25,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel30","Novel30"
182,11,"Feb 17 2015","17:19:13",25,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,FALSE,2,NA,"exposure","Novel62",0,10526,"up-left-4sec",1,25,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel67","Novel62"
182,12,"Feb 17 2015","17:19:13",27,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel23",2,2488,"down-left-4sec",0,25,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel23","Novel23"
182,13,"Feb 17 2015","17:19:13",29,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,2,NA,"exposure","Novel85",1,1691,"down-right-4sec",2,25,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel41","Novel41"
182,14,"Feb 17 2015","17:19:13",31,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,1,NA,"exposure","Novel125",1,1024,"up-right-4sec",3,25,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel125","Novel125"
182,15,"Feb 17 2015","17:19:13",33,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,1,NA,"exposure","Novel111",0,1157,"up-right-4sec",3,25,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel53","Novel53"
183,10,"Feb 17 2015","17:43:59",24,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Same",0,"Novel47",TRUE,2,NA,"test","Novel47",1,1189,"straight-ahead",-1,0.42,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel42","Novel47",FALSE,2,NA,NA
183,11,"Feb 17 2015","17:43:59",26,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Switch",0,"Novel122",TRUE,1,NA,"test","Novel122",0,1112,"straight-ahead",-1,0.42,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel127","Novel127",TRUE,2,NA,NA
183,12,"Feb 17 2015","17:43:59",28,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Same",1,"Novel35",TRUE,0,NA,"test","Novel35",2,1501,"straight-ahead",-1,0.42,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel57","Novel35",FALSE,2,NA,NA
183,13,"Feb 17 2015","17:43:59",30,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Switch",1,"Novel49",TRUE,0,NA,"test","Novel49",1,1781,"straight-ahead",-1,0.42,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel133","Novel133",TRUE,2,NA,NA
183,14,"Feb 17 2015","17:43:59",32,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Same",1,"Novel39",TRUE,1,NA,"test","Novel39",2,1046,"straight-ahead",-1,0.42,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel98","Novel39",FALSE,2,NA,NA
183,15,"Feb 17 2015","17:43:59",34,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Switch",0,"Novel139",TRUE,1,NA,"test","Novel139",0,1959,"straight-ahead",-1,0.42,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel13","Novel88",FALSE,2,NA,NA
183,8,"Feb 17 2015","17:43:59",20,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Same",0,"Novel86",TRUE,0,NA,"test","Novel86",1,3101,"straight-ahead",-1,0.42,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel70","Novel86",FALSE,2,NA,NA
183,9,"Feb 17 2015","17:43:59",22,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Switch",0,"Novel77",TRUE,2,NA,"test","Novel77",0,890,"straight-ahead",-1,0.42,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel68","Novel5",FALSE,2,NA,NA
183,8,"Feb 17 2015","17:43:59",19,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Same",0,NA,FALSE,1,NA,"exposure","Novel86",1,4354,"up-left-4sec",1,41,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel86","Novel70"
183,9,"Feb 17 2015","17:43:59",21,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Switch",0,NA,FALSE,2,NA,"exposure","Novel77",0,4194,"down-left-4sec",0,41,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel5","Novel68"
183,10,"Feb 17 2015","17:43:59",23,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Same",0,NA,FALSE,1,NA,"exposure","Novel47",1,3780,"up-left-4sec",1,41,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel47","Novel42"
183,11,"Feb 17 2015","17:43:59",25,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Switch",0,NA,TRUE,1,NA,"exposure","Novel122",0,5422,"up-right-4sec",3,41,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel127","Novel127"
183,12,"Feb 17 2015","17:43:59",27,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Same",1,NA,FALSE,2,NA,"exposure","Novel35",2,3296,"down-right-4sec",2,41,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel35","Novel57"
183,13,"Feb 17 2015","17:43:59",29,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Switch",1,NA,TRUE,2,NA,"exposure","Novel49",1,5207,"down-left-4sec",0,41,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel133","Novel133"
183,14,"Feb 17 2015","17:43:59",31,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Same",1,NA,FALSE,2,NA,"exposure","Novel39",2,3060,"up-right-4sec",3,41,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel39","Novel98"
183,15,"Feb 17 2015","17:43:59",33,"Live","50%_reliable","Zero",4,"Chrome"," Fun task","Switch",0,NA,FALSE,1,NA,"exposure","Novel139",0,4494,"down-right-4sec",2,41,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel88","Novel13"
184,10,"Feb 17 2015","17:57:33",24,"Live","100%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel17",FALSE,2,NA,"test","Novel83",1,6278,"straight-ahead",-1,0.8,0,TRUE,FALSE,4,"test","100%",1,1,"Novel97","Novel97",TRUE,8,NA,NA
184,11,"Feb 17 2015","17:57:33",26,"Live","100%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel130",TRUE,1,NA,"test","Novel130",0,752,"straight-ahead",-1,0.8,0,TRUE,FALSE,4,"test","100%",1,1,"Novel130","Novel130",TRUE,8,NA,NA
184,12,"Feb 17 2015","17:57:33",28,"Live","100%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel50",TRUE,2,NA,"test","Novel50",1,1299,"straight-ahead",-1,0.8,0,TRUE,FALSE,4,"test","100%",1,1,"Novel26","Novel26",TRUE,8,NA,NA
184,13,"Feb 17 2015","17:57:33",30,"Live","100%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel2",TRUE,0,NA,"test","Novel2",1,1195,"straight-ahead",-1,0.8,0,TRUE,FALSE,4,"test","100%",1,1,"Novel2","Novel2",TRUE,8,NA,NA
184,14,"Feb 17 2015","17:57:33",32,"Live","100%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel115",TRUE,0,NA,"test","Novel115",1,298,"straight-ahead",-1,0.8,0,TRUE,FALSE,4,"test","100%",1,1,"Novel41","Novel41",TRUE,8,NA,NA
184,15,"Feb 17 2015","17:57:33",34,"Live","100%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel12",TRUE,1,NA,"test","Novel12",2,463,"straight-ahead",-1,0.8,0,TRUE,FALSE,4,"test","100%",1,1,"Novel12","Novel12",TRUE,8,NA,NA
184,8,"Feb 17 2015","17:57:33",20,"Live","100%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel33",TRUE,1,NA,"test","Novel33",0,1299,"straight-ahead",-1,0.8,0,TRUE,FALSE,4,"test","100%",1,1,"Novel105","Novel105",TRUE,8,NA,NA
184,9,"Feb 17 2015","17:57:33",22,"Live","100%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel77",TRUE,0,NA,"test","Novel77",2,680,"straight-ahead",-1,0.8,0,TRUE,FALSE,4,"test","100%",1,1,"Novel77","Novel77",TRUE,8,NA,NA
184,8,"Feb 17 2015","17:57:33",19,"Live","100%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,1,NA,"exposure","Novel33",0,5999,"up-right-4sec",3,79,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel105","Novel105"
184,9,"Feb 17 2015","17:57:33",21,"Live","100%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel77",2,5533,"down-left-4sec",0,79,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel77","Novel77"
184,10,"Feb 17 2015","17:57:33",23,"Live","100%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,0,NA,"exposure","Novel83",1,2979,"up-left-4sec",1,79,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel97","Novel97"
184,11,"Feb 17 2015","17:57:33",25,"Live","100%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,0,NA,"exposure","Novel130",0,3567,"up-left-4sec",1,79,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel130","Novel130"
184,12,"Feb 17 2015","17:57:33",27,"Live","100%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,2,NA,"exposure","Novel50",1,5246,"down-right-4sec",2,79,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel26","Novel26"
184,13,"Feb 17 2015","17:57:33",29,"Live","100%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,1,NA,"exposure","Novel2",1,3278,"up-right-4sec",3,79,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel2","Novel2"
184,14,"Feb 17 2015","17:57:33",31,"Live","100%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel115",1,3882,"down-right-4sec",2,79,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel41","Novel41"
184,15,"Feb 17 2015","17:57:33",33,"Live","100%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel12",2,4120,"down-left-4sec",0,79,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel12","Novel12"
185,10,"Feb 17 2015","19:48:27",24,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel13",TRUE,1,NA,"test","Novel13",0,1206,"straight-ahead",-1,0,0,TRUE,FALSE,4,"test","0%",0,1,"Novel126","Novel91",FALSE,1,NA,NA
185,11,"Feb 17 2015","19:48:27",26,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel95",TRUE,0,NA,"test","Novel95",2,958,"straight-ahead",-1,0,0,TRUE,FALSE,4,"test","0%",0,1,"Novel108","Novel95",FALSE,1,NA,NA
185,12,"Feb 17 2015","19:48:27",28,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel90",TRUE,2,NA,"test","Novel90",0,586,"straight-ahead",-1,0,0,TRUE,FALSE,4,"test","0%",0,1,"Novel131","Novel131",TRUE,1,NA,NA
185,13,"Feb 17 2015","19:48:27",30,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel56",TRUE,1,NA,"test","Novel56",2,2881,"straight-ahead",-1,0,0,TRUE,FALSE,4,"test","0%",0,1,"Novel23","Novel56",FALSE,1,NA,NA
185,14,"Feb 17 2015","19:48:27",32,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel38",TRUE,0,NA,"test","Novel38",1,724,"straight-ahead",-1,0,0,TRUE,FALSE,4,"test","0%",0,1,"Novel48","Novel15",FALSE,1,NA,NA
185,15,"Feb 17 2015","19:48:27",34,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel10",TRUE,1,NA,"test","Novel10",0,577,"straight-ahead",-1,0,0,TRUE,FALSE,4,"test","0%",0,1,"Novel100","Novel10",FALSE,1,NA,NA
185,8,"Feb 17 2015","19:48:27",20,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel34",TRUE,1,NA,"test","Novel34",0,2640,"straight-ahead",-1,0,0,TRUE,FALSE,4,"test","0%",0,1,"Novel118","Novel45",FALSE,1,NA,NA
185,9,"Feb 17 2015","19:48:27",22,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel104",TRUE,0,NA,"test","Novel104",2,1225,"straight-ahead",-1,0,0,TRUE,FALSE,4,"test","0%",0,1,"Novel128","Novel104",FALSE,1,NA,NA
185,8,"Feb 17 2015","19:48:27",19,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,FALSE,2,NA,"exposure","Novel34",0,6035,"up-right-4sec",3,2,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel45","Novel118"
185,9,"Feb 17 2015","19:48:27",21,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,NA,FALSE,2,NA,"exposure","Novel104",2,3099,"up-left-4sec",1,2,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel104","Novel128"
185,10,"Feb 17 2015","19:48:27",23,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,FALSE,2,NA,"exposure","Novel13",0,4234,"down-left-4sec",0,2,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel91","Novel126"
185,11,"Feb 17 2015","19:48:27",25,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,NA,FALSE,2,NA,"exposure","Novel95",2,5559,"up-left-4sec",1,2,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel95","Novel108"
185,12,"Feb 17 2015","19:48:27",27,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,2,NA,"exposure","Novel90",0,10345,"down-left-4sec",0,2,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel131","Novel131"
185,13,"Feb 17 2015","19:48:27",29,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,NA,FALSE,2,NA,"exposure","Novel56",2,5383,"up-left-4sec",1,2,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel56","Novel23"
185,14,"Feb 17 2015","19:48:27",31,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,FALSE,0,NA,"exposure","Novel38",1,3575,"down-left-4sec",0,2,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel15","Novel48"
185,15,"Feb 17 2015","19:48:27",33,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,NA,FALSE,0,NA,"exposure","Novel10",0,2684,"down-right-4sec",2,2,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel10","Novel100"
186,10,"Feb 17 2015","19:49:13",24,"Live","0%_reliable","Zero",4,"Chrome","                no","Same",0,"Novel104",TRUE,0,NA,"test","Novel104",1,547,"straight-ahead",-1,0.01,0,TRUE,FALSE,4,"test","0%",0,1,"Novel104","Novel104",TRUE,7,NA,NA
186,11,"Feb 17 2015","19:49:13",26,"Live","0%_reliable","Zero",4,"Chrome","                no","Switch",0,"Novel33",TRUE,0,NA,"test","Novel33",1,1430,"straight-ahead",-1,0.01,0,TRUE,FALSE,4,"test","0%",0,1,"Novel41","Novel41",TRUE,7,NA,NA
